Seed;RMSE History;MMD History;Log-Likelihood History
850;[16.601781845092773, 8.592891693115234, 5.669879913330078, 4.006991386413574, 2.925551652908325, 2.2364585399627686, 1.685787320137024, 1.7156732082366943, 1.6912574768066406, 1.7059038877487183, 1.5505436658859253, 1.439318060874939, 1.4697414636611938, 1.461307406425476, 1.4956251382827759, 1.4774792194366455, 1.4753092527389526, 1.4480068683624268, 1.4892573356628418, 1.4376963376998901, 1.4477899074554443];[1.5224616527557373, 1.2319127321243286, 1.0557310581207275, 0.9583405256271362, 0.7265777587890625, 0.47308194637298584, 0.1773003339767456, 0.20517194271087646, 0.1927393525838852, 0.20333991944789886, 0.1028357520699501, 0.021014748141169548, 0.04739266261458397, 0.04989847540855408, 0.07261538505554199, 0.05578912794589996, 0.06128515303134918, 0.044282007962465286, 0.0715211033821106, 0.03143312409520149, 0.0441514253616333];[-139.79371643066406, -31.8984375, -19.280654907226562, -11.191340446472168, -6.805352687835693, -3.778140068054199, -2.210458278656006, -2.3468430042266846, -2.3131284713745117, -2.3283426761627197, -1.9725584983825684, -1.7155343294143677, -1.7936745882034302, -1.8041187524795532, -1.8878986835479736, -1.8546342849731445, -1.8513871431350708, -1.7980989217758179, -1.8763813972473145, -1.7620984315872192, -1.79364812374115]
900;[16.633268356323242, 8.389521598815918, 4.239927768707275, 3.170424699783325, 3.0650932788848877, 2.813511848449707, 2.531351089477539, 2.1921191215515137, 1.6591839790344238, 1.445820927619934, 1.4815882444381714, 1.4553261995315552, 1.4534918069839478, 1.4217315912246704, 1.4230655431747437, 1.4192249774932861, 1.4244118928909302, 1.4264029264450073, 1.4099217653274536, 1.402363896369934, 1.396580457687378];[1.5213513374328613, 1.2383522987365723, 0.8178285360336304, 0.7734006643295288, 0.7799494862556458, 0.7081701755523682, 0.6214278340339661, 0.47208210825920105, 0.17764025926589966, 0.033275481313467026, 0.060942381620407104, 0.046527761965990067, 0.040329527109861374, 0.022614888846874237, 0.023503754287958145, 0.021445300430059433, 0.0218344833701849, 0.02188916876912117, 0.016244089230895042, 0.013693179935216904, 0.011776810511946678];[-135.15379333496094, -33.17921829223633, -7.905137538909912, -6.363905429840088, -7.8979411125183105, -6.4646148681640625, -5.165019512176514, -3.946362018585205, -2.2409555912017822, -1.7549868822097778, -1.8525859117507935, -1.805922031402588, -1.7911227941513062, -1.7375129461288452, -1.7382748126983643, -1.7243064641952515, -1.7364007234573364, -1.7415339946746826, -1.709661602973938, -1.705357313156128, -1.6928387880325317]
950;[16.638181686401367, 8.654328346252441, 4.684231281280518, 3.6138532161712646, 3.4622855186462402, 3.046957015991211, 2.3754827976226807, 1.8227341175079346, 1.497501015663147, 1.4175348281860352, 1.408022403717041, 1.408433198928833, 1.3958932161331177, 1.4119378328323364, 1.4188356399536133, 1.4032362699508667, 1.4090923070907593, 1.4054787158966064, 1.4067388772964478, 1.3887861967086792, 1.4064459800720215];[1.5219247341156006, 1.2520922422409058, 0.8961157202720642, 0.8495193719863892, 0.831504225730896, 0.7327094078063965, 0.5045170783996582, 0.24203622341156006, 0.05877121910452843, 0.007614294998347759, 0.010699558071792126, 0.00897136703133583, 0.007054280489683151, 0.017695613205432892, 0.01927739381790161, 0.0142446830868721, 0.014868996106088161, 0.013156397268176079, 0.01059190183877945, 0.006448215804994106, 0.01192163210362196];[-133.61383056640625, -34.26578140258789, -10.002240180969238, -10.179219245910645, -9.916085243225098, -7.575299263000488, -4.224268913269043, -2.4264795780181885, -1.8028481006622314, -1.6775062084197998, -1.681875467300415, -1.6953330039978027, -1.6701487302780151, -1.7007603645324707, -1.7249125242233276, -1.7028721570968628, -1.7091338634490967, -1.7071179151535034, -1.709296464920044, -1.6732581853866577, -1.7033321857452393]
1000;[16.592567443847656, 7.965856552124023, 3.0605521202087402, 2.21622896194458, 1.8394138813018799, 1.8352055549621582, 1.858152151107788, 1.7842553853988647, 1.8524812459945679, 1.6765421628952026, 1.7348219156265259, 1.800551176071167, 1.7128552198410034, 1.834262490272522, 1.746759057044983, 1.7048698663711548, 1.6800025701522827, 1.6996158361434937, 1.6902744770050049, 1.6506707668304443, 1.629550576210022];[1.5229628086090088, 1.1806328296661377, 0.49757689237594604, 0.41347697377204895, 0.2852492034435272, 0.302781879901886, 0.309362530708313, 0.26768362522125244, 0.30936968326568604, 0.1924164742231369, 0.23547393083572388, 0.27762940526008606, 0.22165268659591675, 0.30642521381378174, 0.2513892650604248, 0.223762646317482, 0.2042403221130371, 0.21891184151172638, 0.2099965661764145, 0.18637114763259888, 0.17034897208213806];[-125.31295776367188, -20.126541137695312, -3.208118200302124, -2.8399460315704346, -2.5835022926330566, -2.659059762954712, -2.6919667720794678, -2.5351195335388184, -2.730609655380249, -2.274505853652954, -2.4345362186431885, -2.598665714263916, -2.391338586807251, -2.71419095993042, -2.498244524002075, -2.3926022052764893, -2.3272745609283447, -2.3932738304138184, -2.350956916809082, -2.2814102172851562, -2.2031803131103516]
1050;[16.601688385009766, 8.492650032043457, 5.528947353363037, 5.121973991394043, 4.333937168121338, 4.237701892852783, 4.229402542114258, 4.193877696990967, 3.8117754459381104, 3.0797972679138184, 2.185849666595459, 1.5951200723648071, 1.4750609397888184, 1.4866355657577515, 1.544305682182312, 1.598755955696106, 1.595792293548584, 1.5779799222946167, 1.5538312196731567, 1.519310474395752, 1.5237607955932617];[1.522090196609497, 1.2342190742492676, 1.0276659727096558, 1.1899434328079224, 1.10164475440979, 1.0692402124404907, 1.059077501296997, 1.0625420808792114, 0.9907240867614746, 0.8093245029449463, 0.4749896228313446, 0.1421101987361908, 0.05988248810172081, 0.06852346658706665, 0.10551000386476517, 0.14653272926807404, 0.14736026525497437, 0.12848833203315735, 0.11848577857017517, 0.09209408611059189, 0.095146544277668];[-129.16891479492188, -31.0107364654541, -16.592098236083984, -19.59981918334961, -15.670258522033691, -15.212846755981445, -15.697437286376953, -15.621487617492676, -12.822046279907227, -8.158169746398926, -3.9408457279205322, -2.095834255218506, -1.8467907905578613, -1.8701461553573608, -2.0143020153045654, -2.139070510864258, -2.156369686126709, -2.102663040161133, -2.05068302154541, -1.9628742933273315, -1.976829171180725]
1100;[16.64256477355957, 8.532325744628906, 3.4480807781219482, 1.8652641773223877, 1.525001883506775, 1.4143649339675903, 1.418739914894104, 1.4331570863723755, 1.437841534614563, 1.419268012046814, 1.4030985832214355, 1.4090501070022583, 1.4080036878585815, 1.4120306968688965, 1.4089863300323486, 1.417620062828064, 1.418837308883667, 1.430071234703064, 1.414273977279663, 1.435758113861084, 1.4120885133743286];[1.522599220275879, 1.237200140953064, 0.5935125350952148, 0.15314079821109772, 0.0729837492108345, 0.009065498597919941, 0.015583224594593048, 0.03115151636302471, 0.028448529541492462, 0.01832466758787632, 0.010266045108437538, 0.014073831029236317, 0.013332371599972248, 0.01561583299189806, 0.011635968461632729, 0.025387225672602654, 0.018696190789341927, 0.03110337257385254, 0.02114555984735489, 0.03667283430695534, 0.018045984208583832];[-133.95269775390625, -23.568395614624023, -3.730912685394287, -1.9303550720214844, -1.8241490125656128, -1.6706875562667847, -1.6927056312561035, -1.733712911605835, -1.7422385215759277, -1.714963674545288, -1.6801449060440063, -1.6981173753738403, -1.6973849534988403, -1.709078073501587, -1.6965254545211792, -1.7361947298049927, -1.721837043762207, -1.752647042274475, -1.7267863750457764, -1.7715154886245728, -1.713881015777588]
1150;[16.604598999023438, 8.50593376159668, 4.288433074951172, 3.129964828491211, 2.4356939792633057, 2.3849575519561768, 1.787625789642334, 1.4568829536437988, 1.5044941902160645, 1.4890849590301514, 1.4721765518188477, 1.4295933246612549, 1.4678146839141846, 1.4443252086639404, 1.4577462673187256, 1.4256081581115723, 1.4730274677276611, 1.4691849946975708, 1.4543719291687012, 1.4725749492645264, 1.4638428688049316];[1.5187335014343262, 1.2323601245880127, 0.818520188331604, 0.7804380059242249, 0.5696505904197693, 0.5770949721336365, 0.23893322050571442, 0.031846825033426285, 0.07418821007013321, 0.0578005351126194, 0.05093565955758095, 0.02355518750846386, 0.04903436079621315, 0.03393199294805527, 0.045524731278419495, 0.022201716899871826, 0.05521802976727486, 0.05977141857147217, 0.04863988235592842, 0.05925732105970383, 0.05546162277460098];[-135.99569702148438, -32.34953689575195, -7.942483425140381, -6.201236724853516, -4.52717399597168, -4.272961616516113, -2.419825792312622, -1.730992078781128, -1.869620680809021, -1.8299942016601562, -1.8075859546661377, -1.719447374343872, -1.801690936088562, -1.7593096494674683, -1.797221064567566, -1.7253849506378174, -1.8325295448303223, -1.8338377475738525, -1.8102176189422607, -1.845288872718811, -1.8261979818344116]
1200;[16.613950729370117, 8.156352996826172, 5.372087478637695, 3.871183156967163, 2.6478960514068604, 1.965794563293457, 1.6787158250808716, 1.5683975219726562, 1.507961630821228, 1.5316299200057983, 1.4912906885147095, 1.4728939533233643, 1.4632620811462402, 1.4581646919250488, 1.4721332788467407, 1.4664121866226196, 1.4500845670700073, 1.4725935459136963, 1.4302325248718262, 1.4716286659240723, 1.4407429695129395];[1.5213873386383057, 1.1993331909179688, 1.009657621383667, 0.9920292496681213, 0.6829308271408081, 0.34611523151397705, 0.1736435741186142, 0.10969331860542297, 0.07346390932798386, 0.0981675535440445, 0.06193465366959572, 0.06011362373828888, 0.05185345560312271, 0.04647902026772499, 0.0586591437458992, 0.05720524489879608, 0.040237005800008774, 0.06125091388821602, 0.029336951673030853, 0.05741431191563606, 0.03840552270412445];[-129.72317504882812, -28.301958084106445, -15.080835342407227, -8.334593772888184, -4.681443691253662, -2.8171966075897217, -2.1454238891601562, -1.978759765625, -1.8653846979141235, -1.9360255002975464, -1.8456605672836304, -1.8314951658248901, -1.816027045249939, -1.79997980594635, -1.8336483240127563, -1.838744044303894, -1.7867871522903442, -1.8548413515090942, -1.7454705238342285, -1.8409433364868164, -1.7786200046539307]
1250;[16.59735107421875, 7.634032726287842, 3.1693670749664307, 2.587893009185791, 2.4158780574798584, 2.6146199703216553, 2.579982280731201, 2.4974617958068848, 2.4306223392486572, 2.6590147018432617, 2.4556591510772705, 2.7009644508361816, 2.5367751121520996, 2.5868780612945557, 2.5667552947998047, 2.5148422718048096, 2.480483055114746, 2.517185926437378, 2.455836296081543, 2.383254289627075, 2.2672975063323975];[1.5218197107315063, 1.172322392463684, 0.5125494003295898, 0.5435166358947754, 0.5722981095314026, 0.6658602952957153, 0.6525151133537292, 0.6160265207290649, 0.5923724174499512, 0.6765518188476562, 0.6010940074920654, 0.7118756175041199, 0.6461830735206604, 0.6689262986183167, 0.6629595756530762, 0.6411822438240051, 0.6257436871528625, 0.6564686298370361, 0.6225247979164124, 0.5817395448684692, 0.5304680466651917];[-129.0819854736328, -19.012531280517578, -3.2471139430999756, -3.417323589324951, -4.379786014556885, -5.218677997589111, -5.252330780029297, -5.152594089508057, -4.771931171417236, -5.932453155517578, -5.06236457824707, -6.124946117401123, -5.39454460144043, -5.537303447723389, -5.473373889923096, -5.347482681274414, -5.185686111450195, -5.2665791511535645, -5.053162097930908, -4.7474565505981445, -4.336960315704346]
1300;[16.615434646606445, 7.69126033782959, 3.0115926265716553, 1.8378448486328125, 1.4546170234680176, 1.5517442226409912, 1.4341537952423096, 1.4984432458877563, 1.4089959859848022, 1.4440014362335205, 1.4058719873428345, 1.4357976913452148, 1.406331181526184, 1.398492455482483, 1.4006445407867432, 1.405911922454834, 1.425796389579773, 1.3937783241271973, 1.4315887689590454, 1.396093726158142, 1.400894284248352];[1.5241820812225342, 1.1702020168304443, 0.47019490599632263, 0.18406794965267181, 0.02913256362080574, 0.09602413326501846, 0.02509106695652008, 0.06950981914997101, 0.011159515008330345, 0.036931559443473816, 0.005795467644929886, 0.031217608600854874, 0.012525234371423721, 0.012828676961362362, 0.013639960438013077, 0.013425912708044052, 0.02574613131582737, 0.008792553097009659, 0.029527349397540092, 0.009672963991761208, 0.01318439096212387];[-130.82994079589844, -18.517454147338867, -3.00667667388916, -2.0525906085968018, -1.720436453819275, -1.955480694770813, -1.714216709136963, -1.8516231775283813, -1.6788216829299927, -1.756822943687439, -1.6806355714797974, -1.7578315734863281, -1.6906911134719849, -1.6858574151992798, -1.694739580154419, -1.7016820907592773, -1.7486178874969482, -1.6793925762176514, -1.7632675170898438, -1.6974254846572876, -1.708038330078125]
1350;[16.600143432617188, 7.9563822746276855, 4.144197463989258, 3.3740952014923096, 2.6282358169555664, 3.101102828979492, 2.7537930011749268, 3.2516589164733887, 2.6912403106689453, 2.999941825866699, 2.5880136489868164, 2.5224437713623047, 2.435319662094116, 2.262801170349121, 1.9311554431915283, 1.809767246246338, 1.5665894746780396, 1.441443681716919, 1.4713139533996582, 1.427626609802246, 1.4652079343795776];[1.5213971138000488, 1.210829734802246, 0.792981743812561, 0.8486492037773132, 0.6670606732368469, 0.8652235269546509, 0.7633118629455566, 0.9387239813804626, 0.7423886656761169, 0.8400088548660278, 0.6940599083900452, 0.6611377000808716, 0.6232211589813232, 0.5502293705940247, 0.35887008905410767, 0.282916784286499, 0.11940921097993851, 0.03121071122586727, 0.05846069008111954, 0.03271859139204025, 0.050659794360399246];[-140.59400939941406, -21.18891143798828, -7.133066177368164, -6.693041801452637, -5.036823272705078, -7.391629695892334, -5.867870330810547, -8.333015441894531, -5.635812282562256, -7.319155216217041, -5.321999549865723, -5.159208297729492, -4.809562683105469, -4.101500988006592, -2.973626136779785, -2.631730556488037, -2.0187273025512695, -1.7700233459472656, -1.8504931926727295, -1.7571203708648682, -1.8316437005996704]
1400;[16.614906311035156, 8.358375549316406, 4.307979106903076, 2.5490922927856445, 1.6649539470672607, 1.5551583766937256, 1.576833963394165, 1.61149263381958, 1.5197722911834717, 1.5383813381195068, 1.4595783948898315, 1.4342809915542603, 1.4267367124557495, 1.4019349813461304, 1.4210426807403564, 1.4152591228485107, 1.4107240438461304, 1.408780574798584, 1.403579831123352, 1.4016789197921753, 1.4029403924942017];[1.5228484869003296, 1.225676417350769, 0.8179295063018799, 0.520535945892334, 0.147970050573349, 0.10390359163284302, 0.11879774183034897, 0.143554225564003, 0.07898054271936417, 0.10214675217866898, 0.04454696550965309, 0.025770731270313263, 0.018925854936242104, 0.015919631347060204, 0.019120575860142708, 0.017999453470110893, 0.015143142081797123, 0.014861471951007843, 0.013615507632493973, 0.008430258370935917, 0.009804441593587399];[-131.2574462890625, -30.947866439819336, -7.785741806030273, -3.6875460147857666, -2.0715792179107666, -1.9593117237091064, -2.021963596343994, -2.0846073627471924, -1.892399787902832, -1.958875298500061, -1.7771809101104736, -1.7240322828292847, -1.7158231735229492, -1.6927944421768188, -1.7176092863082886, -1.7231875658035278, -1.71567702293396, -1.7042196989059448, -1.7029489278793335, -1.689446210861206, -1.7010247707366943]
1450;[16.628917694091797, 9.096092224121094, 5.751164436340332, 5.15281867980957, 4.191463470458984, 3.5433220863342285, 3.2224462032318115, 2.8460638523101807, 2.2195518016815186, 1.6147205829620361, 1.4746242761611938, 1.453891634941101, 1.4244378805160522, 1.409517765045166, 1.402647852897644, 1.4022940397262573, 1.4006379842758179, 1.4106274843215942, 1.4014372825622559, 1.4007982015609741, 1.400618076324463];[1.5216741561889648, 1.266953706741333, 1.0498452186584473, 1.1292791366577148, 1.0359156131744385, 0.9012765288352966, 0.8183267116546631, 0.7134897708892822, 0.47575461864471436, 0.14374561607837677, 0.04814746230840683, 0.03985325247049332, 0.03031300939619541, 0.013080192729830742, 0.009390704333782196, 0.00819337461143732, 0.008337708190083504, 0.011824706569314003, 0.01006946712732315, 0.00838775746524334, 0.008249583654105663];[-134.41610717773438, -35.63174819946289, -19.76303482055664, -20.95920181274414, -15.305615425109863, -10.731009483337402, -8.89791202545166, -6.815830707550049, -4.055523872375488, -2.11521577835083, -1.8161957263946533, -1.7843180894851685, -1.7360378503799438, -1.688976764678955, -1.6853747367858887, -1.6885490417480469, -1.690696358680725, -1.7004607915878296, -1.6969330310821533, -1.695633888244629, -1.6925609111785889]
1500;[16.613460540771484, 8.366662979125977, 3.900521755218506, 2.8337795734405518, 2.1724889278411865, 1.6908990144729614, 1.575766921043396, 1.581953763961792, 1.532157301902771, 1.5259966850280762, 1.5082573890686035, 1.5318118333816528, 1.5122500658035278, 1.4841951131820679, 1.4539718627929688, 1.4289265871047974, 1.4102370738983154, 1.3994413614273071, 1.395312786102295, 1.3952943086624146, 1.4007196426391602];[1.520970106124878, 1.2173733711242676, 0.7401286959648132, 0.6777428388595581, 0.4592839181423187, 0.1856672614812851, 0.11900201439857483, 0.11934201419353485, 0.08998388051986694, 0.08732420951128006, 0.08138500899076462, 0.09571016579866409, 0.08431077748537064, 0.06631772965192795, 0.04254257306456566, 0.025537099689245224, 0.012988307513296604, 0.007112532388418913, 0.005704028997570276, 0.005046378821134567, 0.0055425893515348434];[-133.37060546875, -21.874706268310547, -5.851116180419922, -5.128873348236084, -3.5941667556762695, -2.214956521987915, -2.009308099746704, -2.026519536972046, -1.9370208978652954, -1.9203294515609741, -1.9094526767730713, -1.9607654809951782, -1.9192193746566772, -1.8685781955718994, -1.7888312339782715, -1.7411065101623535, -1.7058929204940796, -1.6872652769088745, -1.6752694845199585, -1.6846423149108887, -1.704221487045288]
50;[19.657913208007812, 14.65020751953125, 11.284367561340332, 10.375493049621582, 9.783682823181152, 10.022583961486816, 10.298495292663574, 10.143706321716309, 10.125372886657715, 10.005657196044922, 9.924627304077148, 9.73600959777832, 9.705665588378906, 9.476727485656738, 9.204604148864746, 8.922845840454102, 8.812614440917969, 8.925302505493164, 8.741299629211426, 8.509060859680176, 8.257430076599121];[1.4905939102172852, 1.3845785856246948, 1.2686797380447388, 1.3087190389633179, 1.3930315971374512, 1.4176446199417114, 1.435444951057434, 1.441907525062561, 1.4276819229125977, 1.4368001222610474, 1.4249262809753418, 1.421364426612854, 1.4085818529129028, 1.4108184576034546, 1.4002256393432617, 1.3885140419006348, 1.360687255859375, 1.3861461877822876, 1.3669928312301636, 1.3556361198425293, 1.3412226438522339];[-152.95281982421875, -89.56709289550781, -55.512184143066406, -51.71712875366211, -48.912010192871094, -57.96961975097656, -62.46714401245117, -60.415260314941406, -61.110191345214844, -59.39408874511719, -59.185951232910156, -57.240116119384766, -57.33684158325195, -53.905052185058594, -51.07062530517578, -47.57972717285156, -47.8451042175293, -48.16092300415039, -46.78691864013672, -43.79935073852539, -41.462520599365234]
100;[19.661670684814453, 14.794524192810059, 12.270009994506836, 11.011595726013184, 11.15185546875, 11.038190841674805, 10.89392375946045, 10.624608993530273, 10.291925430297852, 9.824414253234863, 9.322153091430664, 8.848470687866211, 8.458802223205566, 8.074142456054688, 7.769278526306152, 7.332498073577881, 6.8734941482543945, 6.141427040100098, 5.451134204864502, 4.741464138031006, 3.9490444660186768];[1.4938719272613525, 1.3815162181854248, 1.3227871656417847, 1.3123295307159424, 1.3400110006332397, 1.332107424736023, 1.3307000398635864, 1.3192095756530762, 1.3153846263885498, 1.289361596107483, 1.2776308059692383, 1.2736635208129883, 1.2868773937225342, 1.2456107139587402, 1.2513015270233154, 1.1985149383544922, 1.180245041847229, 1.0990427732467651, 1.0313668251037598, 0.9499222636222839, 0.7979497313499451];[-154.89759826660156, -92.73664093017578, -75.91447448730469, -67.86259460449219, -75.72058868408203, -73.77957153320312, -72.02729797363281, -67.7662353515625, -63.687965393066406, -56.108123779296875, -50.25819396972656, -44.4270133972168, -41.463523864746094, -37.52737808227539, -34.23365783691406, -30.657224655151367, -26.210956573486328, -20.757221221923828, -16.042448043823242, -12.113293647766113, -8.013023376464844]
150;[19.654085159301758, 15.127239227294922, 10.818611145019531, 8.034309387207031, 7.156162261962891, 5.43869686126709, 4.88514518737793, 4.535250663757324, 4.333737850189209, 4.2047038078308105, 3.8579511642456055, 3.301795721054077, 2.6612110137939453, 2.3953540325164795, 2.1991426944732666, 1.967528223991394, 1.9183087348937988, 1.8648643493652344, 1.7783949375152588, 1.7740371227264404, 1.7620505094528198];[1.4920892715454102, 1.4001964330673218, 1.2292275428771973, 1.1405096054077148, 1.3412929773330688, 1.1625598669052124, 1.078688621520996, 1.0330106019973755, 0.9934890866279602, 0.9725106954574585, 0.8867149949073792, 0.7192140817642212, 0.4622001647949219, 0.3399820625782013, 0.23757687211036682, 0.12013442814350128, 0.09406577795743942, 0.06968308985233307, 0.02350156381726265, 0.014647049829363823, 0.008253004401922226];[-152.41929626464844, -88.15132904052734, -42.45164489746094, -19.985170364379883, -13.345996856689453, -9.18757152557373, -7.747711181640625, -7.969674587249756, -8.752364158630371, -8.348712921142578, -6.9966511726379395, -5.16276741027832, -3.5415358543395996, -3.034576654434204, -2.6643283367156982, -2.258890151977539, -2.1785991191864014, -2.075467348098755, -1.9317097663879395, -1.921520709991455, -1.9118492603302002]
200;[19.6588191986084, 15.057579040527344, 11.249397277832031, 10.230070114135742, 9.838850975036621, 9.771296501159668, 9.981128692626953, 9.954338073730469, 9.632012367248535, 9.564642906188965, 9.98779582977295, 9.923205375671387, 9.658913612365723, 9.477387428283691, 9.323295593261719, 9.185566902160645, 9.352133750915527, 9.029191970825195, 8.666149139404297, 8.58945083618164, 8.273628234863281];[1.4919252395629883, 1.401132345199585, 1.2700222730636597, 1.30048406124115, 1.3849214315414429, 1.4284380674362183, 1.4030951261520386, 1.4454336166381836, 1.389760136604309, 1.4146090745925903, 1.429832935333252, 1.4189813137054443, 1.4169148206710815, 1.4043757915496826, 1.3917614221572876, 1.402428150177002, 1.3905106782913208, 1.3826169967651367, 1.3727731704711914, 1.3506882190704346, 1.3483699560165405];[-147.0408172607422, -85.52409362792969, -53.78705978393555, -50.167999267578125, -48.484466552734375, -52.51005935668945, -59.02153015136719, -55.624027252197266, -54.524810791015625, -53.200199127197266, -58.831607818603516, -58.91090393066406, -55.39946746826172, -53.06044006347656, -52.884620666503906, -50.70305252075195, -53.68434143066406, -49.23619079589844, -45.49923324584961, -45.0018196105957, -41.31196212768555]
250;[19.66175079345703, 15.107451438903809, 10.892162322998047, 9.650622367858887, 9.589461326599121, 9.480619430541992, 9.580940246582031, 9.60888385772705, 9.383161544799805, 9.049049377441406, 8.606678009033203, 8.120941162109375, 7.582675933837891, 7.142614841461182, 6.91008186340332, 6.706855297088623, 6.594977378845215, 6.532445907592773, 6.374866962432861, 6.399911880493164, 6.244112014770508];[1.493707299232483, 1.3968533277511597, 1.2603148221969604, 1.2642632722854614, 1.4255447387695312, 1.492340087890625, 1.4859414100646973, 1.4754835367202759, 1.4640454053878784, 1.4641855955123901, 1.4298501014709473, 1.3845208883285522, 1.3442918062210083, 1.3225631713867188, 1.3054391145706177, 1.2755801677703857, 1.2495508193969727, 1.232198715209961, 1.2043628692626953, 1.2167694568634033, 1.1991441249847412];[-154.97096252441406, -80.5717544555664, -51.500823974609375, -39.69874954223633, -40.638893127441406, -45.987693786621094, -46.592185974121094, -48.34821701049805, -46.03828048706055, -42.168251037597656, -37.9720573425293, -34.511077880859375, -29.265111923217773, -27.297609329223633, -25.314653396606445, -24.323945999145508, -24.145944595336914, -23.73678970336914, -23.005434036254883, -23.378677368164062, -22.246732711791992]
300;[19.642494201660156, 15.623930931091309, 12.20651626586914, 10.69360065460205, 10.352076530456543, 10.514989852905273, 10.311968803405762, 9.995859146118164, 9.613003730773926, 9.140830993652344, 8.34101390838623, 8.088753700256348, 8.091662406921387, 8.389631271362305, 8.432295799255371, 8.211420059204102, 8.154949188232422, 7.955361843109131, 7.874555587768555, 7.498358249664307, 7.2401580810546875];[1.4914203882217407, 1.411575436592102, 1.3249191045761108, 1.283198356628418, 1.302100419998169, 1.308258056640625, 1.3027430772781372, 1.291762113571167, 1.2784333229064941, 1.2612932920455933, 1.2537776231765747, 1.333430528640747, 1.4116637706756592, 1.3928953409194946, 1.4179664850234985, 1.3798445463180542, 1.4058067798614502, 1.3593089580535889, 1.3821609020233154, 1.3302479982376099, 1.3492283821105957];[-152.64915466308594, -91.53036499023438, -68.2947006225586, -56.579933166503906, -59.90297317504883, -62.4794921875, -61.38471984863281, -57.02110290527344, -52.78871154785156, -45.80807113647461, -36.980430603027344, -32.370662689208984, -35.72512435913086, -40.001609802246094, -39.65312194824219, -39.15119934082031, -37.3673210144043, -36.7574348449707, -35.18651580810547, -32.56077194213867, -29.438518524169922]
350;[19.64861488342285, 14.608437538146973, 11.535844802856445, 10.326333045959473, 9.727144241333008, 10.08964729309082, 10.46994400024414, 10.333324432373047, 10.328579902648926, 10.203178405761719, 10.292801856994629, 10.168506622314453, 10.011312484741211, 9.742715835571289, 9.5227689743042, 9.252779006958008, 8.93378734588623, 8.759734153747559, 8.512593269348145, 8.358004570007324, 8.313150405883789];[1.4934611320495605, 1.3797333240509033, 1.280258059501648, 1.3054465055465698, 1.4369441270828247, 1.4912914037704468, 1.4688221216201782, 1.4605212211608887, 1.4496378898620605, 1.4611053466796875, 1.4855362176895142, 1.4717211723327637, 1.4541081190109253, 1.4466742277145386, 1.4366378784179688, 1.4274460077285767, 1.40981125831604, 1.4002784490585327, 1.3685222864151, 1.3831000328063965, 1.393481731414795];[-153.00791931152344, -89.95303344726562, -58.5611686706543, -47.564815521240234, -44.317352294921875, -55.91029357910156, -62.183387756347656, -61.06659698486328, -61.6206169128418, -59.571136474609375, -62.0567512512207, -61.070404052734375, -59.927040100097656, -56.39545822143555, -53.83700180053711, -50.47554016113281, -47.25088882446289, -45.185604095458984, -43.40234375, -40.946311950683594, -40.79852294921875]
400;[19.655685424804688, 14.580538749694824, 11.881098747253418, 11.018637657165527, 10.88912582397461, 10.599039077758789, 10.431983947753906, 10.190872192382812, 9.904321670532227, 9.854491233825684, 9.645066261291504, 9.576579093933105, 9.608892440795898, 9.392081260681152, 9.203441619873047, 9.00182056427002, 8.651731491088867, 8.30997085571289, 7.984167098999023, 7.659305572509766, 7.249478340148926];[1.4938910007476807, 1.3890204429626465, 1.2987277507781982, 1.3455026149749756, 1.447511911392212, 1.4370423555374146, 1.4397211074829102, 1.4155044555664062, 1.425880789756775, 1.4010473489761353, 1.407313346862793, 1.3942804336547852, 1.4091910123825073, 1.3931562900543213, 1.3850047588348389, 1.3795945644378662, 1.3682087659835815, 1.3447790145874023, 1.3145027160644531, 1.3157943487167358, 1.2582920789718628];[-149.8711700439453, -90.57079315185547, -65.09817504882812, -62.640052795410156, -66.85586547851562, -66.16657257080078, -64.44213104248047, -61.935482025146484, -57.328914642333984, -58.60539627075195, -55.2188835144043, -55.217586517333984, -55.93275833129883, -53.49286651611328, -51.04603958129883, -48.706180572509766, -44.95356369018555, -41.280879974365234, -38.058494567871094, -34.661949157714844, -31.069477081298828]
450;[19.66705894470215, 15.968174934387207, 12.790796279907227, 10.68216323852539, 9.33837604522705, 9.345216751098633, 9.720704078674316, 9.698566436767578, 9.161506652832031, 8.958756446838379, 9.118226051330566, 9.284153938293457, 9.121356010437012, 8.911550521850586, 8.85622787475586, 8.36747932434082, 7.87611198425293, 7.34660530090332, 6.938770294189453, 6.603178024291992, 6.4312744140625];[1.492875576019287, 1.423525333404541, 1.3421051502227783, 1.2656474113464355, 1.2489734888076782, 1.2744553089141846, 1.2875920534133911, 1.2932559251785278, 1.2836898565292358, 1.315261960029602, 1.3419979810714722, 1.3654917478561401, 1.3604933023452759, 1.3490196466445923, 1.351952075958252, 1.3262159824371338, 1.2906935214996338, 1.2627499103546143, 1.219229817390442, 1.1920464038848877, 1.1700912714004517];[-152.46664428710938, -110.73265838623047, -72.7955551147461, -52.2990837097168, -44.61479568481445, -48.940773010253906, -54.174827575683594, -53.0538330078125, -48.497100830078125, -45.74177169799805, -49.2916259765625, -51.21699142456055, -49.486976623535156, -47.77769088745117, -46.98490905761719, -42.050296783447266, -36.908077239990234, -31.915136337280273, -28.48741912841797, -25.69461441040039, -25.063688278198242]
