Seed;RMSE History;MMD History;Log-Likelihood History
700;[16.59788703918457, 8.494088172912598, 5.392279624938965, 3.648176908493042, 2.735846757888794, 1.9926517009735107, 1.3214775323867798, 1.1853258609771729, 1.207726240158081, 1.190474033355713, 1.1842830181121826, 1.1597952842712402, 1.154416561126709, 1.1651830673217773, 1.1549437046051025, 1.1507093906402588, 1.1552013158798218, 1.1566545963287354, 1.1496503353118896, 1.1487033367156982, 1.1457927227020264];[1.5423442125320435, 1.2754336595535278, 1.0897711515426636, 1.0190281867980957, 0.7570503354072571, 0.4608961343765259, 0.07463173568248749, 0.011520161293447018, 0.027445003390312195, 0.022748583927750587, 0.01488835085183382, 0.006844234652817249, 0.001287049031816423, 0.00916612334549427, 0.004793629050254822, 0.004027428571134806, 0.003150060772895813, 0.0035068087745457888, 0.004583628382533789, 0.003401919500902295, 0.002083074999973178];[-129.7698211669922, -30.68716049194336, -15.65205192565918, -9.426624298095703, -5.656849384307861, -2.9067859649658203, -1.4033786058425903, -1.2321958541870117, -1.2749338150024414, -1.2541289329528809, -1.2391037940979004, -1.2126902341842651, -1.1999096870422363, -1.2212638854980469, -1.2129054069519043, -1.2095624208450317, -1.2050371170043945, -1.2058221101760864, -1.206470251083374, -1.2018628120422363, -1.2028864622116089]
750;[16.58233070373535, 7.688270092010498, 2.6146399974823, 1.709940791130066, 1.2204951047897339, 1.2504481077194214, 1.2022517919540405, 1.1878340244293213, 1.1999298334121704, 1.1944907903671265, 1.1885584592819214, 1.1699130535125732, 1.2007118463516235, 1.2012232542037964, 1.2071328163146973, 1.2801201343536377, 1.2140278816223145, 1.2045921087265015, 1.2250847816467285, 1.2192139625549316, 1.2041727304458618];[1.5411678552627563, 1.2115938663482666, 0.45365583896636963, 0.20690415799617767, 0.019749287515878677, 0.04549151286482811, 0.013358557596802711, 0.013049107044935226, 0.01927178166806698, 0.01603899709880352, 0.014235773123800755, 0.006873088423162699, 0.0284554623067379, 0.02676001563668251, 0.03294890373945236, 0.08185571432113647, 0.04504641890525818, 0.035907723009586334, 0.0461353100836277, 0.03950534760951996, 0.03672182187438011];[-132.3235321044922, -17.023311614990234, -2.481365442276001, -1.7209525108337402, -1.254637360572815, -1.3259167671203613, -1.2381525039672852, -1.2375396490097046, -1.252823829650879, -1.240523338317871, -1.2340173721313477, -1.217064619064331, -1.2757896184921265, -1.2731834650039673, -1.2836849689483643, -1.422208309173584, -1.3267393112182617, -1.2953555583953857, -1.3290399312973022, -1.312314510345459, -1.3031153678894043]
800;[16.590425491333008, 8.481276512145996, 3.256467342376709, 3.0054633617401123, 3.2202398777008057, 3.1023948192596436, 3.4050557613372803, 3.534574508666992, 3.4519598484039307, 3.508089303970337, 3.4987006187438965, 3.4593241214752197, 3.342604875564575, 3.1738121509552, 2.957240104675293, 2.4932608604431152, 1.9169950485229492, 1.7548341751098633, 1.5357547998428345, 1.3499988317489624, 1.1547815799713135];[1.546418309211731, 1.2796919345855713, 0.6370834112167358, 0.7780110836029053, 0.8620120286941528, 0.8763531446456909, 0.9886398315429688, 1.0512975454330444, 1.0147022008895874, 1.0462020635604858, 1.0495080947875977, 1.0459747314453125, 0.9970477223396301, 0.9477173089981079, 0.8927891254425049, 0.7539621591567993, 0.4935957193374634, 0.3984316289424896, 0.2560138702392578, 0.1341535747051239, 0.006945835426449776];[-133.2089385986328, -23.519052505493164, -3.301783561706543, -5.654196739196777, -8.309476852416992, -8.046616554260254, -10.025683403015137, -10.925239562988281, -10.837021827697754, -11.010527610778809, -10.943442344665527, -10.665240287780762, -10.074976921081543, -9.29150676727295, -7.898194789886475, -5.458197593688965, -3.132883310317993, -2.6381232738494873, -2.026205539703369, -1.5867667198181152, -1.2125965356826782]
850;[16.572786331176758, 8.471146583557129, 5.054568290710449, 3.7399098873138428, 3.4423773288726807, 3.411837100982666, 3.571303367614746, 3.0235977172851562, 2.3212265968322754, 1.5735496282577515, 1.2292759418487549, 1.2011215686798096, 1.1949748992919922, 1.161158800125122, 1.2095632553100586, 1.1563866138458252, 1.2369070053100586, 1.1491174697875977, 1.2483155727386475, 1.1486477851867676, 1.2423195838928223];[1.5466210842132568, 1.2914005517959595, 1.0169270038604736, 0.9540116190910339, 0.9803335070610046, 0.9578761458396912, 1.0039395093917847, 0.8670670390129089, 0.6377407312393188, 0.2623096704483032, 0.04500479996204376, 0.033441293984651566, 0.030165551230311394, 0.01030439417809248, 0.038107000291347504, 0.006513537373393774, 0.05768151208758354, 0.002167369704693556, 0.0691148117184639, 0.003331182524561882, 0.0653974637389183];[-139.4109344482422, -32.64406204223633, -12.327714920043945, -9.39054012298584, -9.9764404296875, -10.531742095947266, -11.513806343078613, -8.20960807800293, -4.706192970275879, -2.0779001712799072, -1.3236792087554932, -1.2882492542266846, -1.2823901176452637, -1.220594048500061, -1.3054827451705933, -1.2124196290969849, -1.36076021194458, -1.2071894407272339, -1.4014490842819214, -1.2066614627838135, -1.3834123611450195]
900;[16.586942672729492, 8.999277114868164, 6.608370780944824, 6.482253551483154, 6.619802951812744, 6.578939914703369, 6.5960540771484375, 6.536929130554199, 6.572939872741699, 6.275918483734131, 5.847614288330078, 5.813685417175293, 5.412560939788818, 4.9241461753845215, 4.339069843292236, 3.9698855876922607, 3.472452402114868, 3.036116361618042, 2.6506857872009277, 2.6200737953186035, 2.7092502117156982];[1.54471755027771, 1.3620126247406006, 1.2434492111206055, 1.3001794815063477, 1.319736361503601, 1.3179744482040405, 1.318231225013733, 1.309614896774292, 1.316757321357727, 1.305605411529541, 1.2803752422332764, 1.28092360496521, 1.2575316429138184, 1.2196784019470215, 1.1601430177688599, 1.106334924697876, 1.015697956085205, 0.9034491181373596, 0.7468858957290649, 0.7430098056793213, 0.8071563839912415];[-134.47549438476562, -42.96799850463867, -29.48088836669922, -40.1107292175293, -43.27971267700195, -43.29021453857422, -42.74045944213867, -41.85227966308594, -42.324546813964844, -38.69454574584961, -32.88302230834961, -32.63105773925781, -27.667652130126953, -22.103078842163086, -16.64392852783203, -13.616990089416504, -9.975998878479004, -7.501752853393555, -5.960189342498779, -6.034092903137207, -6.668462753295898]
950;[16.598041534423828, 8.325721740722656, 6.750660419464111, 6.547662258148193, 5.87367057800293, 5.469036102294922, 4.866105556488037, 4.637119770050049, 3.9950125217437744, 3.7701871395111084, 3.3874053955078125, 3.2620513439178467, 3.2742526531219482, 2.8911142349243164, 1.9819517135620117, 1.6437008380889893, 1.2857798337936401, 1.2179008722305298, 1.1806154251098633, 1.1488059759140015, 1.1472433805465698];[1.5453721284866333, 1.2783173322677612, 1.302772879600525, 1.322413444519043, 1.2830842733383179, 1.2685341835021973, 1.2110695838928223, 1.1886963844299316, 1.0938124656677246, 1.038217306137085, 0.9476967453956604, 0.8769014477729797, 0.9251551628112793, 0.8540000915527344, 0.5041545629501343, 0.32127052545547485, 0.08236080408096313, 0.047137971967458725, 0.021182598546147346, 0.0028884250205010176, 0.0028005708009004593];[-133.13565063476562, -30.542776107788086, -37.7838249206543, -36.29655456542969, -28.921092987060547, -24.796058654785156, -18.447872161865234, -16.201669692993164, -11.863164901733398, -10.061907768249512, -8.706342697143555, -8.61794662475586, -9.0089750289917, -7.462099552154541, -3.3207154273986816, -2.3131887912750244, -1.4349604845046997, -1.3273653984069824, -1.2586703300476074, -1.2063559293746948, -1.2054013013839722]
1000;[16.55826759338379, 8.03874683380127, 3.7136526107788086, 2.1566765308380127, 1.6600799560546875, 1.2650805711746216, 1.4155311584472656, 1.2034790515899658, 1.274135708808899, 1.2588434219360352, 1.2954626083374023, 1.2410422563552856, 1.2877755165100098, 1.254529356956482, 1.2671200037002563, 1.2542126178741455, 1.2821263074874878, 1.2731744050979614, 1.228965401649475, 1.2333505153656006, 1.2541195154190063];[1.5464508533477783, 1.2389568090438843, 0.7988587021827698, 0.499154269695282, 0.2555077075958252, 0.04062773287296295, 0.15610574185848236, 0.026921266689896584, 0.07463240623474121, 0.06565059721469879, 0.09093162417411804, 0.05786283314228058, 0.08792281150817871, 0.06631030142307281, 0.07497503608465195, 0.0701046958565712, 0.08621738106012344, 0.07957447320222855, 0.0538005493581295, 0.05624349042773247, 0.07105103135108948];[-124.95204162597656, -19.564973831176758, -5.475973129272461, -3.175253391265869, -1.954923391342163, -1.3097131252288818, -1.6513937711715698, -1.272023320198059, -1.4070020914077759, -1.3853548765182495, -1.465305209159851, -1.365287184715271, -1.4568798542022705, -1.3822864294052124, -1.4128897190093994, -1.3935341835021973, -1.445766568183899, -1.4243625402450562, -1.3485859632492065, -1.3588039875030518, -1.400962471961975]
1050;[16.569786071777344, 8.476262092590332, 4.393792629241943, 3.0493030548095703, 2.7968878746032715, 2.6511316299438477, 2.6986289024353027, 2.79262638092041, 2.17940616607666, 1.4405550956726074, 1.1679953336715698, 1.1502184867858887, 1.174464464187622, 1.15884268283844, 1.1612502336502075, 1.1478123664855957, 1.1576992273330688, 1.1458560228347778, 1.1457850933074951, 1.1468333005905151, 1.1519150733947754];[1.5453758239746094, 1.2934315204620361, 0.9161121845245361, 0.8376457691192627, 0.8453758955001831, 0.7887204885482788, 0.8137449026107788, 0.8500966429710388, 0.5983150005340576, 0.17716491222381592, 0.005575347691774368, 0.0011498576495796442, 0.014994022436439991, 0.005124268122017384, 0.010305071249604225, 0.0007346236961893737, 0.006184588652104139, 0.0019909203983843327, 0.0023130644112825394, 0.0016661548288539052, 0.005459640175104141];[-128.80654907226562, -32.260257720947266, -8.231429100036621, -5.878328323364258, -6.255671501159668, -5.667251110076904, -6.180718898773193, -6.550778865814209, -3.901799201965332, -1.7179467678070068, -1.2099708318710327, -1.201256275177002, -1.2377681732177734, -1.2123814821243286, -1.223831057548523, -1.1972479820251465, -1.2129744291305542, -1.20404851436615, -1.2009986639022827, -1.1963746547698975, -1.212908148765564]
1100;[16.595863342285156, 8.635595321655273, 3.283148765563965, 1.7936023473739624, 1.2874321937561035, 1.2907841205596924, 1.234960675239563, 1.2010077238082886, 1.191473126411438, 1.2386338710784912, 1.2126353979110718, 1.2058327198028564, 1.2304211854934692, 1.2195563316345215, 1.221030831336975, 1.1815552711486816, 1.1963934898376465, 1.1703451871871948, 1.1567177772521973, 1.1737771034240723, 1.160812497138977];[1.5452494621276855, 1.2755452394485474, 0.6272118091583252, 0.264883816242218, 0.057333849370479584, 0.06998157501220703, 0.04338955506682396, 0.021238431334495544, 0.014585022814571857, 0.04911211133003235, 0.03379581868648529, 0.029763497412204742, 0.0500461719930172, 0.04481349512934685, 0.046558085829019547, 0.021671371534466743, 0.030393224209547043, 0.015431775711476803, 0.010187285020947456, 0.017478395253419876, 0.010951263830065727];[-133.3268280029297, -22.993070602416992, -3.2538161277770996, -1.853135108947754, -1.3540582656860352, -1.3852157592773438, -1.3157682418823242, -1.2528976202011108, -1.2366259098052979, -1.334160327911377, -1.294844388961792, -1.2803127765655518, -1.334376573562622, -1.3184404373168945, -1.3270612955093384, -1.2580139636993408, -1.2861698865890503, -1.2386605739593506, -1.2216507196426392, -1.2494843006134033, -1.2306218147277832]
1150;[16.56783676147461, 9.256328582763672, 6.850898265838623, 6.7199811935424805, 6.876344203948975, 6.690937042236328, 6.396385669708252, 6.153485298156738, 6.068926811218262, 6.835525989532471, 7.223181247711182, 6.5753068923950195, 6.725384712219238, 6.671728134155273, 6.737334728240967, 6.607591152191162, 6.451791763305664, 6.033566474914551, 5.567461967468262, 4.836514949798584, 3.7622408866882324];[1.5415167808532715, 1.36757230758667, 1.2788561582565308, 1.321500301361084, 1.3291702270507812, 1.3168293237686157, 1.310348391532898, 1.2848528623580933, 1.282963514328003, 1.316245675086975, 1.3278777599334717, 1.2980793714523315, 1.3061497211456299, 1.3080193996429443, 1.3103822469711304, 1.3049465417861938, 1.2956843376159668, 1.2732009887695312, 1.2266422510147095, 1.154116153717041, 0.987241804599762];[-135.54962158203125, -44.42424774169922, -33.1039924621582, -40.90251541137695, -42.276798248291016, -41.101497650146484, -35.5980110168457, -33.23002624511719, -32.179988861083984, -43.19694519042969, -49.12618637084961, -40.74659729003906, -43.946563720703125, -42.79023361206055, -43.97822570800781, -42.171875, -39.95100784301758, -34.72258758544922, -28.16765594482422, -21.289600372314453, -12.325876235961914]
1200;[16.57986068725586, 8.305790901184082, 4.077678680419922, 2.1667640209198, 1.3290916681289673, 1.1950445175170898, 1.1808431148529053, 1.159334659576416, 1.2145752906799316, 1.16420316696167, 1.184366226196289, 1.1488231420516968, 1.1810615062713623, 1.1564358472824097, 1.1537309885025024, 1.1613081693649292, 1.1530102491378784, 1.147193193435669, 1.1421234607696533, 1.1397536993026733, 1.144576072692871];[1.544623613357544, 1.2734735012054443, 0.8647690415382385, 0.4828138053417206, 0.08202242851257324, 0.018293075263500214, 0.013036804273724556, 0.005466980393975973, 0.04190756008028984, 0.004972245078533888, 0.022717442363500595, 0.003396277315914631, 0.021151216700673103, 0.007066173013299704, 0.01076418161392212, 0.01314388494938612, 0.007852776907384396, 0.0041029322892427444, 0.00041683553718030453, 0.0014160078717395663, 0.0014425629051402211];[-129.31773376464844, -30.683237075805664, -6.897219181060791, -2.7356882095336914, -1.4169540405273438, -1.245090126991272, -1.2280116081237793, -1.210565447807312, -1.3149268627166748, -1.215844750404358, -1.2627358436584473, -1.206017255783081, -1.2546271085739136, -1.214117169380188, -1.2258524894714355, -1.2336220741271973, -1.2179443836212158, -1.2053804397583008, -1.1948953866958618, -1.2036439180374146, -1.2022587060928345]
1250;[16.55998992919922, 7.468733310699463, 2.467893600463867, 1.6540292501449585, 1.544864296913147, 1.1758642196655273, 1.449263334274292, 1.2225850820541382, 1.3041387796401978, 1.181562900543213, 1.2432173490524292, 1.158316731452942, 1.211271047592163, 1.1508662700653076, 1.1673099994659424, 1.1730494499206543, 1.1591588258743286, 1.172227144241333, 1.161786437034607, 1.1547220945358276, 1.1499040126800537];[1.5464980602264404, 1.1805450916290283, 0.3878796100616455, 0.16259008646011353, 0.21543234586715698, 0.0019435668364167213, 0.17812637984752655, 0.03562026470899582, 0.09396804869174957, 0.019097214564681053, 0.05597483739256859, 0.0053323316387832165, 0.041520148515701294, 0.0014593565138056874, 0.013963030651211739, 0.020526520907878876, 0.00863192230463028, 0.016374699771404266, 0.013649332337081432, 0.007312340196222067, 0.005926637444645166];[-128.5740203857422, -14.436395645141602, -2.1997334957122803, -1.6203175783157349, -1.7919554710388184, -1.206789255142212, -1.6932162046432495, -1.2957043647766113, -1.4611924886703491, -1.2493647336959839, -1.3573232889175415, -1.2095149755477905, -1.3148131370544434, -1.2033501863479614, -1.2335987091064453, -1.254500150680542, -1.2237869501113892, -1.247193694114685, -1.2326127290725708, -1.2171239852905273, -1.2104116678237915]
1300;[16.576372146606445, 7.427888870239258, 2.5665283203125, 1.3801547288894653, 1.3144850730895996, 1.1703072786331177, 1.2903039455413818, 1.1769999265670776, 1.308435320854187, 1.169663906097412, 1.300691843032837, 1.167860984802246, 1.3094500303268433, 1.1553889513015747, 1.3196650743484497, 1.1513351202011108, 1.3178858757019043, 1.1953898668289185, 1.2925753593444824, 1.186928153038025, 1.319907546043396];[1.546189308166504, 1.1857537031173706, 0.4643973410129547, 0.08716501295566559, 0.08321370929479599, 0.006793046370148659, 0.08346199989318848, 0.008688007481396198, 0.10338792204856873, 0.008666615933179855, 0.09579218924045563, 0.011846134439110756, 0.10698553174734116, 0.006098425481468439, 0.11363489180803299, 0.00484395632520318, 0.11125622689723969, 0.03309653699398041, 0.09685226529836655, 0.026838190853595734, 0.1179659366607666];[-130.37168884277344, -14.675527572631836, -2.5512642860412598, -1.432886004447937, -1.4189778566360474, -1.2156915664672852, -1.4364631175994873, -1.2233965396881104, -1.4945263862609863, -1.2215337753295898, -1.4786120653152466, -1.225900411605835, -1.506584644317627, -1.2135801315307617, -1.5358561277389526, -1.2074830532073975, -1.5253067016601562, -1.2911416292190552, -1.4837892055511475, -1.271701455116272, -1.5427571535110474]
1350;[16.57489585876465, 7.605505466461182, 4.383219242095947, 4.301831245422363, 4.709320545196533, 4.262735843658447, 4.001054286956787, 3.269122838973999, 2.9450440406799316, 2.899440288543701, 2.904294729232788, 3.0348427295684814, 3.064444065093994, 3.039451837539673, 3.022318124771118, 3.049865961074829, 3.0307769775390625, 2.981581687927246, 2.9894137382507324, 3.0353124141693115, 2.905641794204712];[1.542214035987854, 1.232497215270996, 1.0304397344589233, 1.1176142692565918, 1.1759535074234009, 1.1050834655761719, 1.0891419649124146, 0.9382659792900085, 0.8419334292411804, 0.8185704946517944, 0.8222511410713196, 0.8582330942153931, 0.8699018955230713, 0.859626293182373, 0.8575839400291443, 0.8646532297134399, 0.8604612946510315, 0.8491346836090088, 0.8504292964935303, 0.8727982044219971, 0.8336331844329834];[-140.42291259765625, -18.404132843017578, -9.83122444152832, -14.970266342163086, -17.875898361206055, -14.337821006774902, -12.373817443847656, -7.908907413482666, -6.423524856567383, -7.368157863616943, -7.610683441162109, -8.53488540649414, -8.814311027526855, -8.746825218200684, -8.65352725982666, -8.927663803100586, -8.696422576904297, -8.578330993652344, -8.660726547241211, -8.923730850219727, -8.208407402038574]
1400;[16.581317901611328, 8.677907943725586, 6.096224784851074, 5.950653076171875, 5.632322311401367, 5.327475547790527, 4.911707878112793, 4.3452229499816895, 3.9387946128845215, 3.3113045692443848, 2.6559972763061523, 1.9601253271102905, 1.3401634693145752, 1.4986519813537598, 1.442259669303894, 1.5327702760696411, 1.4147076606750488, 1.414016842842102, 1.4232707023620605, 1.3861668109893799, 1.433237910270691];[1.5447834730148315, 1.3296520709991455, 1.191218614578247, 1.2472047805786133, 1.2354751825332642, 1.197983980178833, 1.163954496383667, 1.1097804307937622, 1.0455256700515747, 0.9238447546958923, 0.7528387308120728, 0.4486180543899536, 0.10330848395824432, 0.2254370152950287, 0.19194498658180237, 0.25504136085510254, 0.17580051720142365, 0.17589834332466125, 0.18119581043720245, 0.1568651646375656, 0.19083119928836823];[-130.84068298339844, -37.914466857910156, -25.211318969726562, -32.756195068359375, -28.313112258911133, -25.132701873779297, -20.365163803100586, -15.426076889038086, -12.435874938964844, -8.108853340148926, -5.2588934898376465, -2.8469736576080322, -1.4846904277801514, -1.8580386638641357, -1.7650768756866455, -1.9757304191589355, -1.7230600118637085, -1.7122085094451904, -1.7396163940429688, -1.6640156507492065, -1.7629644870758057]
1450;[16.598224639892578, 9.157334327697754, 6.0481157302856445, 4.320681095123291, 3.9880294799804688, 3.5116260051727295, 3.3286690711975098, 3.240081548690796, 2.569594383239746, 1.7991054058074951, 1.242419958114624, 1.1956161260604858, 1.186896800994873, 1.181532621383667, 1.197251796722412, 1.2129566669464111, 1.197680115699768, 1.197314739227295, 1.1961143016815186, 1.1835607290267944, 1.1950246095657349];[1.54408860206604, 1.3450642824172974, 1.1654281616210938, 1.053760051727295, 1.023045539855957, 0.9335967898368835, 0.890623927116394, 0.8727642893791199, 0.6967388391494751, 0.3952777087688446, 0.04408978298306465, 0.024418240413069725, 0.026146402582526207, 0.018063142895698547, 0.03068438358604908, 0.041737351566553116, 0.03356538712978363, 0.034742940217256546, 0.033071283251047134, 0.02649613842368126, 0.03287724778056145];[-134.04428100585938, -40.75150680541992, -23.006288528442383, -14.781341552734375, -12.397186279296875, -9.978184700012207, -8.721506118774414, -8.699556350708008, -5.332813739776611, -2.713167428970337, -1.3142155408859253, -1.2664531469345093, -1.265569806098938, -1.247987151145935, -1.2869207859039307, -1.3159679174423218, -1.291134238243103, -1.2906198501586914, -1.289283037185669, -1.2691302299499512, -1.287871241569519]
1500;[16.581144332885742, 8.031617164611816, 3.133253812789917, 1.4853085279464722, 1.3099972009658813, 1.4760807752609253, 1.629066824913025, 1.3533909320831299, 1.4836623668670654, 1.457758903503418, 1.4260647296905518, 1.3568949699401855, 1.3591655492782593, 1.3378379344940186, 1.3108525276184082, 1.2594895362854004, 1.215583086013794, 1.1738612651824951, 1.1540310382843018, 1.1652662754058838, 1.1548206806182861];[1.5434982776641846, 1.2510889768600464, 0.5732360482215881, 0.11639471352100372, 0.05938452109694481, 0.1721898317337036, 0.2992616891860962, 0.12430290132761002, 0.2083623856306076, 0.19258828461170197, 0.1766553372144699, 0.13572213053703308, 0.13690142333507538, 0.1208905503153801, 0.10447697341442108, 0.07337678223848343, 0.04391736909747124, 0.017144501209259033, 0.007834509946405888, 0.015285060741007328, 0.007363389246165752];[-133.0294189453125, -20.145488739013672, -2.920668840408325, -1.5004223585128784, -1.3556642532348633, -1.6762217283248901, -2.118596076965332, -1.556840419769287, -1.8383413553237915, -1.7699122428894043, -1.732460379600525, -1.5837637186050415, -1.599421739578247, -1.5517860651016235, -1.4981821775436401, -1.409212589263916, -1.322482705116272, -1.2454339265823364, -1.2147493362426758, -1.2357001304626465, -1.2184205055236816]
50;[19.60540008544922, 14.721364974975586, 11.437819480895996, 9.969406127929688, 9.728519439697266, 10.074163436889648, 10.245345115661621, 10.09985637664795, 9.994940757751465, 9.72598648071289, 9.379364013671875, 9.071725845336914, 9.001619338989258, 8.975035667419434, 8.833006858825684, 8.775163650512695, 8.594876289367676, 8.518026351928711, 8.285989761352539, 7.835242748260498, 7.352011203765869];[1.5033804178237915, 1.4049240350723267, 1.3017032146453857, 1.3472449779510498, 1.4218266010284424, 1.4318552017211914, 1.421394944190979, 1.438380241394043, 1.4031747579574585, 1.4056700468063354, 1.4028228521347046, 1.3891149759292603, 1.3814644813537598, 1.3920347690582275, 1.3886226415634155, 1.3804467916488647, 1.368130087852478, 1.3773243427276611, 1.3686639070510864, 1.3544427156448364, 1.3209943771362305];[-152.5258026123047, -90.31826782226562, -54.91789627075195, -47.52101135253906, -48.913124084472656, -57.470245361328125, -62.559268951416016, -59.3452033996582, -59.82743835449219, -56.81141662597656, -52.3304557800293, -48.86138153076172, -48.97804641723633, -48.17026901245117, -46.80485534667969, -47.11674880981445, -45.71048355102539, -44.360801696777344, -41.46473693847656, -36.82896041870117, -32.62815475463867]
100;[19.610395431518555, 14.93027114868164, 11.108129501342773, 8.920348167419434, 8.221534729003906, 9.637083053588867, 9.95291805267334, 9.816405296325684, 9.849876403808594, 9.664360046386719, 9.6709566116333, 9.131839752197266, 9.339570045471191, 9.091835021972656, 9.297325134277344, 9.01403522491455, 9.018786430358887, 8.911687850952148, 8.899662017822266, 8.708207130432129, 8.60828971862793];[1.5035954713821411, 1.4034532308578491, 1.28456449508667, 1.3507617712020874, 1.4152470827102661, 1.365423560142517, 1.3874142169952393, 1.3825628757476807, 1.4178391695022583, 1.4134100675582886, 1.4282282590866089, 1.4091949462890625, 1.4350100755691528, 1.4155889749526978, 1.450293779373169, 1.4132713079452515, 1.437080979347229, 1.416429042816162, 1.420778512954712, 1.4241774082183838, 1.4080724716186523];[-154.35015869140625, -90.19789123535156, -47.905029296875, -27.776649475097656, -33.804237365722656, -50.795108795166016, -57.26211929321289, -55.81623077392578, -55.9808464050293, -54.489044189453125, -55.26414489746094, -49.81291961669922, -51.827491760253906, -49.2515983581543, -51.298248291015625, -48.768592834472656, -47.61115264892578, -47.33504867553711, -47.16861343383789, -45.09407043457031, -44.153656005859375]
150;[19.606155395507812, 14.931144714355469, 11.304915428161621, 8.092623710632324, 7.69029426574707, 7.3779616355896, 7.453588485717773, 7.9946675300598145, 7.374114990234375, 7.146380424499512, 6.873247146606445, 7.13580322265625, 6.785849571228027, 6.990661144256592, 6.944375038146973, 6.970827579498291, 6.905590057373047, 6.856279373168945, 6.71260929107666, 6.697926044464111, 6.599132537841797];[1.5014655590057373, 1.4282009601593018, 1.3048791885375977, 1.1921747922897339, 1.498988389968872, 1.5812280178070068, 1.5509130954742432, 1.5815380811691284, 1.5504188537597656, 1.5568041801452637, 1.5762172937393188, 1.59678053855896, 1.573264718055725, 1.5887386798858643, 1.5893161296844482, 1.593329906463623, 1.5861945152282715, 1.5763815641403198, 1.5601661205291748, 1.5568556785583496, 1.5439248085021973];[-151.96873474121094, -84.32613372802734, -47.453895568847656, -21.553110122680664, -19.30107307434082, -20.785507202148438, -22.65904998779297, -26.645126342773438, -22.922754287719727, -21.063125610351562, -20.927204132080078, -23.337923049926758, -21.156431198120117, -22.335729598999023, -22.081714630126953, -22.342546463012695, -22.000873565673828, -21.944557189941406, -21.057077407836914, -21.087020874023438, -20.32387351989746]
200;[19.60989761352539, 15.024038314819336, 10.925188064575195, 8.853014945983887, 8.379261016845703, 8.799607276916504, 8.845978736877441, 9.28110122680664, 9.48715877532959, 9.634115219116211, 9.439223289489746, 9.308972358703613, 9.190855979919434, 9.245760917663574, 9.351798057556152, 9.143754005432129, 9.177709579467773, 9.106963157653809, 8.851739883422852, 8.883628845214844, 8.298763275146484];[1.5061771869659424, 1.4224227666854858, 1.2883175611495972, 1.2863882780075073, 1.303900957107544, 1.328200101852417, 1.3270732164382935, 1.3638781309127808, 1.3785911798477173, 1.377181053161621, 1.3653661012649536, 1.3749078512191772, 1.3761264085769653, 1.372674822807312, 1.3875535726547241, 1.374846339225769, 1.3694732189178467, 1.383364200592041, 1.356979489326477, 1.3673346042633057, 1.3342204093933105];[-146.62501525878906, -81.41104125976562, -49.913612365722656, -33.905235290527344, -37.755794525146484, -41.89219665527344, -46.032352447509766, -51.04365158081055, -53.673858642578125, -56.363739013671875, -54.59907150268555, -52.18150329589844, -51.00237274169922, -52.35504913330078, -53.15377426147461, -51.33973693847656, -52.52717208862305, -51.2238655090332, -49.070621490478516, -49.34903335571289, -43.31135177612305]
250;[19.606613159179688, 14.89002799987793, 10.715758323669434, 8.551130294799805, 8.193753242492676, 8.515460014343262, 8.765798568725586, 8.462849617004395, 8.380579948425293, 8.468703269958496, 8.56283950805664, 8.319165229797363, 8.338815689086914, 7.925824165344238, 7.7637834548950195, 7.573468208312988, 7.210891246795654, 6.986344814300537, 6.7293381690979, 6.241450786590576, 5.467080116271973];[1.5035531520843506, 1.4215419292449951, 1.2726516723632812, 1.2724494934082031, 1.3756141662597656, 1.368855595588684, 1.4038472175598145, 1.3711509704589844, 1.4086908102035522, 1.3732167482376099, 1.4451696872711182, 1.3998850584030151, 1.3979896306991577, 1.4001981019973755, 1.4318833351135254, 1.4236711263656616, 1.409476637840271, 1.401523470878601, 1.3962831497192383, 1.3643940687179565, 1.2898973226547241];[-154.35806274414062, -82.63529205322266, -42.337913513183594, -29.91899871826172, -30.817241668701172, -37.08352279663086, -39.53669357299805, -36.22948455810547, -37.839630126953125, -40.615325927734375, -38.983341217041016, -37.78876876831055, -38.2879753112793, -34.18232727050781, -32.64543533325195, -31.220054626464844, -28.217182159423828, -26.56737518310547, -24.25348663330078, -20.154508590698242, -15.420038223266602]
300;[19.599504470825195, 15.469287872314453, 11.632743835449219, 10.393402099609375, 9.760758399963379, 10.107792854309082, 10.069805145263672, 10.063802719116211, 9.92003059387207, 9.67406940460205, 9.195474624633789, 9.028772354125977, 8.752233505249023, 8.636600494384766, 8.373929023742676, 8.111934661865234, 7.9445929527282715, 7.592797756195068, 7.257585525512695, 7.014423847198486, 6.702288627624512];[1.502313494682312, 1.4430115222930908, 1.3225033283233643, 1.310880184173584, 1.3839163780212402, 1.4116522073745728, 1.394568920135498, 1.4099534749984741, 1.3947104215621948, 1.4049878120422363, 1.379650592803955, 1.3924009799957275, 1.3764609098434448, 1.3896905183792114, 1.3534209728240967, 1.3653994798660278, 1.3567440509796143, 1.335890531539917, 1.3076153993606567, 1.3083617687225342, 1.300877571105957];[-152.23704528808594, -91.39058685302734, -58.82044982910156, -52.321353912353516, -50.314186096191406, -60.19407272338867, -60.26802062988281, -59.97990417480469, -59.0561637878418, -54.76533508300781, -50.394775390625, -47.715858459472656, -44.629844665527344, -44.393226623535156, -42.469749450683594, -39.30000686645508, -37.42302322387695, -34.3428840637207, -31.762704849243164, -29.497392654418945, -27.018447875976562]
