Seed;RMSE History;MMD History;Log-Likelihood History
650;[16.616058349609375, 5.122694492340088, 5.047159194946289, 5.027989387512207, 1.61675226688385, 1.5103673934936523, 1.4410862922668457, 1.4306814670562744, 1.4277881383895874, 1.425235629081726, 1.4312629699707031, 1.4147887229919434, 1.4177035093307495, 1.4103490114212036, 1.4147263765335083, 1.4613407850265503, 1.473809838294983, 1.4744075536727905, 1.4587692022323608, 1.4710017442703247, 1.439953327178955];[1.5230711698532104, 1.092791199684143, 1.148013949394226, 1.159733533859253, 0.10885648429393768, 0.051031485199928284, 0.012479356490075588, 0.008945589885115623, 0.008509608916938305, 0.007362144999206066, 0.014999279752373695, 0.009096572175621986, 0.00828369241207838, 0.008877083659172058, 0.017992427572607994, 0.0449126660823822, 0.04999537393450737, 0.05783263221383095, 0.04716692492365837, 0.05134778842329979, 0.03254292905330658];[-134.13743591308594, -17.804340362548828, -18.442174911499023, -19.74431037902832, -1.913710594177246, -1.7552192211151123, -1.6403417587280273, -1.6513235569000244, -1.6473792791366577, -1.6568243503570557, -1.6808048486709595, -1.6630702018737793, -1.6685806512832642, -1.6676615476608276, -1.6920809745788574, -1.7614375352859497, -1.8134127855300903, -1.8192180395126343, -1.7784357070922852, -1.817649245262146, -1.7538577318191528]
700;[16.629026412963867, 1.8219259977340698, 1.7932826280593872, 1.6031302213668823, 1.5601845979690552, 1.4996505975723267, 1.4641423225402832, 1.459067940711975, 1.4661688804626465, 1.438033103942871, 1.439069390296936, 1.4236973524093628, 1.4254859685897827, 1.438910722732544, 1.438661813735962, 1.4314684867858887, 1.4344984292984009, 1.439587116241455, 1.4228765964508057, 1.4295074939727783, 1.4210604429244995];[1.5208510160446167, 0.13982388377189636, 0.17323355376720428, 0.08482622355222702, 0.06838343292474747, 0.047436460852622986, 0.02290372923016548, 0.026282500475645065, 0.030991151928901672, 0.02127804048359394, 0.018827443942427635, 0.011856626719236374, 0.013298876583576202, 0.02619781345129013, 0.027575694024562836, 0.022515296936035156, 0.02376536838710308, 0.028570054098963737, 0.021017611026763916, 0.0266755148768425, 0.0203698817640543];[-130.12091064453125, -1.9049054384231567, -2.039917230606079, -1.817732572555542, -1.7810531854629517, -1.7250776290893555, -1.674573540687561, -1.6992332935333252, -1.7137329578399658, -1.6791715621948242, -1.686268925666809, -1.6687941551208496, -1.6814078092575073, -1.711767554283142, -1.7212997674942017, -1.7153619527816772, -1.729313611984253, -1.7427732944488525, -1.7098596096038818, -1.7298153638839722, -1.7083139419555664]
750;[16.616207122802734, 1.930599331855774, 1.8327919244766235, 1.6213510036468506, 1.60284423828125, 1.5630971193313599, 1.5033601522445679, 1.4404594898223877, 1.4497450590133667, 1.428809404373169, 1.4221659898757935, 1.4154810905456543, 1.4067904949188232, 1.4263118505477905, 1.425926685333252, 1.4160939455032349, 1.4122364521026611, 1.4011017084121704, 1.4243899583816528, 1.4135245084762573, 1.4137545824050903];[1.5179802179336548, 0.19954605400562286, 0.19453565776348114, 0.09747841209173203, 0.09234931319952011, 0.08737165480852127, 0.0506293922662735, 0.013962128199636936, 0.018389124423265457, 0.012103348970413208, 0.006316645536571741, 0.0042341770604252815, 0.004750657826662064, 0.012963695451617241, 0.01717633754014969, 0.011197862215340137, 0.008722943253815174, 0.007967262528836727, 0.019574182108044624, 0.007791605778038502, 0.009993914514780045];[-132.68051147460938, -2.1050429344177246, -2.163149118423462, -1.858854055404663, -1.8832799196243286, -1.8693231344223022, -1.7653186321258545, -1.670784592628479, -1.6863491535186768, -1.6570465564727783, -1.6475433111190796, -1.645409345626831, -1.6519362926483154, -1.6814031600952148, -1.7015103101730347, -1.6795926094055176, -1.674340844154358, -1.6652090549468994, -1.702656865119934, -1.6859092712402344, -1.6979591846466064]
800;[16.626497268676758, 5.4462666511535645, 1.5155084133148193, 1.5258232355117798, 1.499956488609314, 1.4550857543945312, 1.467682957649231, 1.454221487045288, 1.4259941577911377, 1.4243686199188232, 1.4223928451538086, 1.423630952835083, 1.4288290739059448, 1.4153343439102173, 1.4140352010726929, 1.4207857847213745, 1.4165250062942505, 1.4095171689987183, 1.410973310470581, 1.4027647972106934, 1.4078750610351562];[1.5228773355484009, 1.0778664350509644, 0.013578809797763824, 0.03283387050032616, 0.03276700899004936, 0.012325749732553959, 0.026331791654229164, 0.02177290990948677, 0.008102841675281525, 0.009919289499521255, 0.00865773856639862, 0.01093681063503027, 0.014069873839616776, 0.012052636593580246, 0.012589006684720516, 0.016162939369678497, 0.012145418673753738, 0.010690446943044662, 0.008429436944425106, 0.009767862968146801, 0.010570765472948551];[-133.70233154296875, -20.856098175048828, -1.5966092348098755, -1.667109727859497, -1.6813768148422241, -1.6414668560028076, -1.674293875694275, -1.682873249053955, -1.6485099792480469, -1.6562122106552124, -1.658044695854187, -1.6668329238891602, -1.6764352321624756, -1.669985055923462, -1.6848089694976807, -1.6804471015930176, -1.6849266290664673, -1.6780275106430054, -1.679369330406189, -1.6681512594223022, -1.6792821884155273]
850;[16.601781845092773, 1.9175431728363037, 1.7949215173721313, 2.0310277938842773, 1.5535309314727783, 1.4942479133605957, 1.486270785331726, 1.4704533815383911, 1.4352487325668335, 1.4495853185653687, 1.4875860214233398, 1.4597171545028687, 1.436691164970398, 1.4402039051055908, 1.4611599445343018, 1.4314789772033691, 1.4246829748153687, 1.428486943244934, 1.4271429777145386, 1.4231590032577515, 1.4205561876296997];[1.5224616527557373, 0.1802867352962494, 0.18923036754131317, 0.34406760334968567, 0.069400854408741, 0.037869591265916824, 0.03621412813663483, 0.03431285545229912, 0.01429997943341732, 0.024620480835437775, 0.055471111088991165, 0.03220927342772484, 0.019797855988144875, 0.026753874495625496, 0.0415043830871582, 0.01470967847853899, 0.0198597963899374, 0.025274358689785004, 0.02117512747645378, 0.01583164371550083, 0.02102496847510338];[-139.79371643066406, -1.978605031967163, -2.091082811355591, -2.7614057064056396, -1.7876830101013184, -1.7061277627944946, -1.7087457180023193, -1.722978115081787, -1.6676385402679443, -1.692374587059021, -1.7965795993804932, -1.7429754734039307, -1.6913421154022217, -1.717232346534729, -1.7702958583831787, -1.713732123374939, -1.704386591911316, -1.7202190160751343, -1.7124818563461304, -1.7035026550292969, -1.7126895189285278]
900;[16.633268356323242, 1.8645473718643188, 1.652890920639038, 1.6361823081970215, 1.593025803565979, 1.6020290851593018, 1.620040774345398, 1.614376425743103, 1.5577430725097656, 1.5775256156921387, 1.4671624898910522, 1.4246296882629395, 1.426582932472229, 1.419653296470642, 1.4207916259765625, 1.4150402545928955, 1.4160587787628174, 1.4214903116226196, 1.4176386594772339, 1.4095498323440552, 1.4141430854797363];[1.5213513374328613, 0.18040378391742706, 0.09908749908208847, 0.10093007236719131, 0.09696551412343979, 0.10717559605836868, 0.12690754234790802, 0.12452305108308792, 0.0978100523352623, 0.10941150039434433, 0.03834400326013565, 0.014577113091945648, 0.011859881691634655, 0.011425432749092579, 0.013473882339894772, 0.009751356206834316, 0.009580866433680058, 0.012971766293048859, 0.014867451973259449, 0.015342936851084232, 0.019051535055041313];[-135.15379333496094, -2.011702060699463, -1.8306949138641357, -1.8633668422698975, -1.8836486339569092, -1.9310771226882935, -1.9974061250686646, -2.0178720951080322, -1.9151840209960938, -1.9694463014602661, -1.7485949993133545, -1.681172490119934, -1.6781872510910034, -1.6850836277008057, -1.691371202468872, -1.6757584810256958, -1.6822394132614136, -1.6961549520492554, -1.691847562789917, -1.6907424926757812, -1.7013564109802246]
950;[16.638181686401367, 2.037414312362671, 1.5539846420288086, 1.4913045167922974, 1.4643058776855469, 1.4439183473587036, 1.4436545372009277, 1.437098741531372, 1.4209222793579102, 1.4380992650985718, 1.4222772121429443, 1.4238134622573853, 1.4087820053100586, 1.4138504266738892, 1.4303207397460938, 1.4276492595672607, 1.4160428047180176, 1.4209562540054321, 1.419349193572998, 1.4010112285614014, 1.4111907482147217];[1.5219247341156006, 0.2485138177871704, 0.03262900188565254, 0.02226250246167183, 0.01493906695395708, 0.007839602418243885, 0.006231110077351332, 0.011588224209845066, 0.004801468458026648, 0.01286725327372551, 0.009896814823150635, 0.009719407185912132, 0.007110961712896824, 0.010781068354845047, 0.018892018124461174, 0.024041319265961647, 0.012813207693397999, 0.017366208136081696, 0.013538005761802197, 0.009007359854876995, 0.00894511491060257];[-133.61383056640625, -2.296355962753296, -1.6272180080413818, -1.642343282699585, -1.6269856691360474, -1.6200165748596191, -1.6333205699920654, -1.6439611911773682, -1.634049415588379, -1.676527738571167, -1.6593959331512451, -1.6778454780578613, -1.652154803276062, -1.6602461338043213, -1.7068431377410889, -1.7177180051803589, -1.690299391746521, -1.7029303312301636, -1.7022596597671509, -1.6660563945770264, -1.6829686164855957]
1000;[16.592567443847656, 5.2024149894714355, 5.053785800933838, 5.069467544555664, 5.0658087730407715, 1.7432671785354614, 1.5917330980300903, 1.6023459434509277, 1.4761099815368652, 1.479071855545044, 1.4518520832061768, 1.4820555448532104, 1.457838773727417, 1.5004796981811523, 1.4747499227523804, 1.4824355840682983, 1.466090202331543, 1.4765881299972534, 1.4708784818649292, 1.455572485923767, 1.4326122999191284];[1.5229628086090088, 1.128263235092163, 1.1875433921813965, 1.237310767173767, 1.2351300716400146, 0.21002934873104095, 0.11139119416475296, 0.12404485791921616, 0.040512699633836746, 0.04369991272687912, 0.030838368460536003, 0.048193689435720444, 0.03490304946899414, 0.06932651996612549, 0.05280084162950516, 0.06080205366015434, 0.04833052679896355, 0.05556492507457733, 0.0492376983165741, 0.044709984213113785, 0.024953197687864304];[-125.31295776367188, -17.043569564819336, -18.053037643432617, -18.411087036132812, -18.807544708251953, -2.2443244457244873, -1.9390428066253662, -1.9855340719223022, -1.7477117776870728, -1.7610070705413818, -1.722354769706726, -1.7919918298721313, -1.752021074295044, -1.8443706035614014, -1.8029121160507202, -1.829098105430603, -1.7887555360794067, -1.8187146186828613, -1.8010867834091187, -1.7911653518676758, -1.7267526388168335]
1050;[16.601688385009766, 5.238987445831299, 2.126286029815674, 1.7227751016616821, 1.7096859216690063, 1.6116870641708374, 1.6069130897521973, 1.5181605815887451, 1.4354503154754639, 1.4614388942718506, 1.457155466079712, 1.4470630884170532, 1.4428480863571167, 1.4477897882461548, 1.471297264099121, 1.4696130752563477, 1.4816720485687256, 1.437150001525879, 1.420215129852295, 1.4318652153015137, 1.4327212572097778];[1.522090196609497, 1.0834908485412598, 0.3561137914657593, 0.1607387661933899, 0.1663445085287094, 0.11256610602140427, 0.11654291301965714, 0.058540262281894684, 0.013613739982247353, 0.03273675590753555, 0.03393034636974335, 0.03278258442878723, 0.027638999745249748, 0.032074134796857834, 0.047288764268159866, 0.04923424869775772, 0.06124907359480858, 0.02328750304877758, 0.018116574734449387, 0.024326033890247345, 0.025863807648420334];[-129.16891479492188, -18.4611873626709, -2.759758234024048, -2.0334632396698, -2.0916810035705566, -1.955412745475769, -1.9775140285491943, -1.8042922019958496, -1.6619335412979126, -1.7202221155166626, -1.7300997972488403, -1.7152836322784424, -1.7208714485168457, -1.7364470958709717, -1.7926738262176514, -1.7888277769088745, -1.8308216333389282, -1.7315700054168701, -1.6996990442276, -1.727699637413025, -1.728611946105957]
1100;[16.64256477355957, 1.8620191812515259, 1.7129967212677002, 1.6988937854766846, 1.6290466785430908, 1.625342845916748, 1.4816961288452148, 1.4662121534347534, 1.4836184978485107, 1.4889401197433472, 1.5792993307113647, 1.5517752170562744, 1.4325931072235107, 1.425428867340088, 1.431887149810791, 1.4209388494491577, 1.4620659351348877, 1.4515414237976074, 1.451676607131958, 1.4723700284957886, 1.4529074430465698];[1.522599220275879, 0.16352204978466034, 0.13531412184238434, 0.1428789645433426, 0.12392830103635788, 0.12261462956666946, 0.03731420636177063, 0.03438562527298927, 0.04084251448512077, 0.05009850114583969, 0.11629094928503036, 0.10010449588298798, 0.020890459418296814, 0.017063824459910393, 0.019049430266022682, 0.020026149228215218, 0.04090133309364319, 0.04025058448314667, 0.04100128635764122, 0.055182185024023056, 0.03987765684723854];[-133.95269775390625, -1.9718519449234009, -1.9615920782089233, -2.010408401489258, -1.9327197074890137, -1.9732662439346313, -1.7132670879364014, -1.706070065498352, -1.746565580368042, -1.780694603919983, -2.0108482837677, -1.94252347946167, -1.7014080286026, -1.6873126029968262, -1.7007708549499512, -1.7027701139450073, -1.773127794265747, -1.7665401697158813, -1.7697083950042725, -1.8136941194534302, -1.7651245594024658]
1150;[16.604598999023438, 1.8715472221374512, 1.7045344114303589, 1.6597601175308228, 1.6438758373260498, 1.610587477684021, 1.649997353553772, 1.6398653984069824, 1.5903605222702026, 1.4890937805175781, 1.4256988763809204, 1.4214015007019043, 1.434247612953186, 1.432865858078003, 1.4319679737091064, 1.4334747791290283, 1.4389649629592896, 1.4150760173797607, 1.416917324066162, 1.4280290603637695, 1.423730492591858];[1.5187335014343262, 0.16961893439292908, 0.12137259542942047, 0.12346618622541428, 0.12436985224485397, 0.11460916697978973, 0.14191703498363495, 0.14249813556671143, 0.1177094578742981, 0.04538775980472565, 0.009856019169092178, 0.010793051682412624, 0.019538505002856255, 0.02018665336072445, 0.020838236436247826, 0.021870935335755348, 0.02655774913728237, 0.015358972363173962, 0.017522448673844337, 0.024013524875044823, 0.02251575142145157];[-135.99569702148438, -1.998398780822754, -1.9084779024124146, -1.936009168624878, -1.9634127616882324, -1.955000400543213, -2.065121650695801, -2.082672357559204, -1.9972949028015137, -1.7684930562973022, -1.6644737720489502, -1.6669230461120605, -1.6948835849761963, -1.7053604125976562, -1.7121140956878662, -1.7128597497940063, -1.7298541069030762, -1.6922820806503296, -1.7021660804748535, -1.7261216640472412, -1.7144850492477417]
1200;[16.613950729370117, 1.9402941465377808, 2.132202386856079, 1.869408130645752, 1.7642742395401, 1.6915233135223389, 2.0402896404266357, 2.131826877593994, 1.9591894149780273, 1.9187525510787964, 1.7779327630996704, 1.7187187671661377, 1.6695435047149658, 1.6547964811325073, 1.6517524719238281, 1.6022266149520874, 1.5983450412750244, 1.5517241954803467, 1.494326114654541, 1.5246795415878296, 1.5050030946731567];[1.5213873386383057, 0.19568438827991486, 0.34715786576271057, 0.2405783236026764, 0.2014644742012024, 0.16841338574886322, 0.37755638360977173, 0.4383704364299774, 0.3533467948436737, 0.3367949426174164, 0.24330276250839233, 0.2174234241247177, 0.18082910776138306, 0.17199361324310303, 0.17325229942798615, 0.142811581492424, 0.1344292312860489, 0.10909607261419296, 0.06755419075489044, 0.0877111405134201, 0.07714154571294785];[-129.72317504882812, -2.084444522857666, -2.880108118057251, -2.3955132961273193, -2.1930768489837646, -2.131614923477173, -3.13736629486084, -3.409752130508423, -2.919558525085449, -2.827873945236206, -2.4625911712646484, -2.3413681983947754, -2.242966413497925, -2.2136480808258057, -2.210263729095459, -2.115626335144043, -2.0841825008392334, -2.0051772594451904, -1.850048542022705, -1.9264510869979858, -1.8894402980804443]
1250;[16.59735107421875, 1.9402390718460083, 1.7692395448684692, 1.777382493019104, 1.6356070041656494, 1.6089789867401123, 1.5812630653381348, 1.5748594999313354, 1.5610132217407227, 2.6016881465911865, 2.595130681991577, 2.604978561401367, 2.5807220935821533, 2.576805353164673, 2.1823363304138184, 1.8795573711395264, 1.8542506694793701, 1.8518271446228027, 1.5509353876113892, 1.4902467727661133, 1.450533390045166];[1.5218197107315063, 0.20876671373844147, 0.1552414894104004, 0.19021789729595184, 0.12438545376062393, 0.11743155121803284, 0.10289245843887329, 0.10430076718330383, 0.09961346536874771, 0.6644312143325806, 0.6618636846542358, 0.6726452708244324, 0.6618033051490784, 0.661933422088623, 0.48610398173332214, 0.32369083166122437, 0.30358055233955383, 0.306439071893692, 0.11165311932563782, 0.06295286118984222, 0.04242340475320816];[-129.0819854736328, -2.132995128631592, -1.983035922050476, -2.1874375343322754, -1.963384985923767, -1.9464011192321777, -1.912967562675476, -1.938542127609253, -1.9013973474502563, -5.335895538330078, -5.404521465301514, -5.458502292633057, -5.407584190368652, -5.335294723510742, -3.8323888778686523, -2.8573601245880127, -2.7980902194976807, -2.781867265701294, -1.9976409673690796, -1.845369577407837, -1.7687242031097412]
1300;[16.615434646606445, 1.9564036130905151, 1.838448166847229, 1.889452338218689, 1.9010030031204224, 1.6206789016723633, 1.6135770082473755, 1.454862117767334, 1.4496818780899048, 1.4402726888656616, 1.4404650926589966, 1.4306130409240723, 1.4424047470092773, 1.412928819656372, 1.4099438190460205, 1.4086706638336182, 1.4181402921676636, 1.408095121383667, 1.4243885278701782, 1.413538932800293, 1.4032882452011108];[1.5241820812225342, 0.20614993572235107, 0.2005179226398468, 0.2665146291255951, 0.2866862416267395, 0.11529829353094101, 0.1246720403432846, 0.02318711206316948, 0.024778122082352638, 0.019978929311037064, 0.017107732594013214, 0.014889334328472614, 0.02678094059228897, 0.013091931119561195, 0.01097371056675911, 0.007214627228677273, 0.012520373798906803, 0.011360014788806438, 0.016832727938890457, 0.01537134125828743, 0.009097798727452755];[-130.82994079589844, -2.127899408340454, -2.1759369373321533, -2.483246088027954, -2.5845110416412354, -1.9809969663619995, -1.9836225509643555, -1.6798043251037598, -1.6913514137268066, -1.6792194843292236, -1.6853127479553223, -1.683565378189087, -1.7113986015319824, -1.6663738489151, -1.6671375036239624, -1.665175437927246, -1.6907298564910889, -1.6683262586593628, -1.7060388326644897, -1.6980061531066895, -1.6829383373260498]
1350;[16.600143432617188, 5.140471935272217, 5.1762919425964355, 3.1433265209198, 2.3859806060791016, 2.3067448139190674, 2.1963531970977783, 2.1944503784179688, 2.0775234699249268, 1.9979615211486816, 2.088714599609375, 1.996048092842102, 1.8571733236312866, 1.835038423538208, 1.7687426805496216, 1.6878776550292969, 1.637677788734436, 1.6305794715881348, 1.6230415105819702, 1.5817815065383911, 1.6031684875488281];[1.5213971138000488, 1.2810343503952026, 1.2799601554870605, 0.8824073672294617, 0.577400803565979, 0.5464257597923279, 0.49158772826194763, 0.49818217754364014, 0.43466565012931824, 0.3929365277290344, 0.44359904527664185, 0.3963669538497925, 0.3083779811859131, 0.2980816960334778, 0.2508631646633148, 0.19702616333961487, 0.16483059525489807, 0.15829801559448242, 0.15623360872268677, 0.1346108466386795, 0.14073707163333893];[-140.59400939941406, -13.241447448730469, -16.942747116088867, -6.142672061920166, -3.778719186782837, -3.6579909324645996, -3.4486119747161865, -3.477638006210327, -3.2046022415161133, -3.026094675064087, -3.300596237182617, -3.046171188354492, -2.6887705326080322, -2.6430628299713135, -2.4683969020843506, -2.2780771255493164, -2.163620948791504, -2.1689062118530273, -2.154834508895874, -2.07197904586792, -2.113847255706787]
1400;[16.614906311035156, 1.8681325912475586, 1.838409423828125, 1.80131196975708, 1.8109016418457031, 1.6183475255966187, 1.5677173137664795, 1.5686525106430054, 1.5807130336761475, 1.5371166467666626, 1.5118376016616821, 1.5219460725784302, 1.4751596450805664, 1.4479424953460693, 1.4718148708343506, 1.4632488489151, 1.4584192037582397, 1.4643092155456543, 1.4867810010910034, 1.483128309249878, 1.5019934177398682];[1.5228484869003296, 0.1610744148492813, 0.19598035514354706, 0.2050146907567978, 0.22714118659496307, 0.12199440598487854, 0.09203147143125534, 0.09745854139328003, 0.109097421169281, 0.09105335921049118, 0.0722675696015358, 0.0758606567978859, 0.04265815392136574, 0.03995354101061821, 0.046331677585840225, 0.04385116696357727, 0.04179864749312401, 0.046640392392873764, 0.06437726318836212, 0.05832267180085182, 0.07295352220535278];[-131.2574462890625, -1.9455358982086182, -2.1190569400787354, -2.185056686401367, -2.3509786128997803, -1.9708561897277832, -1.880380392074585, -1.9120473861694336, -1.9647314548492432, -1.8988473415374756, -1.8519635200500488, -1.8681399822235107, -1.7642942667007446, -1.7466086149215698, -1.7841033935546875, -1.7921642065048218, -1.7818636894226074, -1.7816694974899292, -1.8542941808700562, -1.8324955701828003, -1.890933871269226]
1450;[16.628917694091797, 1.8735941648483276, 1.6453932523727417, 1.6344751119613647, 1.6626582145690918, 1.4641309976577759, 1.4400203227996826, 1.4763729572296143, 1.4625054597854614, 1.4752496480941772, 1.4841549396514893, 1.4765520095825195, 1.4208334684371948, 1.432343602180481, 1.4262536764144897, 1.4171580076217651, 1.4066946506500244, 1.4132449626922607, 1.4064613580703735, 1.4093245267868042, 1.4082876443862915];[1.5216741561889648, 0.17114025354385376, 0.09291867911815643, 0.10426562279462814, 0.14071863889694214, 0.012982647866010666, 0.008885590359568596, 0.03142612800002098, 0.03318755701184273, 0.04672873020172119, 0.044728588312864304, 0.04668029397726059, 0.020218919962644577, 0.021637089550495148, 0.01697566546499729, 0.011700671166181564, 0.005709334742277861, 0.007047032006084919, 0.006690654903650284, 0.008254850283265114, 0.007586359977722168];[-134.41610717773438, -1.9888724088668823, -1.808534860610962, -1.8941221237182617, -2.0025711059570312, -1.646790623664856, -1.6278023719787598, -1.7158757448196411, -1.7255581617355347, -1.7565034627914429, -1.7880767583847046, -1.7873508930206299, -1.6865736246109009, -1.699226975440979, -1.6912280321121216, -1.6780298948287964, -1.6671656370162964, -1.672633409500122, -1.6706597805023193, -1.6826568841934204, -1.6783437728881836]
1500;[16.613460540771484, 2.382474899291992, 1.8658146858215332, 1.8528820276260376, 1.632167100906372, 1.6077053546905518, 1.5663158893585205, 1.6586499214172363, 1.600224256515503, 1.54032564163208, 1.5065008401870728, 1.5461971759796143, 1.5196412801742554, 1.5149216651916504, 1.4977766275405884, 1.4785782098770142, 1.4636250734329224, 1.4629849195480347, 1.44820237159729, 1.4467321634292603, 1.4509423971176147];[1.520970106124878, 0.3915845453739166, 0.22045597434043884, 0.23021702468395233, 0.11197475343942642, 0.11525338888168335, 0.09098782390356064, 0.14973096549510956, 0.12206335365772247, 0.08449235558509827, 0.06812108308076859, 0.09540892392396927, 0.0781179890036583, 0.07801803946495056, 0.06556012481451035, 0.052271824330091476, 0.04283388704061508, 0.043591808527708054, 0.03619575500488281, 0.03544643521308899, 0.03519457206130028];[-133.37060546875, -2.855206251144409, -2.212794542312622, -2.2567312717437744, -1.924382209777832, -1.9590035676956177, -1.8873066902160645, -2.097750663757324, -2.0024547576904297, -1.8741110563278198, -1.8393433094024658, -1.9323080778121948, -1.8815557956695557, -1.8879480361938477, -1.8428672552108765, -1.811972975730896, -1.7838860750198364, -1.7873051166534424, -1.7547142505645752, -1.762949824333191, -1.781302809715271]
50;[19.657913208007812, 10.931723594665527, 3.8629655838012695, 3.768386125564575, 2.9967191219329834, 2.7339093685150146, 2.55551815032959, 2.458961248397827, 2.3099021911621094, 2.231729745864868, 2.179544448852539, 2.160261631011963, 2.05202317237854, 2.069077730178833, 2.076310396194458, 2.1147353649139404, 2.052381992340088, 1.9773422479629517, 2.0239744186401367, 2.0253114700317383, 2.006695508956909];[1.4905939102172852, 1.3898985385894775, 0.8443154096603394, 0.8433091640472412, 0.5803903341293335, 0.4752175509929657, 0.403086394071579, 0.36075320839881897, 0.28858277201652527, 0.251727432012558, 0.23240289092063904, 0.21940645575523376, 0.16255049407482147, 0.17211751639842987, 0.17890189588069916, 0.2010325938463211, 0.17108099162578583, 0.13656938076019287, 0.156922847032547, 0.1581263393163681, 0.14567339420318604];[-152.95281982421875, -61.76848220825195, -5.780608654022217, -6.098669052124023, -4.053086757659912, -3.5614006519317627, -3.2493393421173096, -3.0907342433929443, -2.813754081726074, -2.678546667098999, -2.583451509475708, -2.586710214614868, -2.383787155151367, -2.4226160049438477, -2.454730272293091, -2.510789632797241, -2.4263036251068115, -2.2754006385803223, -2.377669334411621, -2.366837501525879, -2.342148542404175]
100;[19.661670684814453, 10.949268341064453, 10.963322639465332, 2.7997870445251465, 2.226500988006592, 2.3017969131469727, 2.0998449325561523, 2.0425398349761963, 1.9673618078231812, 1.8927476406097412, 1.8773987293243408, 1.8733007907867432, 1.8593132495880127, 1.8230592012405396, 1.9337522983551025, 1.8783694505691528, 1.851495385169983, 1.8493863344192505, 1.8223947286605835, 1.840000033378601, 1.8427252769470215];[1.4938719272613525, 1.4308449029922485, 1.3686459064483643, 0.4497016966342926, 0.22078631818294525, 0.2726787328720093, 0.16690970957279205, 0.14425607025623322, 0.10882733017206192, 0.06781115382909775, 0.06813106685876846, 0.06487569957971573, 0.055002931505441666, 0.03619512915611267, 0.10083627700805664, 0.07050710171461105, 0.0594460628926754, 0.05606226995587349, 0.05043593421578407, 0.05804728344082832, 0.05886092782020569];[-154.89759826660156, -58.529605865478516, -68.2664566040039, -3.5802221298217773, -2.5040154457092285, -2.7122201919555664, -2.351191759109497, -2.2889609336853027, -2.176180124282837, -2.0551631450653076, -2.0633647441864014, -2.0607447624206543, -2.0376830101013184, -1.977162480354309, -2.1800503730773926, -2.0927340984344482, -2.053602933883667, -2.0424227714538574, -2.0088753700256348, -2.0461487770080566, -2.0475149154663086]
150;[19.654085159301758, 11.106886863708496, 10.999443054199219, 10.9462251663208, 3.3109991550445557, 3.292240858078003, 1.967401146888733, 2.015597105026245, 1.9262123107910156, 2.040963888168335, 1.935828447341919, 1.8915088176727295, 1.8568756580352783, 1.8351858854293823, 1.8112692832946777, 1.7863430976867676, 1.79856538772583, 1.7728790044784546, 1.7778756618499756, 1.7910089492797852, 1.7987310886383057];[1.4920892715454102, 1.3640788793563843, 1.4071155786514282, 1.4296549558639526, 0.6892390251159668, 0.6874338388442993, 0.10010865330696106, 0.13039758801460266, 0.08620916306972504, 0.14751571416854858, 0.09614600241184235, 0.07592804729938507, 0.05933620035648346, 0.046087298542261124, 0.03469011187553406, 0.025432072579860687, 0.027624445036053658, 0.018612969666719437, 0.024068083614110947, 0.023715097457170486, 0.026262344792485237];[-152.41929626464844, -65.9801254272461, -67.01541900634766, -66.74324035644531, -5.070207595825195, -5.130764961242676, -2.1365737915039062, -2.253586769104004, -2.111246109008789, -2.3084890842437744, -2.147761583328247, -2.083014726638794, -2.039604425430298, -2.007521152496338, -1.9744452238082886, -1.9463179111480713, -1.9625850915908813, -1.917737603187561, -1.9341295957565308, -1.9480392932891846, -1.9640014171600342]
200;[19.6588191986084, 10.993193626403809, 10.890802383422852, 3.3922955989837646, 3.1891000270843506, 3.23704195022583, 3.1658358573913574, 3.08528208732605, 3.0837090015411377, 2.3790552616119385, 2.589340925216675, 2.5921218395233154, 2.1709468364715576, 2.159820556640625, 2.0349860191345215, 2.0362863540649414, 1.9230890274047852, 2.003678560256958, 1.97902512550354, 1.9607571363449097, 1.9383764266967773];[1.4919252395629883, 1.3549391031265259, 1.4037766456604004, 0.6929261684417725, 0.6155161261558533, 0.6444671154022217, 0.6230780482292175, 0.5890930891036987, 0.5945168137550354, 0.32101744413375854, 0.4145691394805908, 0.4205271899700165, 0.22449521720409393, 0.21869531273841858, 0.15446871519088745, 0.15851078927516937, 0.10005950927734375, 0.14096347987651825, 0.13356268405914307, 0.11911364644765854, 0.10652268677949905];[-147.0408172607422, -64.726806640625, -64.96713256835938, -5.135932445526123, -4.798215389251709, -5.164864540100098, -5.174428939819336, -4.927704811096191, -5.046037197113037, -3.0757598876953125, -3.6127328872680664, -3.6483588218688965, -2.633795738220215, -2.6084699630737305, -2.39172625541687, -2.3836734294891357, -2.1813650131225586, -2.3264760971069336, -2.2969303131103516, -2.2534279823303223, -2.229682207107544]
