Seed;RMSE History;MMD History;Log-Likelihood History
650;[16.58536720275879, 5.0911126136779785, 1.5114248991012573, 1.4013711214065552, 1.4348467588424683, 1.6755704879760742, 1.4868899583816528, 1.4547306299209595, 1.4184978008270264, 1.419118046760559, 1.5419079065322876, 1.4817734956741333, 1.4540950059890747, 1.4193707704544067, 1.437868595123291, 1.3736169338226318, 1.3727091550827026, 1.4611932039260864, 1.6287941932678223, 1.629571795463562, 1.5599795579910278];[1.5464317798614502, 1.1440367698669434, 0.15210473537445068, 0.10542275756597519, 0.1389332413673401, 0.30956384539604187, 0.1878504902124405, 0.17694063484668732, 0.1584259271621704, 0.15612226724624634, 0.24403102695941925, 0.20357908308506012, 0.18853260576725006, 0.16764424741268158, 0.18256494402885437, 0.13973742723464966, 0.13587349653244019, 0.19833320379257202, 0.31613650918006897, 0.3155704736709595, 0.2721638083457947];[-133.75511169433594, -17.285995483398438, -1.5908704996109009, -1.4882798194885254, -1.5812373161315918, -2.107621192932129, -1.7304425239562988, -1.709851861000061, -1.6465388536453247, -1.6386237144470215, -1.9087514877319336, -1.7899448871612549, -1.7451400756835938, -1.6803828477859497, -1.7201123237609863, -1.5859766006469727, -1.583189845085144, -1.7902337312698364, -2.186511278152466, -2.192854166030884, -2.043910026550293]
700;[16.59788703918457, 1.9653918743133545, 2.0382540225982666, 2.065917491912842, 1.5115303993225098, 1.4726252555847168, 1.4109622240066528, 1.3973910808563232, 1.556165337562561, 1.452512502670288, 1.4028732776641846, 1.3857454061508179, 1.3708276748657227, 1.3870882987976074, 1.3302425146102905, 1.3053699731826782, 1.2988195419311523, 1.319790244102478, 1.3848904371261597, 1.3396269083023071, 1.3243751525878906];[1.5423442125320435, 0.3369203805923462, 0.43280738592147827, 0.4978620111942291, 0.18972042202949524, 0.1688169538974762, 0.14060810208320618, 0.1340925246477127, 0.2418258786201477, 0.18510626256465912, 0.1463736593723297, 0.14583145081996918, 0.1349617838859558, 0.14736543595790863, 0.11245211958885193, 0.09888353198766708, 0.08977073431015015, 0.10533253848552704, 0.15631550550460815, 0.12526394426822662, 0.11321447044610977];[-129.7698211669922, -2.2062063217163086, -2.686614990234375, -2.950807571411133, -1.7253345251083374, -1.669987678527832, -1.5886462926864624, -1.5715391635894775, -1.965763807296753, -1.7443581819534302, -1.6235036849975586, -1.6208539009094238, -1.5984704494476318, -1.6395962238311768, -1.5341018438339233, -1.4910948276519775, -1.462894320487976, -1.5000412464141846, -1.6735059022903442, -1.569329857826233, -1.538435459136963]
750;[16.58233070373535, 1.9528425931930542, 1.407305121421814, 1.6128745079040527, 1.382029414176941, 1.3077092170715332, 1.4966052770614624, 1.448114037513733, 1.615294337272644, 1.8793730735778809, 2.029080629348755, 1.9976730346679688, 1.9995263814926147, 2.3324434757232666, 2.212831497192383, 2.1235060691833496, 2.059084415435791, 1.9335665702819824, 2.2205443382263184, 2.3751535415649414, 2.2954111099243164];[1.5411678552627563, 0.3220336437225342, 0.0847548097372055, 0.23408830165863037, 0.10532595962285995, 0.06994925439357758, 0.19433166086673737, 0.17046037316322327, 0.28361642360687256, 0.458791583776474, 0.5539272427558899, 0.5389979481697083, 0.5425703525543213, 0.7524614930152893, 0.6818481683731079, 0.634049654006958, 0.5952662825584412, 0.5153258442878723, 0.6970857381820679, 0.7829304337501526, 0.7427250742912292];[-132.3235321044922, -2.08683180809021, -1.4156830310821533, -1.837195873260498, -1.4812628030776978, -1.3814942836761475, -1.7656776905059814, -1.6894015073776245, -2.099897861480713, -2.693072557449341, -3.187422513961792, -3.1481850147247314, -3.1584668159484863, -4.146276473999023, -3.8042354583740234, -3.4853105545043945, -3.3821463584899902, -2.9793918132781982, -3.8110995292663574, -4.340135097503662, -4.129214286804199]
800;[16.590425491333008, 5.3308281898498535, 5.075860977172852, 2.5305490493774414, 2.513141393661499, 2.5153064727783203, 1.6955021619796753, 1.7319694757461548, 1.7010700702667236, 1.731092929840088, 1.719271183013916, 1.5142730474472046, 1.4550082683563232, 1.6146143674850464, 1.698085069656372, 1.607599139213562, 1.628858208656311, 1.5972687005996704, 1.7173373699188232, 1.755313515663147, 1.607405662536621];[1.546418309211731, 1.135423183441162, 1.1743578910827637, 0.6832873821258545, 0.7042450904846191, 0.712158203125, 0.3255596458911896, 0.3529423475265503, 0.3368265926837921, 0.35900619626045227, 0.35671666264533997, 0.22836612164974213, 0.19062477350234985, 0.2970600426197052, 0.35355326533317566, 0.3014458119869232, 0.3118896484375, 0.29241737723350525, 0.3720622956752777, 0.40218043327331543, 0.30345267057418823];[-133.2089385986328, -20.3535099029541, -19.607669830322266, -4.5616068840026855, -4.679197788238525, -5.0315656661987305, -2.253582715988159, -2.365365982055664, -2.3320157527923584, -2.4156622886657715, -2.4061472415924072, -1.8986904621124268, -1.7703192234039307, -2.205603837966919, -2.38321852684021, -2.1541616916656494, -2.1985013484954834, -2.1496613025665283, -2.4366345405578613, -2.506196975708008, -2.123145818710327]
850;[16.572786331176758, 1.6867423057556152, 1.6281895637512207, 1.6022435426712036, 1.585752010345459, 1.23928701877594, 1.2032207250595093, 1.2139315605163574, 1.1780391931533813, 1.181908130645752, 1.3100614547729492, 1.293343186378479, 1.316441297531128, 1.384402871131897, 1.3474555015563965, 1.333511471748352, 1.3072549104690552, 1.3251657485961914, 1.3733563423156738, 1.5703507661819458, 1.5349414348602295];[1.5466210842132568, 0.19740790128707886, 0.21582862734794617, 0.22621169686317444, 0.23541541397571564, 0.024568356573581696, 0.007915091700851917, 0.019070478156208992, 0.0022358286660164595, 0.004132700618356466, 0.09073023498058319, 0.08515442162752151, 0.10150833427906036, 0.1496354341506958, 0.12182217836380005, 0.11293378472328186, 0.09551246464252472, 0.10961703211069107, 0.1450914591550827, 0.27798813581466675, 0.25530996918678284];[-139.4109344482422, -1.6959762573242188, -1.750435471534729, -1.8244742155075073, -1.8655587434768677, -1.2675080299377441, -1.2205411195755005, -1.2519447803497314, -1.2089887857437134, -1.2101764678955078, -1.45366632938385, -1.4325194358825684, -1.4931949377059937, -1.6406904458999634, -1.5552129745483398, -1.524779200553894, -1.479378342628479, -1.5265752077102661, -1.618099570274353, -2.0607106685638428, -1.9843460321426392]
900;[16.586942672729492, 3.360258102416992, 2.317678451538086, 2.620445966720581, 2.8609118461608887, 2.4931366443634033, 2.3455889225006104, 2.151627540588379, 1.71059250831604, 2.157085418701172, 2.0147881507873535, 1.911598801612854, 1.8257150650024414, 1.7756757736206055, 1.6930444240570068, 1.608588695526123, 1.522046685218811, 1.5176568031311035, 1.4934403896331787, 1.4355159997940063, 1.4074479341506958];[1.54471755027771, 0.8612424731254578, 0.5666545629501343, 0.7155480980873108, 0.8204814195632935, 0.6965097188949585, 0.6442157626152039, 0.5614479184150696, 0.3382995128631592, 0.6348024606704712, 0.547650933265686, 0.48668861389160156, 0.4305472671985626, 0.3965544104576111, 0.35141220688819885, 0.2994629144668579, 0.245407834649086, 0.23951038718223572, 0.22419126331806183, 0.18905355036258698, 0.1689775586128235];[-134.47549438476562, -6.094406604766846, -3.494882106781006, -4.81001091003418, -6.1634955406188965, -4.860584259033203, -4.491542339324951, -3.7563552856445312, -2.328660011291504, -3.4634604454040527, -3.1111490726470947, -2.8926236629486084, -2.6964833736419678, -2.5976662635803223, -2.3789620399475098, -2.1512930393218994, -1.9555678367614746, -1.9488824605941772, -1.8981661796569824, -1.7589683532714844, -1.6904513835906982]
950;[16.598041534423828, 1.658983588218689, 2.559849739074707, 1.8129559755325317, 1.6973248720169067, 1.5326820611953735, 1.4462934732437134, 1.387702465057373, 1.3245306015014648, 1.3043007850646973, 1.2950243949890137, 1.3084533214569092, 1.3766376972198486, 1.4060665369033813, 1.3847894668579102, 1.4202907085418701, 1.777266025543213, 1.7365642786026, 1.690588116645813, 1.5719494819641113, 1.508855938911438];[1.5453721284866333, 0.18692559003829956, 0.6600181460380554, 0.34322589635849, 0.30272936820983887, 0.21076005697250366, 0.1620786339044571, 0.1316356509923935, 0.09313080459833145, 0.08570113778114319, 0.08367633819580078, 0.0940476804971695, 0.13861310482025146, 0.16166435182094574, 0.14644525945186615, 0.17327791452407837, 0.4113299548625946, 0.3924895226955414, 0.35807353258132935, 0.2780609428882599, 0.23687785863876343];[-133.13565063476562, -1.674126386642456, -4.089664459228516, -2.314481735229492, -2.1521506309509277, -1.7989288568496704, -1.6652047634124756, -1.5607037544250488, -1.461334228515625, -1.4417308568954468, -1.4331234693527222, -1.4619309902191162, -1.6013699769973755, -1.6654247045516968, -1.627915859222412, -1.7120165824890137, -2.4979028701782227, -2.4284965991973877, -2.3189797401428223, -2.042769432067871, -1.9053839445114136]
1000;[16.55826759338379, 6.7678728103637695, 5.703818321228027, 5.628414154052734, 2.0423061847686768, 1.8361157178878784, 1.7433186769485474, 1.5497912168502808, 1.4961529970169067, 1.3953875303268433, 1.468295931816101, 1.8314003944396973, 2.136955499649048, 2.161991596221924, 2.051797866821289, 2.071376323699951, 2.3834221363067627, 2.3142812252044678, 2.246793746948242, 2.152609348297119, 2.233771324157715];[1.5464508533477783, 1.2924631834030151, 1.2046831846237183, 1.2056394815444946, 0.48000240325927734, 0.39158138632774353, 0.3448691666126251, 0.23468869924545288, 0.20423290133476257, 0.14260156452655792, 0.19317474961280823, 0.44274523854255676, 0.6378127932548523, 0.6540863513946533, 0.5888882875442505, 0.6054143905639648, 0.787407398223877, 0.7479032278060913, 0.7143027782440186, 0.6587731838226318, 0.7110044956207275];[-124.95204162597656, -35.23390579223633, -27.340150833129883, -28.683433532714844, -2.976193904876709, -2.5159380435943604, -2.3447470664978027, -1.9168413877487183, -1.8005132675170898, -1.6225943565368652, -1.7879841327667236, -2.6085269451141357, -3.502697229385376, -3.5884552001953125, -3.265643358230591, -3.333488702774048, -4.351258277893066, -4.111188888549805, -3.8892123699188232, -3.6205196380615234, -3.8957855701446533]
1050;[16.569786071777344, 5.316730499267578, 1.4894890785217285, 1.5379239320755005, 1.461348056793213, 1.363277792930603, 1.2758393287658691, 1.4038043022155762, 1.347762942314148, 1.3446273803710938, 1.3284220695495605, 1.3484585285186768, 1.3702569007873535, 1.5571131706237793, 1.6561776399612427, 1.6275275945663452, 1.837267279624939, 1.835368037223816, 1.7547194957733154, 1.96039617061615, 2.054255962371826];[1.5453758239746094, 1.1390132904052734, 0.1289508193731308, 0.1859767735004425, 0.15785843133926392, 0.10961955040693283, 0.06077330559492111, 0.14408162236213684, 0.10551339387893677, 0.1096322312951088, 0.10330796241760254, 0.11584976315498352, 0.13067401945590973, 0.25620728731155396, 0.3315126299858093, 0.3101043403148651, 0.4449446201324463, 0.44585517048835754, 0.39647042751312256, 0.5175382494926453, 0.5695375800132751];[-128.80654907226562, -19.6716365814209, -1.5439685583114624, -1.7045048475265503, -1.6169644594192505, -1.4984338283538818, -1.361635446548462, -1.6013866662979126, -1.4923961162567139, -1.5046255588531494, -1.4886932373046875, -1.5283575057983398, -1.5675045251846313, -1.9720697402954102, -2.234666347503662, -2.159348487854004, -2.768098831176758, -2.806530714035034, -2.578016996383667, -3.2195870876312256, -3.5899453163146973]
1100;[16.595863342285156, 2.6644186973571777, 1.8795356750488281, 1.8388681411743164, 1.6827162504196167, 2.0414414405822754, 1.8694462776184082, 1.913652777671814, 1.9433424472808838, 1.5838768482208252, 1.5874085426330566, 1.7301968336105347, 1.5980916023254395, 1.545790433883667, 1.5483533143997192, 1.4941151142120361, 1.4575062990188599, 1.4279546737670898, 1.394275188446045, 1.4170608520507812, 1.4844369888305664];[1.5452494621276855, 0.636948823928833, 0.3585644066333771, 0.3618013262748718, 0.294223815202713, 0.5349741578102112, 0.43644511699676514, 0.4696006774902344, 0.48569929599761963, 0.2693578898906708, 0.2735118567943573, 0.37179696559906006, 0.2895366847515106, 0.25549212098121643, 0.25778084993362427, 0.224206805229187, 0.19438490271568298, 0.17803482711315155, 0.15908928215503693, 0.17139889299869537, 0.2187134176492691];[-133.3268280029297, -3.645561456680298, -2.3656797409057617, -2.427438735961914, -2.1510708332061768, -3.0366175174713135, -2.66306209564209, -2.7899093627929688, -2.8933138847351074, -2.0018362998962402, -2.022481918334961, -2.4010446071624756, -2.0682759284973145, -1.9663658142089844, -1.9896947145462036, -1.8668663501739502, -1.7783197164535522, -1.7176063060760498, -1.655531644821167, -1.7108852863311768, -1.8618108034133911]
1150;[16.56783676147461, 3.533353805541992, 2.5646276473999023, 2.5711143016815186, 2.5947275161743164, 1.7001534700393677, 1.690068006515503, 1.7617883682250977, 1.7312217950820923, 1.69632887840271, 1.6898682117462158, 1.3607125282287598, 1.482819676399231, 1.4048815965652466, 1.421614170074463, 1.4305856227874756, 1.732789158821106, 1.5427143573760986, 1.4520565271377563, 1.5752841234207153, 1.698774814605713];[1.5415167808532715, 0.9047552347183228, 0.6458627581596375, 0.6786041259765625, 0.6991039514541626, 0.31442543864250183, 0.31656208634376526, 0.35828927159309387, 0.35271304845809937, 0.33676406741142273, 0.3332965075969696, 0.12717171013355255, 0.21235793828964233, 0.15869897603988647, 0.17116214334964752, 0.17784681916236877, 0.3780551254749298, 0.25971680879592896, 0.19646194577217102, 0.2791299521923065, 0.36553776264190674];[-135.54962158203125, -6.47239875793457, -4.461935520172119, -4.806872844696045, -5.216364860534668, -2.2616069316864014, -2.284304618835449, -2.4333019256591797, -2.4396307468414307, -2.378903388977051, -2.3805060386657715, -1.5715194940567017, -1.8383375406265259, -1.6627588272094727, -1.7069965600967407, -1.721583604812622, -2.5113096237182617, -2.008831262588501, -1.7814527750015259, -2.0447757244110107, -2.358444929122925]
1200;[16.57986068725586, 1.711002230644226, 1.6232975721359253, 1.4498724937438965, 1.2842413187026978, 1.2573169469833374, 1.2116141319274902, 1.2009795904159546, 1.1748758554458618, 1.3657829761505127, 1.3490960597991943, 1.3575400114059448, 1.5769333839416504, 1.4870116710662842, 1.3875430822372437, 1.4359383583068848, 1.4207991361618042, 1.3377022743225098, 1.2918833494186401, 1.276526689529419, 1.2777020931243896];[1.544623613357544, 0.2053700089454651, 0.19968990981578827, 0.1318063884973526, 0.048413679003715515, 0.039063286036252975, 0.017079653218388557, 0.015133192762732506, 0.0032093441113829613, 0.12183955311775208, 0.11737168580293655, 0.12693758308887482, 0.2691024839878082, 0.21613384783267975, 0.1557241976261139, 0.18796807527542114, 0.17405925691127777, 0.1209825873374939, 0.09006476402282715, 0.0826731026172638, 0.08126453310251236];[-129.31773376464844, -1.7169601917266846, -1.7318382263183594, -1.548853874206543, -1.3243762254714966, -1.2988566160202026, -1.2388895750045776, -1.2349958419799805, -1.2053234577178955, -1.5686548948287964, -1.5396146774291992, -1.569701075553894, -2.0896425247192383, -1.873915433883667, -1.6721420288085938, -1.7752131223678589, -1.7222068309783936, -1.5502091646194458, -1.4500595331192017, -1.4389877319335938, -1.4316740036010742]
1250;[16.55998992919922, 3.139218807220459, 2.280460834503174, 2.5578696727752686, 2.2139222621917725, 1.6954578161239624, 1.8974692821502686, 1.9188027381896973, 1.9106005430221558, 1.8113735914230347, 1.636698603630066, 1.5608618259429932, 1.5740662813186646, 1.4492826461791992, 1.4170233011245728, 1.4585275650024414, 1.3084231615066528, 1.346693515777588, 1.359933614730835, 1.355414628982544, 1.3303831815719604];[1.5464980602264404, 0.8067207336425781, 0.5469725131988525, 0.6941651701927185, 0.567827045917511, 0.3164117932319641, 0.4518392086029053, 0.46014726161956787, 0.47185951471328735, 0.4114835262298584, 0.30460572242736816, 0.2565500736236572, 0.2707308232784271, 0.18758969008922577, 0.16979055106639862, 0.20149821043014526, 0.09791786223649979, 0.12346309423446655, 0.1361270248889923, 0.131334587931633, 0.11614829301834106];[-128.5740203857422, -5.325804233551025, -3.3275046348571777, -4.653872013092041, -3.675748348236084, -2.2245819568634033, -2.734462022781372, -2.847735643386841, -2.8472158908843994, -2.646897315979004, -2.1817119121551514, -1.9986145496368408, -2.080670118331909, -1.7724308967590332, -1.7153494358062744, -1.8272414207458496, -1.4893951416015625, -1.5625742673873901, -1.5914055109024048, -1.5783418416976929, -1.5319290161132812]
1300;[16.576372146606445, 1.6839979887008667, 1.6091974973678589, 1.2590996026992798, 1.2595314979553223, 1.4735422134399414, 1.3758448362350464, 1.3694950342178345, 1.286074161529541, 1.4109225273132324, 1.4414445161819458, 1.4199681282043457, 1.378249168395996, 1.362734317779541, 1.556749701499939, 1.5278607606887817, 1.542324185371399, 1.5573240518569946, 1.5101600885391235, 1.5224006175994873, 1.5769726037979126];[1.546189308166504, 0.19112224876880646, 0.20801246166229248, 0.019146118313074112, 0.034893978387117386, 0.17769141495227814, 0.11677989363670349, 0.11322292685508728, 0.07306445389986038, 0.14831551909446716, 0.1756124049425125, 0.16537731885910034, 0.14179381728172302, 0.1319165825843811, 0.2639886140823364, 0.24510540068149567, 0.2546243965625763, 0.26547273993492126, 0.23570992052555084, 0.24221503734588623, 0.28521454334259033];[-130.37168884277344, -1.6703115701675415, -1.7548259496688843, -1.2545661926269531, -1.2847168445587158, -1.7012766599655151, -1.5213866233825684, -1.5067543983459473, -1.3964921236038208, -1.615045428276062, -1.7145286798477173, -1.6664683818817139, -1.6022318601608276, -1.5874136686325073, -2.054906129837036, -1.9792457818984985, -2.022704839706421, -2.0612306594848633, -1.9460384845733643, -1.95392644405365, -2.114624500274658]
1350;[16.57489585876465, 5.035865306854248, 5.393801212310791, 1.6114027500152588, 1.469992995262146, 1.2906993627548218, 1.5208978652954102, 1.466071605682373, 1.3831777572631836, 1.5798512697219849, 1.6130062341690063, 1.5519064664840698, 2.091717004776001, 1.99152410030365, 1.917597770690918, 2.049257278442383, 2.1268210411071777, 1.9734773635864258, 2.319639205932617, 2.236487865447998, 2.348693609237671];[1.542214035987854, 1.2320929765701294, 1.1667534112930298, 0.2311793714761734, 0.16338083148002625, 0.051617156714200974, 0.21720585227012634, 0.18394140899181366, 0.1355341672897339, 0.2673177123069763, 0.29081371426582336, 0.2511671483516693, 0.6094008684158325, 0.5488066077232361, 0.5048812031745911, 0.5863098502159119, 0.6324314475059509, 0.5452887415885925, 0.7574334144592285, 0.7111189365386963, 0.7737497091293335];[-140.42291259765625, -15.367667198181152, -23.910991668701172, -1.8679286241531372, -1.664139986038208, -1.3394922018051147, -1.8791916370391846, -1.7634745836257935, -1.600623369216919, -2.0870413780212402, -2.150306463241577, -1.995021104812622, -3.328468084335327, -3.083096504211426, -2.868687152862549, -3.2852542400360107, -3.5143942832946777, -3.073188543319702, -4.1727519035339355, -3.908870220184326, -4.30338191986084]
1400;[16.581317901611328, 2.743786096572876, 1.9073868989944458, 1.845719814300537, 1.524389624595642, 1.553511381149292, 1.4482426643371582, 1.3712658882141113, 1.3994956016540527, 1.3819395303726196, 1.450556755065918, 1.5006263256072998, 1.751767635345459, 1.738276481628418, 1.9459232091903687, 2.066689968109131, 1.9492841958999634, 1.9123486280441284, 2.161275863647461, 2.1413466930389404, 2.117794990539551];[1.5447834730148315, 0.677284300327301, 0.3638167977333069, 0.3672578036785126, 0.195942685008049, 0.22851026058197021, 0.16847866773605347, 0.11768445372581482, 0.14124976098537445, 0.136091411113739, 0.1861896514892578, 0.21813227236270905, 0.3775744140148163, 0.37977921962738037, 0.5148867964744568, 0.5901508927345276, 0.5228460431098938, 0.5001527667045593, 0.6608824133872986, 0.649935781955719, 0.6384197473526001];[-130.84068298339844, -3.9888861179351807, -2.379256248474121, -2.47531795501709, -1.7749686241149902, -1.8825523853302002, -1.6901123523712158, -1.5426068305969238, -1.6013416051864624, -1.5894924402236938, -1.7488031387329102, -1.8563668727874756, -2.4882640838623047, -2.4634346961975098, -2.983684778213501, -3.3819189071655273, -3.0547571182250977, -2.911790370941162, -3.6519391536712646, -3.593277931213379, -3.523247003555298]
1450;[16.598224639892578, 2.1369383335113525, 1.841997504234314, 1.3297607898712158, 1.3112069368362427, 1.2738784551620483, 1.251930594444275, 1.2337591648101807, 1.2007898092269897, 1.2389930486679077, 1.2684978246688843, 1.414374828338623, 1.476652979850769, 1.4404433965682983, 1.4039372205734253, 1.3899028301239014, 1.36492919921875, 1.481821894645691, 1.461492896080017, 1.3348908424377441, 1.5152279138565063];[1.54408860206604, 0.4247116446495056, 0.33456528186798096, 0.056815337389707565, 0.06059371307492256, 0.04467897117137909, 0.04123758152127266, 0.03115503303706646, 0.016930118203163147, 0.04437309131026268, 0.05909346044063568, 0.15997086465358734, 0.20914381742477417, 0.1815832555294037, 0.158229261636734, 0.15195755660533905, 0.13802455365657806, 0.21547840535640717, 0.20196138322353363, 0.11875279247760773, 0.2409595102071762];[-134.04428100585938, -2.5408518314361572, -2.2614262104034424, -1.353672742843628, -1.3626192808151245, -1.3161506652832031, -1.3018429279327393, -1.288983941078186, -1.2441805601119995, -1.3130635023117065, -1.365408182144165, -1.659196376800537, -1.8121588230133057, -1.7354519367218018, -1.6682562828063965, -1.6485731601715088, -1.5992027521133423, -1.831610083580017, -1.7935415506362915, -1.5349050760269165, -1.9197179079055786]
1500;[16.581144332885742, 1.5167107582092285, 1.4865612983703613, 1.2984853982925415, 1.4718661308288574, 1.5915446281433105, 2.1624276638031006, 1.9762873649597168, 1.7448724508285522, 2.2244062423706055, 2.1786386966705322, 1.9731827974319458, 1.821049451828003, 1.724973440170288, 1.6722944974899292, 1.5631632804870605, 1.5151814222335815, 1.5079329013824463, 1.40096116065979, 1.5480988025665283, 1.4992603063583374];[1.5434982776641846, 0.09136781096458435, 0.12504686415195465, 0.03997509926557541, 0.16190175712108612, 0.24536162614822388, 0.6196940541267395, 0.5181354880332947, 0.36567145586013794, 0.6769840121269226, 0.6571396589279175, 0.5401478409767151, 0.43955352902412415, 0.3741491734981537, 0.34136953949928284, 0.26948702335357666, 0.23728881776332855, 0.23251937329769135, 0.16271327435970306, 0.2625281810760498, 0.230606347322464];[-133.0294189453125, -1.4465588331222534, -1.5312215089797974, -1.3014044761657715, -1.6589686870574951, -1.9700430631637573, -3.3612020015716553, -2.89338755607605, -2.3556549549102783, -3.6051414012908936, -3.578519344329834, -2.992607355117798, -2.614065170288086, -2.373971700668335, -2.2690367698669434, -2.0111899375915527, -1.9110801219940186, -1.9004935026168823, -1.6696257591247559, -2.00250244140625, -1.894662618637085]
50;[19.60540008544922, 10.857840538024902, 10.812592506408691, 10.78729248046875, 3.0630462169647217, 2.963038921356201, 2.2906923294067383, 2.3584046363830566, 2.1074018478393555, 2.0741240978240967, 2.3871893882751465, 2.3549747467041016, 2.1341915130615234, 2.145423173904419, 2.093259811401367, 2.034432888031006, 1.9536880254745483, 2.089432716369629, 2.0826892852783203, 2.2473835945129395, 2.187904119491577];[1.5033804178237915, 1.4937660694122314, 1.4951989650726318, 1.472785472869873, 0.7502030730247498, 0.7125999331474304, 0.42435193061828613, 0.46358010172843933, 0.3322994112968445, 0.3184370994567871, 0.49002140760421753, 0.471169650554657, 0.36015984416007996, 0.36634284257888794, 0.341909259557724, 0.3112633228302002, 0.2699967622756958, 0.34565356373786926, 0.3384832739830017, 0.42964431643486023, 0.3988649845123291];[-152.5258026123047, -56.85756301879883, -60.33845520019531, -64.4004135131836, -4.279683589935303, -4.179430961608887, -2.7333898544311523, -2.8868353366851807, -2.4123756885528564, -2.3817310333251953, -3.0139777660369873, -2.9825222492218018, -2.533322334289551, -2.5650594234466553, -2.4805305004119873, -2.3691916465759277, -2.243544101715088, -2.4868476390838623, -2.4658772945404053, -2.8084168434143066, -2.6996853351593018]
100;[19.610395431518555, 11.078129768371582, 6.301225185394287, 5.764338970184326, 5.503271579742432, 5.190353870391846, 5.0764031410217285, 3.570737361907959, 3.5730092525482178, 3.483138084411621, 2.8316168785095215, 3.0410778522491455, 3.2336342334747314, 3.5111076831817627, 3.4999847412109375, 3.472914934158325, 3.0271356105804443, 2.9334146976470947, 2.656508684158325, 2.700200080871582, 2.53086256980896];[1.5035954713821411, 1.7033789157867432, 1.4641616344451904, 1.3751776218414307, 1.2997397184371948, 1.2164665460586548, 1.1726512908935547, 0.9035301208496094, 0.9072077870368958, 0.8740251064300537, 0.6683663129806519, 0.7701321244239807, 0.8356179594993591, 0.928077757358551, 0.9210669994354248, 0.9149333834648132, 0.7702322602272034, 0.7257623076438904, 0.6218540668487549, 0.6412394046783447, 0.5657442212104797];[-154.35015869140625, -47.35411071777344, -14.793567657470703, -14.469138145446777, -14.0211763381958, -13.356274604797363, -13.475826263427734, -6.493227005004883, -6.686182975769043, -6.566160678863525, -4.282275676727295, -4.807313442230225, -5.5688557624816895, -6.572629928588867, -6.5348944664001465, -6.4136247634887695, -4.922039031982422, -4.729712009429932, -3.9026644229888916, -4.040258884429932, -3.569967031478882]
150;[19.606155395507812, 10.98115348815918, 10.75609016418457, 10.823160171508789, 10.841561317443848, 10.876072883605957, 10.84475326538086, 10.842023849487305, 6.377940654754639, 5.331331253051758, 5.750054836273193, 4.616765975952148, 4.533491134643555, 4.043668270111084, 4.336704254150391, 4.196737289428711, 3.8939709663391113, 3.588498115539551, 3.4364898204803467, 3.3005759716033936, 3.169421911239624];[1.5014655590057373, 1.3451162576675415, 1.3975807428359985, 1.4157273769378662, 1.4949742555618286, 1.5002233982086182, 1.4966846704483032, 1.4967612028121948, 1.3524821996688843, 1.2491072416305542, 1.3785834312438965, 1.2294321060180664, 1.2134251594543457, 1.1201618909835815, 1.216707706451416, 1.1935425996780396, 1.1186575889587402, 1.0273237228393555, 0.9682066440582275, 0.9282436966896057, 0.8697928786277771];[-151.96873474121094, -64.5522689819336, -64.29838562011719, -67.01165771484375, -65.8011474609375, -66.1238784790039, -67.02348327636719, -67.49821472167969, -22.10116195678711, -15.1316556930542, -16.860240936279297, -10.636743545532227, -10.446805000305176, -8.225005149841309, -9.258687973022461, -8.722947120666504, -7.548113822937012, -6.505651473999023, -6.011951923370361, -5.593462944030762, -5.191320896148682]
200;[19.60989761352539, 10.868572235107422, 3.425013780593872, 4.194545745849609, 3.593078374862671, 3.3571555614471436, 3.2058653831481934, 2.5710830688476562, 2.629460334777832, 2.2508444786071777, 2.0109145641326904, 1.9157882928848267, 2.0976662635803223, 2.36307954788208, 2.728433847427368, 2.6548562049865723, 2.471774101257324, 2.5081353187561035, 2.3932077884674072, 2.2704694271087646, 2.406381130218506];[1.5061771869659424, 1.3777203559875488, 0.8368198871612549, 1.126372218132019, 0.9316551089286804, 0.837791919708252, 0.7721946835517883, 0.5469985604286194, 0.587532103061676, 0.4093029499053955, 0.2912557125091553, 0.23951372504234314, 0.340498149394989, 0.4803510010242462, 0.6496386528015137, 0.6182656288146973, 0.535275399684906, 0.5514510869979858, 0.49645790457725525, 0.4367142617702484, 0.5159595012664795];[-146.62501525878906, -61.911888122558594, -4.53425407409668, -7.061392784118652, -5.809395790100098, -5.471694469451904, -5.3164167404174805, -3.479607582092285, -3.6092135906219482, -2.754793643951416, -2.2882487773895264, -2.1478114128112793, -2.4737462997436523, -3.0740365982055664, -4.054656505584717, -3.866631269454956, -3.3620028495788574, -3.4832348823547363, -3.225060224533081, -2.9450738430023193, -3.2154314517974854]
