Seed;RMSE History;MMD History;Log-Likelihood History
700;[16.59788703918457, 8.721939086914062, 3.9548003673553467, 2.6007018089294434, 1.9343855381011963, 1.4077425003051758, 1.1928439140319824, 1.2353320121765137, 1.1821377277374268, 1.2220343351364136, 1.2003735303878784, 1.213310956954956, 1.1680083274841309, 1.2045440673828125, 1.1562528610229492, 1.1743849515914917, 1.1710339784622192, 1.1850104331970215, 1.1581506729125977, 1.1922379732131958, 1.154219388961792];[1.5423442125320435, 1.2876907587051392, 0.8327186703681946, 0.7606790065765381, 0.4459686279296875, 0.14342950284481049, 0.011984843760728836, 0.04351886734366417, 0.017717743292450905, 0.04769417271018028, 0.031300947070121765, 0.04055795818567276, 0.016208035871386528, 0.03793462738394737, 0.008484531193971634, 0.019873881712555885, 0.015228500589728355, 0.02320871315896511, 0.014077091589570045, 0.028570666909217834, 0.01106814295053482];[-129.7698211669922, -32.46830749511719, -5.715203762054443, -4.414813995361328, -2.629599094390869, -1.611549735069275, -1.2297430038452148, -1.3219709396362305, -1.2468066215515137, -1.3309439420700073, -1.282109260559082, -1.3139742612838745, -1.2382129430770874, -1.3014620542526245, -1.2204234600067139, -1.2512564659118652, -1.2403587102890015, -1.2592475414276123, -1.2338634729385376, -1.2775335311889648, -1.2285958528518677]
750;[16.58233070373535, 7.7246832847595215, 2.929877996444702, 1.6609902381896973, 1.6448447704315186, 1.4549331665039062, 1.6417150497436523, 1.5577027797698975, 1.6007336378097534, 1.6252630949020386, 1.214617133140564, 1.1958869695663452, 1.158349871635437, 1.1449745893478394, 1.1515822410583496, 1.1541727781295776, 1.141327142715454, 1.1464953422546387, 1.1501493453979492, 1.1468433141708374, 1.1549444198608398];[1.5411678552627563, 1.230850100517273, 0.5596005916595459, 0.18259143829345703, 0.2962636649608612, 0.19092629849910736, 0.3091852068901062, 0.2662965953350067, 0.29263725876808167, 0.3081878423690796, 0.04074344038963318, 0.03245771303772926, 0.008205868303775787, 0.0038355267606675625, 0.006360693369060755, 0.007762261666357517, 0.0013303584419190884, 0.0023808747064322233, 0.004804579075425863, 0.0005912077613174915, 0.008501742035150528];[-132.3235321044922, -17.809541702270508, -2.990243911743164, -1.655898928642273, -2.221845865249634, -1.777308464050293, -2.3178322315216064, -2.06925892829895, -2.2227530479431152, -2.2836432456970215, -1.3127086162567139, -1.2834429740905762, -1.2229796648025513, -1.2087243795394897, -1.2126796245574951, -1.2185540199279785, -1.1999197006225586, -1.200448751449585, -1.2073780298233032, -1.2012767791748047, -1.2226516008377075]
800;[16.590425491333008, 8.575052261352539, 3.3037283420562744, 1.7026300430297852, 1.3125768899917603, 1.180467128753662, 1.199204921722412, 1.1677756309509277, 1.1858651638031006, 1.1487007141113281, 1.1765938997268677, 1.1503082513809204, 1.162940263748169, 1.1463005542755127, 1.1599340438842773, 1.1477675437927246, 1.1647279262542725, 1.1572591066360474, 1.1593290567398071, 1.1816965341567993, 1.1634529829025269];[1.546418309211731, 1.2873179912567139, 0.6541255712509155, 0.1960105448961258, 0.08096065372228622, 0.014740700833499432, 0.027781736105680466, 0.009849349036812782, 0.021913297474384308, 0.0006314885686151683, 0.020817425101995468, 0.0013701808638870716, 0.009129196405410767, 0.0014007568825036287, 0.012542909011244774, 0.006497327703982592, 0.016576822847127914, 0.011582796461880207, 0.013943462632596493, 0.025320447981357574, 0.015423846431076527];[-133.2089385986328, -25.196147918701172, -3.4258971214294434, -1.6883196830749512, -1.4207180738449097, -1.234890103340149, -1.273536205291748, -1.2231988906860352, -1.2599431276321411, -1.2004382610321045, -1.252874493598938, -1.1981229782104492, -1.2245702743530273, -1.201480746269226, -1.2288553714752197, -1.2099182605743408, -1.2438448667526245, -1.2263656854629517, -1.2292613983154297, -1.2672147750854492, -1.2375391721725464]
850;[16.572786331176758, 8.581043243408203, 5.5448384284973145, 3.785637140274048, 3.615274667739868, 3.100274085998535, 2.480648994445801, 2.250415802001953, 2.021596908569336, 1.7646629810333252, 1.4333971738815308, 1.2070759534835815, 1.1697194576263428, 1.1777427196502686, 1.2342756986618042, 1.249972939491272, 1.214368224143982, 1.1768290996551514, 1.1843665838241577, 1.1723158359527588, 1.1495399475097656];[1.5466210842132568, 1.302424669265747, 1.0998173952102661, 1.0202022790908813, 0.9943259954452515, 0.8731784820556641, 0.6978796124458313, 0.611804723739624, 0.5118040442466736, 0.38710325956344604, 0.18625403940677643, 0.03731348365545273, 0.011897270567715168, 0.023001374676823616, 0.055841945111751556, 0.06764273345470428, 0.04179542139172554, 0.01698344759643078, 0.025780152529478073, 0.018021278083324432, 0.005780710373073816];[-139.4109344482422, -34.06328582763672, -17.498371124267578, -10.114152908325195, -11.537220001220703, -8.646512031555176, -5.30078125, -4.407739162445068, -3.6024723052978516, -2.6975252628326416, -1.7868194580078125, -1.2962521314620972, -1.229739785194397, -1.2551181316375732, -1.3520756959915161, -1.387846827507019, -1.310928463935852, -1.2528293132781982, -1.2716128826141357, -1.248262643814087, -1.216745138168335]
900;[16.586942672729492, 8.32483196258545, 5.431082725524902, 5.002241611480713, 4.2559709548950195, 3.545304775238037, 3.0889556407928467, 2.662933111190796, 2.1176328659057617, 1.582574725151062, 1.192952275276184, 1.1632323265075684, 1.2120180130004883, 1.1481049060821533, 1.170215129852295, 1.140690803527832, 1.1448246240615845, 1.151132345199585, 1.147181510925293, 1.14912748336792, 1.1387330293655396];[1.54471755027771, 1.276601791381836, 1.0907222032546997, 1.2754343748092651, 1.189703106880188, 1.046039342880249, 0.9328901171684265, 0.7833476066589355, 0.564426064491272, 0.27846869826316833, 0.025190308690071106, 0.007843866012990475, 0.0413791686296463, 0.0006082779145799577, 0.01535156462341547, 0.00039910615305416286, 0.001218207529745996, 0.0036443716380745173, 0.0026493424084037542, 0.0045502204447984695, 0.003510198090225458];[-134.47549438476562, -30.516786575317383, -16.288677215576172, -19.669166564941406, -15.694975852966309, -10.577627182006836, -8.1325101852417, -6.162650108337402, -3.8034210205078125, -2.1032679080963135, -1.2659306526184082, -1.2228822708129883, -1.317837119102478, -1.2030690908432007, -1.2407660484313965, -1.1966278553009033, -1.1951193809509277, -1.2051321268081665, -1.2041096687316895, -1.2069662809371948, -1.203629493713379]
950;[16.598041534423828, 8.60132884979248, 5.573613166809082, 5.118510723114014, 4.477914333343506, 3.8337085247039795, 3.101602077484131, 2.509432792663574, 1.8576419353485107, 1.4408862590789795, 1.280145525932312, 1.2684329748153687, 1.223817229270935, 1.2586053609848022, 1.2907565832138062, 1.2562963962554932, 1.2421245574951172, 1.2306205034255981, 1.204695463180542, 1.187885046005249, 1.1573814153671265];[1.5453721284866333, 1.2917604446411133, 1.112560510635376, 1.1782282590866089, 1.1030759811401367, 1.010989785194397, 0.8571878671646118, 0.685624897480011, 0.4222373068332672, 0.1806907206773758, 0.07906121015548706, 0.0739336609840393, 0.04842353239655495, 0.07282909750938416, 0.093512162566185, 0.07119351625442505, 0.0597960390150547, 0.05668940395116806, 0.038852594792842865, 0.026384320110082626, 0.01126218680292368];[-133.13565063476562, -32.72047424316406, -18.99407386779785, -24.13274383544922, -18.72362518310547, -13.573185920715332, -8.511963844299316, -5.357416152954102, -2.9275619983673096, -1.7497437000274658, -1.423240065574646, -1.408048152923584, -1.3362417221069336, -1.4007683992385864, -1.4570341110229492, -1.3987444639205933, -1.3662617206573486, -1.3549563884735107, -1.3078454732894897, -1.2721039056777954, -1.2322065830230713]
1000;[16.55826759338379, 7.949653148651123, 3.543999433517456, 2.129662036895752, 1.2997636795043945, 1.2247662544250488, 1.1794928312301636, 1.2912380695343018, 1.1709867715835571, 1.290356159210205, 1.162671685218811, 1.3059250116348267, 1.1618828773498535, 1.156986117362976, 1.1536668539047241, 1.1429738998413086, 1.1502768993377686, 1.151353359222412, 1.1481643915176392, 1.1579005718231201, 1.1798901557922363];[1.5464508533477783, 1.232645034790039, 0.7730386257171631, 0.49591854214668274, 0.05532776191830635, 0.03866399824619293, 0.011441770009696484, 0.09051640331745148, 0.011483823880553246, 0.091130830347538, 0.010552534833550453, 0.10144121944904327, 0.009855062700808048, 0.007824317552149296, 0.008660197257995605, 0.003331210697069764, 0.004415138158947229, 0.005771283991634846, 0.00432997103780508, 0.012861806899309158, 0.025081131607294083];[-124.95204162597656, -19.7131404876709, -5.35746955871582, -2.7573485374450684, -1.3486132621765137, -1.3071554899215698, -1.230446457862854, -1.4496976137161255, -1.2301539182662964, -1.4575812816619873, -1.2259467840194702, -1.4926400184631348, -1.2278459072113037, -1.2198874950408936, -1.2155563831329346, -1.202428936958313, -1.2052768468856812, -1.2123531103134155, -1.2083035707473755, -1.2296110391616821, -1.2690470218658447]
1050;[16.569786071777344, 8.495453834533691, 4.1856231689453125, 3.080533504486084, 2.3707494735717773, 1.7143100500106812, 1.2066502571105957, 1.1526906490325928, 1.1661763191223145, 1.206190824508667, 1.2053167819976807, 1.2125344276428223, 1.1798492670059204, 1.2207754850387573, 1.1783300638198853, 1.1969075202941895, 1.179743766784668, 1.1810966730117798, 1.1795172691345215, 1.163469672203064, 1.1654647588729858];[1.5453758239746094, 1.2881726026535034, 0.8865812420845032, 0.8594551086425781, 0.6604224443435669, 0.3298500180244446, 0.016844740137457848, 0.0015389359323307872, 0.008841198869049549, 0.035844720900058746, 0.03937922790646553, 0.04233632609248161, 0.021565234288573265, 0.048171140253543854, 0.02300378307700157, 0.032975371927022934, 0.02395808696746826, 0.0258210189640522, 0.02751782350242138, 0.014627894386649132, 0.015239328145980835];[-128.80654907226562, -30.847990036010742, -7.5440802574157715, -6.358664512634277, -4.413638114929199, -2.2792043685913086, -1.2463723421096802, -1.2014455795288086, -1.222725510597229, -1.2972735166549683, -1.304795742034912, -1.319149374961853, -1.2550407648086548, -1.3380367755889893, -1.2632396221160889, -1.2890679836273193, -1.2602851390838623, -1.2718958854675293, -1.2740544080734253, -1.237725853919983, -1.238706111907959]
1100;[16.595863342285156, 8.468883514404297, 3.3738481998443604, 2.0297768115997314, 1.4161124229431152, 1.3363103866577148, 1.3257224559783936, 1.2411400079727173, 1.1864027976989746, 1.1684406995773315, 1.1816805601119995, 1.1888575553894043, 1.1751290559768677, 1.1926418542861938, 1.2387961149215698, 1.2172836065292358, 1.229541301727295, 1.1995048522949219, 1.232860803604126, 1.2221019268035889, 1.2323341369628906];[1.5452494621276855, 1.2874374389648438, 0.6974123120307922, 0.41326969861984253, 0.14741459488868713, 0.1000581830739975, 0.10235151648521423, 0.04865102842450142, 0.014797334559261799, 0.006044173147529364, 0.020404260605573654, 0.02330513298511505, 0.01598728820681572, 0.027355004101991653, 0.05886225774884224, 0.048644762486219406, 0.052787795662879944, 0.034928593784570694, 0.058197904378175735, 0.04896780103445053, 0.061884742230176926];[-133.3268280029297, -23.63617706298828, -3.806570053100586, -2.367516279220581, -1.5979787111282349, -1.4722983837127686, -1.4831684827804565, -1.331118106842041, -1.2372609376907349, -1.2124232053756714, -1.2540463209152222, -1.2589898109436035, -1.2441102266311646, -1.2772995233535767, -1.3644086122512817, -1.3323121070861816, -1.3523746728897095, -1.2956324815750122, -1.357228398323059, -1.3379833698272705, -1.3730262517929077]
1150;[16.56783676147461, 8.510017395019531, 4.230026721954346, 3.052456855773926, 2.3183727264404297, 2.049389600753784, 1.4414300918579102, 1.164795160293579, 1.2090673446655273, 1.1606547832489014, 1.197700023651123, 1.14370596408844, 1.2085351943969727, 1.1663844585418701, 1.1980843544006348, 1.185208797454834, 1.1894170045852661, 1.1733558177947998, 1.1606407165527344, 1.1561763286590576, 1.166358232498169];[1.5415167808532715, 1.2985374927520752, 0.9001284241676331, 0.8437107801437378, 0.6318145990371704, 0.525799572467804, 0.16898807883262634, 0.0007836329750716686, 0.03766370192170143, 0.00741155818104744, 0.032385412603616714, 0.0016585445264354348, 0.038614168763160706, 0.014654958620667458, 0.0337618850171566, 0.024549415335059166, 0.0263688825070858, 0.01992560736835003, 0.012294493615627289, 0.009712649509310722, 0.017352255061268806];[-135.54962158203125, -32.71342849731445, -7.966256141662598, -6.439033031463623, -4.308000087738037, -3.3550546169281006, -1.6939823627471924, -1.2048883438110352, -1.3004581928253174, -1.21571946144104, -1.2883023023605347, -1.2013815641403198, -1.3095088005065918, -1.235061526298523, -1.2923284769058228, -1.2670098543167114, -1.275546908378601, -1.2571702003479004, -1.229188084602356, -1.2239023447036743, -1.2452913522720337]
1200;[16.57986068725586, 8.288084983825684, 4.076844692230225, 2.209196090698242, 1.359429955482483, 1.2454578876495361, 1.1944389343261719, 1.180059790611267, 1.1515699625015259, 1.158400535583496, 1.1512478590011597, 1.147833228111267, 1.148807406425476, 1.1521438360214233, 1.1427372694015503, 1.1426124572753906, 1.1460360288619995, 1.1463569402694702, 1.1573530435562134, 1.1694244146347046, 1.1557072401046753];[1.544623613357544, 1.2736217975616455, 0.8633167743682861, 0.5143523812294006, 0.10043846070766449, 0.04292832314968109, 0.025455346331000328, 0.013677968643605709, 0.0010333555983379483, 0.002549014752730727, 0.0014060467947274446, 0.001330915722064674, 0.0025287216994911432, 0.0043887305073440075, 0.0037741493433713913, 0.002036023186519742, 0.001845167251303792, 0.002506186254322529, 0.011171835474669933, 0.018178576603531837, 0.012073989026248455];[-129.31773376464844, -29.8992862701416, -6.876159191131592, -2.8897969722747803, -1.4625552892684937, -1.3209877014160156, -1.2634319067001343, -1.2312190532684326, -1.1970884799957275, -1.2071346044540405, -1.201743721961975, -1.1973763704299927, -1.203154444694519, -1.208414912223816, -1.2026251554489136, -1.199805498123169, -1.2026265859603882, -1.2028087377548218, -1.226377010345459, -1.2462648153305054, -1.2297978401184082]
1250;[16.55998992919922, 7.441385269165039, 3.448143720626831, 2.7651021480560303, 2.6105477809906006, 2.2357261180877686, 1.5085374116897583, 1.1891605854034424, 1.2626782655715942, 1.2924374341964722, 1.281150460243225, 1.2739310264587402, 1.276992917060852, 1.242881417274475, 1.251122236251831, 1.2540286779403687, 1.2558749914169312, 1.2373952865600586, 1.2247222661972046, 1.1879521608352661, 1.1569441556930542];[1.5464980602264404, 1.194198727607727, 0.7470125555992126, 0.7654740214347839, 0.7104966044425964, 0.5876529812812805, 0.19197990000247955, 0.00792228989303112, 0.07079224288463593, 0.09148018807172775, 0.08553078770637512, 0.08450401574373245, 0.08375777304172516, 0.06210603192448616, 0.0672047883272171, 0.07197963446378708, 0.07127568870782852, 0.05890430510044098, 0.05472075566649437, 0.02994542568922043, 0.01186702586710453];[-128.5740203857422, -15.993412971496582, -4.91094970703125, -5.981918811798096, -5.645969867706299, -3.8490707874298096, -1.7674978971481323, -1.2215702533721924, -1.3904619216918945, -1.452889084815979, -1.436982274055481, -1.4348974227905273, -1.4328004121780396, -1.3742575645446777, -1.3858891725540161, -1.4054356813430786, -1.410334587097168, -1.3727002143859863, -1.346796989440918, -1.2839350700378418, -1.2299798727035522]
1300;[16.576372146606445, 7.519391059875488, 3.3473281860351562, 2.528242588043213, 1.8139314651489258, 1.4581011533737183, 1.165816068649292, 1.159067988395691, 1.1617283821105957, 1.1542092561721802, 1.1991645097732544, 1.1914303302764893, 1.2076020240783691, 1.2082725763320923, 1.1939667463302612, 1.165626883506775, 1.170996069908142, 1.1751997470855713, 1.1630282402038574, 1.145981788635254, 1.1549391746520996];[1.546189308166504, 1.2017488479614258, 0.7390214800834656, 0.7280207872390747, 0.39963480830192566, 0.18282541632652283, 0.0053067076951265335, 0.002916308119893074, 0.00943243969231844, 0.005095398053526878, 0.03210463747382164, 0.02617017552256584, 0.03862179443240166, 0.038179878145456314, 0.030512163415551186, 0.015196829102933407, 0.01708425022661686, 0.02086593583226204, 0.014641890302300453, 0.002399744465947151, 0.011145396158099174];[-130.37168884277344, -15.467516899108887, -4.730160236358643, -4.396115303039551, -2.604288339614868, -1.7395660877227783, -1.2087359428405762, -1.205786108970642, -1.219733476638794, -1.2096338272094727, -1.290183663368225, -1.2720656394958496, -1.3016079664230347, -1.3042494058609009, -1.2793796062469482, -1.238338589668274, -1.2414706945419312, -1.2558382749557495, -1.2410407066345215, -1.2027900218963623, -1.226118564605713]
1350;[16.57489585876465, 7.674481391906738, 3.6818883419036865, 2.7813005447387695, 1.9804372787475586, 1.5865983963012695, 1.6980377435684204, 1.612541913986206, 1.7409369945526123, 1.5293291807174683, 1.5766613483428955, 1.5030872821807861, 1.4640512466430664, 1.5109602212905884, 1.477998971939087, 1.4688141345977783, 1.4171568155288696, 1.427523136138916, 1.3838177919387817, 1.3491708040237427, 1.339143991470337];[1.542214035987854, 1.225990891456604, 0.7920437455177307, 0.8014578223228455, 0.4937554895877838, 0.269194632768631, 0.35475197434425354, 0.3063458502292633, 0.394753098487854, 0.24960395693778992, 0.28187915682792664, 0.2399369478225708, 0.20848163962364197, 0.2436220943927765, 0.2225552201271057, 0.21472986042499542, 0.17769111692905426, 0.18655109405517578, 0.1578574776649475, 0.1363324224948883, 0.12807978689670563];[-140.42291259765625, -17.813215255737305, -5.447004795074463, -5.245237827301025, -2.9897396564483643, -2.0074591636657715, -2.3443949222564697, -2.1329429149627686, -2.4683899879455566, -1.962478518486023, -2.0639946460723877, -1.9107939004898071, -1.8143879175186157, -1.9272832870483398, -1.8680970668792725, -1.8480355739593506, -1.7305346727371216, -1.7565094232559204, -1.6646860837936401, -1.593368649482727, -1.5738717317581177]
1400;[16.581317901611328, 8.289043426513672, 4.295186996459961, 3.0097086429595947, 2.8956665992736816, 2.4085114002227783, 1.6846809387207031, 1.268369436264038, 1.294526219367981, 1.226056694984436, 1.3506042957305908, 1.2583650350570679, 1.4121204614639282, 1.251699447631836, 1.345809817314148, 1.2370860576629639, 1.3387157917022705, 1.2978336811065674, 1.3078927993774414, 1.2770553827285767, 1.3108173608779907];[1.5447834730148315, 1.2834314107894897, 0.9052951335906982, 0.829423725605011, 0.8309112787246704, 0.6637859344482422, 0.3216870427131653, 0.0665879175066948, 0.09121248126029968, 0.04829946905374527, 0.1333417445421219, 0.06880281865596771, 0.17164041101932526, 0.06810717284679413, 0.13129587471485138, 0.061015740036964417, 0.12528331577777863, 0.10121980309486389, 0.10772141814231873, 0.08996400237083435, 0.10862922668457031];[-130.84068298339844, -31.905588150024414, -7.752157211303711, -6.780786037445068, -7.150869369506836, -4.760263919830322, -2.2767279148101807, -1.3820140361785889, -1.4660180807113647, -1.328053593635559, -1.586092233657837, -1.3994107246398926, -1.7076002359390259, -1.3951399326324463, -1.5861001014709473, -1.3676977157592773, -1.5678279399871826, -1.4890027046203613, -1.5055814981460571, -1.4509947299957275, -1.5188218355178833]
1450;[16.598224639892578, 9.025375366210938, 4.217909336090088, 3.0124311447143555, 3.571561336517334, 4.079346179962158, 3.5782315731048584, 2.7886908054351807, 1.8380204439163208, 1.263297438621521, 1.1492102146148682, 1.1844894886016846, 1.1589149236679077, 1.14817476272583, 1.1538112163543701, 1.1648459434509277, 1.1622607707977295, 1.171310544013977, 1.171583652496338, 1.1823647022247314, 1.1670478582382202];[1.54408860206604, 1.312963843345642, 0.8846985101699829, 0.8056620955467224, 0.9717958569526672, 1.0820783376693726, 1.0018277168273926, 0.8036366105079651, 0.41933780908584595, 0.06757009774446487, 0.0012208014959469438, 0.020319724455475807, 0.005869090091437101, 0.0025902222841978073, 0.007602054625749588, 0.014062833972275257, 0.01431517954915762, 0.018123509362339973, 0.017131997272372246, 0.024532128125429153, 0.01773177646100521];[-134.04428100585938, -35.345638275146484, -7.486525058746338, -6.747498035430908, -11.216745376586914, -14.893049240112305, -11.31416130065918, -6.624536037445068, -2.8051352500915527, -1.3856210708618164, -1.2030335664749146, -1.2552863359451294, -1.2142525911331177, -1.2013474702835083, -1.2157436609268188, -1.2346128225326538, -1.2368443012237549, -1.2458529472351074, -1.2473044395446777, -1.265641212463379, -1.2440212965011597]
1500;[16.581144332885742, 8.167051315307617, 4.168527126312256, 2.742936611175537, 1.7981045246124268, 1.5476832389831543, 1.2303279638290405, 1.2044187784194946, 1.1829081773757935, 1.1934584379196167, 1.1617509126663208, 1.1839593648910522, 1.1793678998947144, 1.2013245820999146, 1.1627933979034424, 1.203248381614685, 1.1580631732940674, 1.1615078449249268, 1.157746434211731, 1.1462904214859009, 1.1414283514022827];[1.5434982776641846, 1.2439695596694946, 0.8593063950538635, 0.7257627844810486, 0.3750627934932709, 0.24593712389469147, 0.0413203090429306, 0.029994873329997063, 0.015685919672250748, 0.025447340682148933, 0.007937842980027199, 0.02188083343207836, 0.023391403257846832, 0.03139306232333183, 0.012399561703205109, 0.03808647766709328, 0.009949611499905586, 0.010270967148244381, 0.00939534418284893, 0.003765201661735773, 0.0021825141739100218];[-133.0294189453125, -19.680076599121094, -6.234687328338623, -4.892602920532227, -2.5741567611694336, -2.004547595977783, -1.306896686553955, -1.2852351665496826, -1.2441015243530273, -1.2686463594436646, -1.2213070392608643, -1.2580152750015259, -1.2614412307739258, -1.2877306938171387, -1.2356510162353516, -1.3103582859039307, -1.2236636877059937, -1.2296555042266846, -1.2233185768127441, -1.2105108499526978, -1.2031006813049316]
50;[19.60540008544922, 14.565237045288086, 11.788435935974121, 9.666035652160645, 8.78017807006836, 9.09563159942627, 9.580333709716797, 9.595379829406738, 9.620247840881348, 9.612975120544434, 9.516870498657227, 9.205981254577637, 8.965096473693848, 8.659295082092285, 8.66442584991455, 8.555892944335938, 8.337728500366211, 8.30955696105957, 8.06296157836914, 7.664988994598389, 7.4011006355285645];[1.5033804178237915, 1.4080885648727417, 1.3239789009094238, 1.267175316810608, 1.287270188331604, 1.2950671911239624, 1.332249402999878, 1.3231619596481323, 1.3297351598739624, 1.3252029418945312, 1.338889479637146, 1.323613166809082, 1.3150627613067627, 1.3144867420196533, 1.3161790370941162, 1.3204896450042725, 1.3011034727096558, 1.3119055032730103, 1.3132963180541992, 1.298791766166687, 1.2920126914978027];[-152.5258026123047, -93.03515625, -62.47415542602539, -43.256160736083984, -39.654396057128906, -47.180572509765625, -52.50069808959961, -55.884700775146484, -55.27315902709961, -57.82954406738281, -55.799522399902344, -52.829307556152344, -49.59348678588867, -46.02204513549805, -46.613643646240234, -45.52168273925781, -43.81342315673828, -43.13395690917969, -39.976219177246094, -36.58834457397461, -33.314117431640625]
100;[19.610395431518555, 14.676135063171387, 11.314824104309082, 10.20349407196045, 10.029406547546387, 10.245935440063477, 10.253436088562012, 9.724994659423828, 9.633898735046387, 9.224512100219727, 8.810937881469727, 8.289608001708984, 7.824100494384766, 7.293927192687988, 7.054423809051514, 6.835676670074463, 6.412116050720215, 5.894033432006836, 5.530152797698975, 4.888335227966309, 4.451090335845947];[1.5035954713821411, 1.4060754776000977, 1.3052003383636475, 1.3078207969665527, 1.322890281677246, 1.3203028440475464, 1.3260694742202759, 1.3116341829299927, 1.3128758668899536, 1.3020238876342773, 1.3020788431167603, 1.2976019382476807, 1.3062143325805664, 1.3116815090179443, 1.2951993942260742, 1.2689917087554932, 1.2559460401535034, 1.2012650966644287, 1.153045654296875, 1.0808324813842773, 1.0088200569152832];[-154.35015869140625, -94.01191711425781, -54.822818756103516, -55.55451202392578, -59.235008239746094, -64.8462142944336, -64.3081283569336, -57.1168212890625, -57.08327102661133, -51.868370056152344, -46.79191589355469, -40.773338317871094, -36.1656379699707, -30.869474411010742, -29.524259567260742, -27.98590850830078, -23.673120498657227, -20.358491897583008, -18.108407974243164, -14.31611442565918, -11.553441047668457]
150;[19.606155395507812, 15.085938453674316, 11.192988395690918, 10.262808799743652, 9.89186954498291, 9.964500427246094, 10.005486488342285, 9.83706283569336, 9.669593811035156, 9.563569068908691, 9.346039772033691, 9.092207908630371, 8.847567558288574, 8.732954978942871, 8.539146423339844, 8.263136863708496, 8.129753112792969, 7.910407543182373, 7.653636932373047, 7.695768356323242, 7.745172023773193];[1.5014655590057373, 1.430961012840271, 1.3066860437393188, 1.305674433708191, 1.3399804830551147, 1.3466681241989136, 1.3475046157836914, 1.343505859375, 1.3409031629562378, 1.3522907495498657, 1.3448774814605713, 1.3416945934295654, 1.346331000328064, 1.3470375537872314, 1.3262701034545898, 1.3350129127502441, 1.3191266059875488, 1.3144581317901611, 1.3042192459106445, 1.3126075267791748, 1.318076491355896];[-151.96873474121094, -86.26692199707031, -54.499515533447266, -54.3682746887207, -56.704959869384766, -58.28311538696289, -60.785438537597656, -58.83121109008789, -57.0412483215332, -56.344112396240234, -53.719276428222656, -50.53853988647461, -48.8061637878418, -47.130348205566406, -44.980796813964844, -41.509239196777344, -41.233314514160156, -38.917083740234375, -36.59819412231445, -36.75614547729492, -37.50718688964844]
200;[19.60989761352539, 15.063364028930664, 11.098719596862793, 8.692117691040039, 9.030094146728516, 10.144164085388184, 10.045886993408203, 9.852943420410156, 9.828391075134277, 9.856124877929688, 9.663763046264648, 9.320189476013184, 9.140844345092773, 8.91484260559082, 8.782857894897461, 8.525673866271973, 8.1195650100708, 7.7064738273620605, 7.627690315246582, 7.551666736602783, 7.376480579376221];[1.5061771869659424, 1.4285566806793213, 1.2846637964248657, 1.2823175191879272, 1.3506982326507568, 1.4018969535827637, 1.3828333616256714, 1.3783880472183228, 1.3991355895996094, 1.4050724506378174, 1.3818355798721313, 1.396188497543335, 1.3928240537643433, 1.3824328184127808, 1.3826042413711548, 1.360336422920227, 1.3475326299667358, 1.3366409540176392, 1.3330588340759277, 1.329047679901123, 1.3251347541809082];[-146.62501525878906, -82.41478729248047, -42.73640441894531, -32.430030822753906, -46.1336784362793, -61.242149353027344, -61.249813079833984, -57.91317367553711, -57.6318244934082, -57.9710807800293, -57.241214752197266, -52.21330642700195, -50.73353958129883, -48.739261627197266, -47.25971221923828, -44.43577194213867, -40.287052154541016, -36.15321731567383, -35.74997329711914, -35.32155227661133, -33.627384185791016]
250;[19.606613159179688, 14.92055892944336, 10.403386116027832, 8.627523422241211, 9.619529724121094, 10.025633811950684, 9.8524751663208, 9.821758270263672, 9.87622356414795, 9.844803810119629, 9.825728416442871, 9.677436828613281, 9.746415138244629, 9.727580070495605, 9.573099136352539, 9.602054595947266, 9.432239532470703, 9.282176971435547, 9.269705772399902, 9.0975341796875, 9.041484832763672];[1.5035531520843506, 1.4227272272109985, 1.257718563079834, 1.2553597688674927, 1.3254142999649048, 1.3280583620071411, 1.3255603313446045, 1.3410166501998901, 1.3607548475265503, 1.3919105529785156, 1.3960845470428467, 1.3787685632705688, 1.3854217529296875, 1.3923510313034058, 1.3946501016616821, 1.4100440740585327, 1.3929095268249512, 1.395097017288208, 1.3919920921325684, 1.3932727575302124, 1.3698186874389648];[-154.35806274414062, -81.8894271850586, -38.81370162963867, -35.4594612121582, -53.4654655456543, -58.7341194152832, -57.696937561035156, -57.85231399536133, -58.14564895629883, -58.10154724121094, -58.432579040527344, -58.52150344848633, -58.77412033081055, -59.248779296875, -56.318729400634766, -56.83251953125, -55.409584045410156, -53.186424255371094, -53.862098693847656, -51.50137710571289, -51.68723678588867]
