Seed;RMSE History;MMD History;Log-Likelihood History
650;[16.58536720275879, 2.704977035522461, 1.2591639757156372, 1.1993536949157715, 1.1937286853790283, 1.168267846107483, 1.166612982749939, 1.1677000522613525, 1.1453262567520142, 1.1509705781936646, 1.1559264659881592, 1.1466144323349, 1.1478627920150757, 1.144598126411438, 1.1503006219863892, 1.142140507698059, 1.1451092958450317, 1.1440067291259766, 1.1406960487365723, 1.1376458406448364, 1.1430343389511108];[1.5464317798614502, 0.49143025279045105, 0.04396779462695122, 0.017498653382062912, 0.01718747429549694, 0.007789785973727703, 0.00948392879217863, 0.010503163561224937, 0.0004761409654747695, 0.002424519043415785, 0.005732485558837652, 0.004327163100242615, 0.0032561677508056164, 0.0035080593079328537, 0.006082078907638788, 0.0025843577459454536, 0.0021389054600149393, 0.0017121810233220458, 0.001101568341255188, 0.000814283499494195, 0.0016315859975293279];[-133.75511169433594, -2.644035577774048, -1.313979148864746, -1.250555396080017, -1.2447295188903809, -1.2228035926818848, -1.222792625427246, -1.229028582572937, -1.199567198753357, -1.2029290199279785, -1.2155852317810059, -1.207343339920044, -1.209334135055542, -1.2059452533721924, -1.2143969535827637, -1.202947974205017, -1.2037529945373535, -1.2028167247772217, -1.2006351947784424, -1.1980218887329102, -1.203554630279541]
700;[16.59788703918457, 3.2389886379241943, 1.6556147336959839, 1.630669116973877, 1.2685033082962036, 1.2643133401870728, 1.1577119827270508, 1.1582392454147339, 1.1557955741882324, 1.1521575450897217, 1.167543888092041, 1.163393259048462, 1.1579663753509521, 1.1514949798583984, 1.1521273851394653, 1.145683765411377, 1.1514067649841309, 1.1579930782318115, 1.1409603357315063, 1.1570370197296143, 1.1427156925201416];[1.5423442125320435, 0.6813499331474304, 0.286545991897583, 0.2962574064731598, 0.06645353138446808, 0.06828433275222778, 0.0032887745182961226, 0.0026767230592668056, 0.005376268178224564, 0.007071529049426317, 0.014254760928452015, 0.011435497552156448, 0.012050961144268513, 0.006158075761049986, 0.0072711557149887085, 0.0042468286119401455, 0.004477824084460735, 0.007766929920762777, 0.0046349926851689816, 0.008334478363394737, 0.005465235095471144];[-129.7698211669922, -3.8526575565338135, -2.136312484741211, -2.2063839435577393, -1.3857313394546509, -1.3957327604293823, -1.2054450511932373, -1.2083925008773804, -1.2120559215545654, -1.2139533758163452, -1.233313798904419, -1.2291449308395386, -1.2277791500091553, -1.2099788188934326, -1.2164735794067383, -1.2059935331344604, -1.2097713947296143, -1.2161340713500977, -1.2075103521347046, -1.2194746732711792, -1.2124168872833252]
750;[16.58233070373535, 2.655972957611084, 1.2142541408538818, 1.1790978908538818, 1.1877663135528564, 1.1778568029403687, 1.1818782091140747, 1.1717649698257446, 1.170505166053772, 1.1932262182235718, 1.1545647382736206, 1.146082878112793, 1.1534942388534546, 1.1533429622650146, 1.1420769691467285, 1.1392698287963867, 1.137069582939148, 1.140497088432312, 1.1455082893371582, 1.1449832916259766, 1.1408706903457642];[1.5411678552627563, 0.4810643494129181, 0.01493014581501484, 0.006300083361566067, 0.015793411061167717, 0.014047703705728054, 0.016770904883742332, 0.014963035471737385, 0.013420765288174152, 0.026320889592170715, 0.0050378842279314995, 0.003097167005762458, 0.007818813435733318, 0.010884692892432213, 0.0023669081274420023, 0.0005245095235295594, 0.0005066078738309443, 0.00035156190278939903, 0.0036870837211608887, 0.0015059715369716287, 0.0015325534623116255];[-132.3235321044922, -2.5356531143188477, -1.240080714225769, -1.2143515348434448, -1.2441426515579224, -1.2346590757369995, -1.2472681999206543, -1.2400789260864258, -1.2360209226608276, -1.275488018989563, -1.2113080024719238, -1.204856514930725, -1.221121907234192, -1.228864312171936, -1.2014466524124146, -1.1972259283065796, -1.1983975172042847, -1.1947662830352783, -1.2043676376342773, -1.2037659883499146, -1.202823519706726]
800;[16.590425491333008, 5.82002067565918, 4.873173713684082, 4.781386852264404, 4.809176445007324, 4.786260604858398, 1.2652173042297363, 1.1580538749694824, 1.1574479341506958, 1.150447964668274, 1.156894564628601, 1.1460992097854614, 1.1531071662902832, 1.1488341093063354, 1.1454294919967651, 1.1458436250686646, 1.1421817541122437, 1.1381382942199707, 1.1363821029663086, 1.141729474067688, 1.1388508081436157];[1.546418309211731, 1.1273363828659058, 1.2188019752502441, 1.2373030185699463, 1.2220252752304077, 1.234228491783142, 0.07205874472856522, 0.006777733098715544, 0.006396368145942688, 0.003641668474301696, 0.011220171116292477, 0.0019882565829902887, 0.0061409068293869495, 0.004823009483516216, 0.005124327726662159, 0.006901441141963005, 0.003867038991302252, 0.0014915370848029852, 0.0011913258349522948, 0.0018630480626598, 0.0011938292300328612];[-133.2089385986328, -20.21927833557129, -20.447763442993164, -20.350053787231445, -21.527421951293945, -21.452150344848633, -1.4074963331222534, -1.2150212526321411, -1.2154306173324585, -1.2092419862747192, -1.2262797355651855, -1.1999281644821167, -1.2145895957946777, -1.21104097366333, -1.209063172340393, -1.21097993850708, -1.2080811262130737, -1.1980518102645874, -1.1967984437942505, -1.2000542879104614, -1.1974951028823853]
850;[16.572786331176758, 5.7745585441589355, 5.159787178039551, 1.3753262758255005, 1.258139967918396, 1.215050220489502, 1.197679877281189, 1.1882630586624146, 1.1836118698120117, 1.1796795129776, 1.1891510486602783, 1.171329379081726, 1.147551417350769, 1.1354528665542603, 1.1498526334762573, 1.1455955505371094, 1.152305245399475, 1.1524869203567505, 1.1519337892532349, 1.1489496231079102, 1.1417319774627686];[1.5466210842132568, 1.1274218559265137, 1.2199841737747192, 0.12380024790763855, 0.05961405858397484, 0.03842060640454292, 0.029204221442341805, 0.02338307909667492, 0.021473228931427002, 0.023078741505742073, 0.030528513714671135, 0.020415879786014557, 0.001901754760183394, 0.0008798057097010314, 0.005778527352958918, 0.003993838559836149, 0.005471620708703995, 0.004954201634973288, 0.007843617349863052, 0.00552746094763279, 0.003265353385359049];[-139.4109344482422, -20.27996826171875, -23.4099178314209, -1.5550024509429932, -1.3696777820587158, -1.3028522729873657, -1.2774032354354858, -1.2627333402633667, -1.2578654289245605, -1.2616238594055176, -1.276841640472412, -1.2508656978607178, -1.2019232511520386, -1.1933557987213135, -1.2102779150009155, -1.2063877582550049, -1.2090158462524414, -1.2181354761123657, -1.2205244302749634, -1.2126171588897705, -1.2093836069107056]
900;[16.586942672729492, 5.64959716796875, 1.438930630683899, 1.3202170133590698, 1.232093095779419, 1.221286654472351, 1.1886001825332642, 1.1903529167175293, 1.2220686674118042, 1.2260249853134155, 1.206772804260254, 1.1898260116577148, 1.2035328149795532, 1.2039484977722168, 1.1818890571594238, 1.1754391193389893, 1.183600902557373, 1.2000919580459595, 1.1897120475769043, 1.2008074522018433, 1.1769541501998901];[1.54471755027771, 1.1040356159210205, 0.14300815761089325, 0.0939638614654541, 0.04857158288359642, 0.04226882755756378, 0.02350424975156784, 0.02641288749873638, 0.04757925495505333, 0.053286436945199966, 0.04016933590173721, 0.02843654900789261, 0.03963744267821312, 0.03931507468223572, 0.02496553584933281, 0.02425880916416645, 0.027544056996703148, 0.0371936671435833, 0.031209029257297516, 0.03924223780632019, 0.02955346740782261];[-134.47549438476562, -18.10198211669922, -1.5835790634155273, -1.4601774215698242, -1.3355259895324707, -1.3176264762878418, -1.267055869102478, -1.2680257558822632, -1.326184868812561, -1.3442046642303467, -1.3088994026184082, -1.2864222526550293, -1.3099485635757446, -1.3141807317733765, -1.2670100927352905, -1.266323447227478, -1.268936038017273, -1.301376223564148, -1.2874493598937988, -1.3072471618652344, -1.2798333168029785]
950;[16.598041534423828, 5.673795223236084, 5.101402759552002, 5.108745574951172, 1.6417779922485352, 1.2927443981170654, 1.2920151948928833, 1.2942824363708496, 1.2778880596160889, 1.2142231464385986, 1.2181957960128784, 1.2367596626281738, 1.261855125427246, 1.2706326246261597, 1.3251861333847046, 1.3137785196304321, 1.2545993328094482, 1.2430825233459473, 1.2265015840530396, 1.2240945100784302, 1.2007880210876465];[1.5453721284866333, 1.1088340282440186, 1.2010486125946045, 1.188183069229126, 0.3032446801662445, 0.09206314384937286, 0.09344492107629776, 0.0937219113111496, 0.0822167694568634, 0.043331634253263474, 0.047531649470329285, 0.05827127397060394, 0.07685171812772751, 0.08522581309080124, 0.12059453129768372, 0.1125965490937233, 0.07115140557289124, 0.06763835996389389, 0.05565101280808449, 0.052255645394325256, 0.04140927270054817];[-133.13565063476562, -18.785205841064453, -23.540733337402344, -25.487567901611328, -2.2638020515441895, -1.4612383842468262, -1.468953251838684, -1.4687756299972534, -1.4438271522521973, -1.3218257427215576, -1.3324592113494873, -1.3633549213409424, -1.4197160005569458, -1.4384636878967285, -1.538135051727295, -1.5221741199493408, -1.4004658460617065, -1.387658953666687, -1.3570470809936523, -1.3476958274841309, -1.3194055557250977]
1000;[16.55826759338379, 5.512478828430176, 1.5391714572906494, 1.3528599739074707, 1.2852896451950073, 1.258233666419983, 1.1631386280059814, 1.1628166437149048, 1.184012770652771, 1.162490725517273, 1.179215908050537, 1.179653286933899, 1.1507997512817383, 1.1459589004516602, 1.146549940109253, 1.1361886262893677, 1.1429522037506104, 1.1424082517623901, 1.1399747133255005, 1.1377029418945312, 1.1374560594558716];[1.5464508533477783, 1.0938420295715332, 0.2079635113477707, 0.11849679797887802, 0.07603111118078232, 0.06290708482265472, 0.006167856976389885, 0.010019885376095772, 0.02179820090532303, 0.012117314152419567, 0.023461952805519104, 0.020547280088067055, 0.005621030461043119, 0.0031086939852684736, 0.005683521740138531, 0.0008698523161001503, 0.0013883608626201749, 0.0017894667107611895, 0.0012248223647475243, 0.001954675419256091, 0.00015858114056754857];[-124.95204162597656, -16.984163284301758, -1.7770295143127441, -1.5177210569381714, -1.4086271524429321, -1.3760403394699097, -1.2166051864624023, -1.2206207513809204, -1.2586060762405396, -1.2306042909622192, -1.2628529071807861, -1.254675030708313, -1.214263916015625, -1.2057775259017944, -1.2073912620544434, -1.1951265335083008, -1.1970374584197998, -1.2005218267440796, -1.2004849910736084, -1.1989296674728394, -1.1970003843307495]
1050;[16.569786071777344, 5.677354335784912, 1.253989577293396, 1.1791058778762817, 1.1914864778518677, 1.1717311143875122, 1.1754027605056763, 1.1501359939575195, 1.1529395580291748, 1.1580332517623901, 1.1593040227890015, 1.1572842597961426, 1.1581145524978638, 1.152886986732483, 1.1631923913955688, 1.156996488571167, 1.159807562828064, 1.1553655862808228, 1.1479774713516235, 1.1439447402954102, 1.1501662731170654];[1.5453758239746094, 1.1115549802780151, 0.026033038273453712, 0.009404589422047138, 0.016859043389558792, 0.010120424441993237, 0.015026059001684189, 0.003520665690302849, 0.003136429702863097, 0.007540652062743902, 0.012930028140544891, 0.009608086198568344, 0.009799579158425331, 0.006674588192254305, 0.014833042398095131, 0.010256532579660416, 0.012722517363727093, 0.011155329644680023, 0.009345625527203083, 0.003815597854554653, 0.007534777745604515];[-128.80654907226562, -18.234888076782227, -1.2714108228683472, -1.2199718952178955, -1.2436699867248535, -1.2250765562057495, -1.2402160167694092, -1.2055764198303223, -1.2079142332077026, -1.2181414365768433, -1.229496717453003, -1.2232662439346313, -1.222403645515442, -1.2176315784454346, -1.2409193515777588, -1.2218948602676392, -1.2291953563690186, -1.2299712896347046, -1.221418023109436, -1.2067699432373047, -1.219090461730957]
1100;[16.595863342285156, 5.333754062652588, 4.948492527008057, 1.5695477724075317, 1.2674506902694702, 1.1772475242614746, 1.1781154870986938, 1.1545908451080322, 1.154341697692871, 1.1646286249160767, 1.1649264097213745, 1.1755799055099487, 1.1598021984100342, 1.165746808052063, 1.1924129724502563, 1.1938891410827637, 1.1629141569137573, 1.165340781211853, 1.1732609272003174, 1.1777077913284302, 1.1599395275115967];[1.5452494621276855, 1.0789246559143066, 1.3110477924346924, 0.2563907504081726, 0.06855741888284683, 0.013240491971373558, 0.01690618507564068, 0.004653096664696932, 0.004627181217074394, 0.011528165079653263, 0.014618273824453354, 0.01914013922214508, 0.010503167286515236, 0.014182367362082005, 0.03218666836619377, 0.0362975150346756, 0.01343672163784504, 0.016117030754685402, 0.021690553054213524, 0.0228703785687685, 0.017011241987347603];[-133.3268280029297, -14.782796859741211, -20.093385696411133, -1.9399926662445068, -1.3879737854003906, -1.2325092554092407, -1.2436323165893555, -1.209125280380249, -1.2093875408172607, -1.2266278266906738, -1.238736629486084, -1.2479653358459473, -1.2293602228164673, -1.2398617267608643, -1.2864347696304321, -1.2971453666687012, -1.2367404699325562, -1.2415053844451904, -1.2523216009140015, -1.2609738111495972, -1.2416815757751465]
1150;[16.56783676147461, 5.658563137054443, 1.4689412117004395, 1.30540132522583, 1.171339988708496, 1.2024157047271729, 1.220941185951233, 1.2093005180358887, 1.1986407041549683, 1.170103907585144, 1.1565046310424805, 1.1525185108184814, 1.1791808605194092, 1.1522923707962036, 1.152063012123108, 1.1524672508239746, 1.1614160537719727, 1.1543315649032593, 1.161543369293213, 1.1554312705993652, 1.1473840475082397];[1.5415167808532715, 1.1169430017471313, 0.1634632647037506, 0.08757570385932922, 0.005322314333170652, 0.02816637046635151, 0.04274800792336464, 0.036206793040037155, 0.03329925984144211, 0.015459124930202961, 0.008081459440290928, 0.008733963593840599, 0.02230079099535942, 0.008272392675280571, 0.006950591690838337, 0.006407393142580986, 0.010485215112566948, 0.010040318593382835, 0.014083712361752987, 0.010709833353757858, 0.006956860888749361];[-135.54962158203125, -19.025747299194336, -1.6723263263702393, -1.4489054679870605, -1.2121918201446533, -1.2743912935256958, -1.3156242370605469, -1.3071209192276, -1.2880727052688599, -1.2400554418563843, -1.2205675840377808, -1.2211658954620361, -1.2633564472198486, -1.2173207998275757, -1.215601921081543, -1.2148646116256714, -1.229154348373413, -1.2287689447402954, -1.235471487045288, -1.2267929315567017, -1.2165640592575073]
1200;[16.57986068725586, 2.773268461227417, 1.2987399101257324, 1.3072277307510376, 1.244012475013733, 1.239240288734436, 1.167086124420166, 1.167287826538086, 1.1601017713546753, 1.1526159048080444, 1.145317792892456, 1.1435391902923584, 1.1408556699752808, 1.1419284343719482, 1.1446565389633179, 1.143496036529541, 1.149489402770996, 1.1438394784927368, 1.1431694030761719, 1.1489901542663574, 1.1481451988220215];[1.544623613357544, 0.5089393854141235, 0.06294193863868713, 0.09191509336233139, 0.054064035415649414, 0.04919911548495293, 0.013684164732694626, 0.011458204127848148, 0.010750748217105865, 0.0024443245492875576, 0.0003536439035087824, 0.0015732592437416315, 0.0005173432873561978, 9.80681215878576e-05, 0.0070928605273365974, 0.0040974123403429985, 0.006276979576796293, 0.003313610563054681, 0.00455998070538044, 0.006972416769713163, 0.009149957448244095];[-129.31773376464844, -2.698662757873535, -1.3768870830535889, -1.4438618421554565, -1.3470275402069092, -1.3423163890838623, -1.2324265241622925, -1.2259726524353027, -1.223726749420166, -1.2067337036132812, -1.1987969875335693, -1.197920560836792, -1.1967991590499878, -1.1950644254684448, -1.2127525806427002, -1.205898404121399, -1.2141919136047363, -1.2033358812332153, -1.2060757875442505, -1.2153606414794922, -1.2190775871276855]
1250;[16.55998992919922, 2.4606575965881348, 1.7073004245758057, 1.2710453271865845, 1.2621798515319824, 1.2398654222488403, 1.2518224716186523, 1.2206603288650513, 1.1968623399734497, 1.230046272277832, 1.2399955987930298, 1.2282822132110596, 1.2308014631271362, 1.2208070755004883, 1.1847213506698608, 1.1768041849136353, 1.1702630519866943, 1.1691516637802124, 1.156710147857666, 1.1616430282592773, 1.1643422842025757];[1.5464980602264404, 0.3946073651313782, 0.31581366062164307, 0.06291648745536804, 0.0651245191693306, 0.05555243790149689, 0.0636366531252861, 0.043650876730680466, 0.03395787626504898, 0.05540112406015396, 0.06297237426042557, 0.057650282979011536, 0.058009278029203415, 0.05058521404862404, 0.0271109938621521, 0.024998627603054047, 0.01886567287147045, 0.017171772196888924, 0.01307008508592844, 0.015309087932109833, 0.018088769167661667];[-128.5740203857422, -2.255580425262451, -2.2690839767456055, -1.3721667528152466, -1.3794413805007935, -1.3511691093444824, -1.3724247217178345, -1.3263987302780151, -1.2884632349014282, -1.356313943862915, -1.3718396425247192, -1.3626197576522827, -1.3601945638656616, -1.3410251140594482, -1.271538257598877, -1.2685139179229736, -1.253065586090088, -1.249638557434082, -1.2299985885620117, -1.2443333864212036, -1.248600959777832]
1300;[16.576372146606445, 2.6625826358795166, 1.2349060773849487, 1.2033050060272217, 1.2160953283309937, 1.1731756925582886, 1.1536239385604858, 1.157331109046936, 1.1524630784988403, 1.1547455787658691, 1.1599836349487305, 1.1467204093933105, 1.1453907489776611, 1.1509414911270142, 1.1413707733154297, 1.140581488609314, 1.148524522781372, 1.1415998935699463, 1.1387022733688354, 1.1408390998840332, 1.1350932121276855];[1.546189308166504, 0.4731541574001312, 0.02722996659576893, 0.024211620911955833, 0.03441435471177101, 0.00920792669057846, 0.003916305489838123, 0.00406868290156126, 0.005673248786479235, 0.007022285833954811, 0.00945373997092247, 0.000592350959777832, 0.001624125288799405, 0.004009517375379801, 0.00016618549125269055, 0.0018466097535565495, 0.0046721831895411015, 0.0016589569859206676, 0.001474236254580319, 0.000931743998080492, 0.00020411968580447137];[-130.37168884277344, -2.51987624168396, -1.2757411003112793, -1.2612378597259521, -1.2956631183624268, -1.224542260169983, -1.2053651809692383, -1.208794116973877, -1.209814190864563, -1.2150181531906128, -1.2262977361679077, -1.1986488103866577, -1.1978094577789307, -1.2062629461288452, -1.1942188739776611, -1.2004570960998535, -1.2104825973510742, -1.201829433441162, -1.2009655237197876, -1.1984943151474, -1.1947293281555176]
1350;[16.57489585876465, 5.361654758453369, 5.0326361656188965, 5.0428972244262695, 1.7426629066467285, 1.692592978477478, 1.4091203212738037, 1.433241367340088, 1.415014624595642, 1.3774257898330688, 1.360146164894104, 1.3663554191589355, 1.3286120891571045, 1.350765585899353, 1.34808349609375, 1.3400028944015503, 1.3022042512893677, 1.2572762966156006, 1.2751963138580322, 1.2568447589874268, 1.2487143278121948];[1.542214035987854, 1.0737570524215698, 1.299992322921753, 1.3366258144378662, 0.38212549686431885, 0.3558151125907898, 0.16598333418369293, 0.19015385210514069, 0.17708347737789154, 0.15052808821201324, 0.14073558151721954, 0.14912141859531403, 0.12124337255954742, 0.13742707669734955, 0.13641636073589325, 0.12956032156944275, 0.1042996197938919, 0.07518701255321503, 0.08812001347541809, 0.07721602916717529, 0.07016830146312714];[-140.42291259765625, -14.695240020751953, -21.02399253845215, -21.831514358520508, -2.421407699584961, -2.332556962966919, -1.6824772357940674, -1.7550402879714966, -1.7146259546279907, -1.641526460647583, -1.6155905723571777, -1.6243185997009277, -1.5491644144058228, -1.5931472778320312, -1.5967158079147339, -1.5783302783966064, -1.504372239112854, -1.414052128791809, -1.4539932012557983, -1.4162732362747192, -1.4001989364624023]
1400;[16.581317901611328, 5.57365608215332, 1.5258307456970215, 1.1833827495574951, 1.2049000263214111, 1.279976487159729, 1.2897220849990845, 1.2741369009017944, 1.286025047302246, 1.2701239585876465, 1.2960407733917236, 1.2927236557006836, 1.2860078811645508, 1.2641478776931763, 1.2662642002105713, 1.2216607332229614, 1.2458100318908691, 1.2589941024780273, 1.2371233701705933, 1.2197608947753906, 1.2327450513839722];[1.5447834730148315, 1.1004899740219116, 0.19988632202148438, 0.007851560600101948, 0.026514293625950813, 0.07732504606246948, 0.08872613310813904, 0.07953175157308578, 0.08757015317678452, 0.07896675914525986, 0.0987425148487091, 0.09403171390295029, 0.0899057388305664, 0.07796457409858704, 0.08002393692731857, 0.05278085544705391, 0.06533519178628922, 0.07748754322528839, 0.06307075172662735, 0.054419416934251785, 0.05877593904733658];[-130.84068298339844, -18.4632625579834, -1.7730002403259277, -1.2206408977508545, -1.2707911729812622, -1.420233130455017, -1.4460492134094238, -1.4215672016143799, -1.4514739513397217, -1.4148591756820679, -1.4775277376174927, -1.475582242012024, -1.4589991569519043, -1.425205945968628, -1.4285001754760742, -1.3443762063980103, -1.3871818780899048, -1.420529842376709, -1.375160813331604, -1.348172903060913, -1.3685342073440552]
1450;[16.598224639892578, 5.788140296936035, 5.174380302429199, 1.3036694526672363, 1.3901641368865967, 1.3438377380371094, 1.3859455585479736, 1.2163711786270142, 1.1831696033477783, 1.1703991889953613, 1.1613256931304932, 1.1578340530395508, 1.1516144275665283, 1.153051733970642, 1.149905800819397, 1.1466995477676392, 1.1387325525283813, 1.1462174654006958, 1.1518619060516357, 1.1529444456100464, 1.1524490118026733];[1.54408860206604, 1.1172170639038086, 1.188868522644043, 0.07898976653814316, 0.14784495532512665, 0.12124139815568924, 0.15694622695446014, 0.03793882578611374, 0.025284459814429283, 0.01726515404880047, 0.012549682520329952, 0.007197825238108635, 0.002890974283218384, 0.007447383366525173, 0.006270646583288908, 0.005010149907320738, 0.001642710529267788, 0.004185795783996582, 0.006097044795751572, 0.007453167345374823, 0.010260761715471745];[-134.04428100585938, -19.838512420654297, -24.8585205078125, -1.4131743907928467, -1.6171441078186035, -1.5437387228012085, -1.628835916519165, -1.3116072416305542, -1.2676417827606201, -1.2417296171188354, -1.234206199645996, -1.2179462909698486, -1.2055648565292358, -1.215315818786621, -1.2135965824127197, -1.2055751085281372, -1.1997294425964355, -1.2066036462783813, -1.2157909870147705, -1.2183482646942139, -1.2228858470916748]
1500;[16.581144332885742, 2.478637456893921, 1.3787109851837158, 1.194055199623108, 1.167723536491394, 1.1598223447799683, 1.153566598892212, 1.1615841388702393, 1.166300654411316, 1.1897146701812744, 1.1803159713745117, 1.2171775102615356, 1.2121913433074951, 1.2085915803909302, 1.2041302919387817, 1.213269829750061, 1.2049849033355713, 1.1921404600143433, 1.1923328638076782, 1.1782056093215942, 1.167411208152771];[1.5434982776641846, 0.3933276832103729, 0.11659405380487442, 0.013111429288983345, 0.006680963560938835, 0.0042297556065022945, 0.004102107137441635, 0.007232598029077053, 0.00892098993062973, 0.02727348543703556, 0.02254478447139263, 0.04714841768145561, 0.04739000275731087, 0.0387100987136364, 0.04061969742178917, 0.046618785709142685, 0.041155923157930374, 0.031124575063586235, 0.03236182779073715, 0.02495233714580536, 0.019916679710149765];[-133.0294189453125, -2.277313232421875, -1.515891432762146, -1.2356127500534058, -1.2149041891098022, -1.2082719802856445, -1.2059543132781982, -1.217859148979187, -1.228034496307373, -1.2726153135299683, -1.264542579650879, -1.3306416273117065, -1.330336570739746, -1.308833122253418, -1.3170524835586548, -1.3357244729995728, -1.3134536743164062, -1.2916362285614014, -1.291035771369934, -1.2727118730545044, -1.253096342086792]
50;[19.60540008544922, 11.763452529907227, 5.881909370422363, 3.4104526042938232, 2.5833983421325684, 1.8459281921386719, 1.8201266527175903, 1.5935111045837402, 1.555708408355713, 1.522301435470581, 1.5228686332702637, 1.555860161781311, 1.49443781375885, 1.4781931638717651, 1.496010184288025, 1.4860001802444458, 1.4910895824432373, 1.468601942062378, 1.4648566246032715, 1.4464622735977173, 1.4712753295898438];[1.5033804178237915, 1.3247849941253662, 1.1296708583831787, 0.7924882769584656, 0.5360440611839294, 0.2022380232810974, 0.19375084340572357, 0.07383747398853302, 0.054984524846076965, 0.04084227979183197, 0.04613767936825752, 0.06229046732187271, 0.02990698255598545, 0.025338303297758102, 0.03163338825106621, 0.028771502897143364, 0.032063521444797516, 0.01905699446797371, 0.017436359077692032, 0.01168168056756258, 0.02018718793988228];[-152.5258026123047, -69.10777282714844, -17.299287796020508, -5.842651844024658, -3.619751214981079, -2.034886121749878, -1.9986987113952637, -1.6286442279815674, -1.5738459825515747, -1.5310232639312744, -1.5448113679885864, -1.5930778980255127, -1.5066425800323486, -1.4879271984100342, -1.5100311040878296, -1.4982603788375854, -1.5083732604980469, -1.472670078277588, -1.4690687656402588, -1.4510254859924316, -1.4775950908660889]
100;[19.610395431518555, 11.603221893310547, 5.991754055023193, 3.3307886123657227, 2.7837798595428467, 2.1342034339904785, 2.1013901233673096, 1.8543308973312378, 1.6215996742248535, 1.6532865762710571, 1.5844250917434692, 1.5404683351516724, 1.5498988628387451, 1.5254197120666504, 1.475059986114502, 1.456898808479309, 1.4520049095153809, 1.4527983665466309, 1.4462556838989258, 1.446956753730774, 1.4632984399795532];[1.5035954713821411, 1.319315791130066, 1.2063053846359253, 0.7779499292373657, 0.6295098662376404, 0.35023999214172363, 0.33679816126823425, 0.21220330893993378, 0.09091068059206009, 0.11050407588481903, 0.07603171467781067, 0.05538327246904373, 0.05728898569941521, 0.04643845185637474, 0.023838279768824577, 0.011923789978027344, 0.010596539825201035, 0.012332916259765625, 0.008836093358695507, 0.008916866034269333, 0.015576035715639591];[-154.35015869140625, -67.51904296875, -16.613740921020508, -5.865560531616211, -4.2026214599609375, -2.5655605792999268, -2.521099805831909, -2.050328493118286, -1.6819584369659424, -1.724357008934021, -1.6302881240844727, -1.5714575052261353, -1.580292820930481, -1.546217679977417, -1.4868136644363403, -1.4578781127929688, -1.4491521120071411, -1.4553272724151611, -1.4433670043945312, -1.4443341493606567, -1.461570382118225]
150;[19.606155395507812, 8.422780990600586, 4.223980903625488, 1.9503319263458252, 1.7866990566253662, 1.8462169170379639, 1.7107620239257812, 1.6599370241165161, 1.6338272094726562, 1.543195366859436, 1.5239007472991943, 1.5016781091690063, 1.4990626573562622, 1.4952679872512817, 1.4923428297042847, 1.4862359762191772, 1.4832239151000977, 1.485966444015503, 1.4963992834091187, 1.4933973550796509, 1.4947724342346191];[1.5014655590057373, 1.195281982421875, 0.9346998333930969, 0.22602257132530212, 0.16259747743606567, 0.19692496955394745, 0.13171331584453583, 0.10671456158161163, 0.09974564611911774, 0.052588194608688354, 0.04463662579655647, 0.03267785161733627, 0.034036602824926376, 0.03576500341296196, 0.02984570525586605, 0.027920324355363846, 0.028629891574382782, 0.02895369939506054, 0.030767910182476044, 0.0324055440723896, 0.03232873976230621];[-151.96873474121094, -24.140352249145508, -8.662869453430176, -2.093592882156372, -1.8827695846557617, -1.9833053350448608, -1.7909057140350342, -1.7294223308563232, -1.7039698362350464, -1.568181037902832, -1.546911597251892, -1.5115355253219604, -1.515676736831665, -1.5165573358535767, -1.503164529800415, -1.4971625804901123, -1.4983971118927002, -1.5005930662155151, -1.5081148147583008, -1.514370322227478, -1.5162516832351685]
200;[19.60989761352539, 8.356616973876953, 6.748215198516846, 2.4591078758239746, 1.7647393941879272, 1.6354748010635376, 1.6175276041030884, 1.560242772102356, 1.6335055828094482, 1.7114059925079346, 1.6784489154815674, 1.739802360534668, 1.7380051612854004, 1.6995121240615845, 1.6662715673446655, 1.6053552627563477, 1.5770506858825684, 1.5739926099777222, 1.5599489212036133, 1.5495785474777222, 1.5113171339035034];[1.5061771869659424, 1.1860054731369019, 1.4101791381835938, 0.4950147271156311, 0.15066935122013092, 0.08823052048683167, 0.08162763714790344, 0.05631666257977486, 0.09704276919364929, 0.13678546249866486, 0.12403064966201782, 0.1552356779575348, 0.15786603093147278, 0.13624656200408936, 0.1238086149096489, 0.09090008586645126, 0.07451856136322021, 0.0742906704545021, 0.06831824779510498, 0.0603250227868557, 0.04487162455916405];[-146.62501525878906, -22.437124252319336, -16.22399139404297, -2.9777021408081055, -1.8515849113464355, -1.671614646911621, -1.6552599668502808, -1.5744428634643555, -1.691687822341919, -1.814866542816162, -1.775194525718689, -1.8686326742172241, -1.8755589723587036, -1.812400460243225, -1.775567650794983, -1.6767468452453613, -1.6374942064285278, -1.6357203722000122, -1.610325813293457, -1.5933525562286377, -1.5457429885864258]
