Seed;RMSE History;MMD History;Log-Likelihood History
650;[16.58536720275879, 5.094764232635498, 5.026828765869141, 1.527435302734375, 1.3614325523376465, 1.3377103805541992, 1.2788389921188354, 1.2805962562561035, 1.278193473815918, 1.2718578577041626, 1.182533860206604, 1.1765506267547607, 1.1768391132354736, 1.1754571199417114, 1.1610833406448364, 1.1566402912139893, 1.1603121757507324, 1.1594866514205933, 1.1554220914840698, 1.1537686586380005, 1.1745808124542236];[1.5464317798614502, 1.1480058431625366, 1.205845594406128, 0.17797355353832245, 0.08999127149581909, 0.08270446956157684, 0.057792779058218, 0.062332190573215485, 0.066182941198349, 0.06178834289312363, 0.009309451095759869, 0.009455577470362186, 0.009092982858419418, 0.012227700091898441, 0.0026569252368062735, 0.00228320830501616, 0.0016833889530971646, 0.002618724713101983, 0.0024712460581213236, 0.0030371034517884254, 0.013746409676969051];[-133.75511169433594, -17.159774780273438, -19.41555404663086, -1.701598048210144, -1.4379355907440186, -1.4263557195663452, -1.3547590970993042, -1.3641160726547241, -1.3864845037460327, -1.3711358308792114, -1.2266567945480347, -1.220953345298767, -1.2263885736465454, -1.2278833389282227, -1.2054952383041382, -1.2025134563446045, -1.2037103176116943, -1.2051197290420532, -1.2040812969207764, -1.2047098875045776, -1.2381268739700317]
700;[16.59788703918457, 2.0787675380706787, 2.018129587173462, 1.984297752380371, 1.955032229423523, 1.9701032638549805, 1.9541351795196533, 1.937321424484253, 1.939558506011963, 1.3544470071792603, 1.3547890186309814, 1.349765658378601, 1.3401087522506714, 1.3565526008605957, 1.3536053895950317, 1.3059697151184082, 1.300160527229309, 1.292290449142456, 1.2745414972305298, 1.2141327857971191, 1.1933801174163818];[1.5423442125320435, 0.3959409296512604, 0.41567954421043396, 0.44071677327156067, 0.4403904676437378, 0.46354180574417114, 0.45873287320137024, 0.45218250155448914, 0.45973050594329834, 0.12077906727790833, 0.11766935139894485, 0.11772577464580536, 0.11767879128456116, 0.12792852520942688, 0.1289224475622177, 0.09705585241317749, 0.09199680387973785, 0.08568824827671051, 0.08210693299770355, 0.036388859152793884, 0.029866885393857956];[-129.7698211669922, -2.45809268951416, -2.647467613220215, -2.7911550998687744, -2.858238935470581, -3.0488152503967285, -3.044323444366455, -3.019695997238159, -3.1198291778564453, -1.540647029876709, -1.5353583097457886, -1.5366160869598389, -1.5458852052688599, -1.5740817785263062, -1.5826084613800049, -1.479910135269165, -1.4639930725097656, -1.4466420412063599, -1.4356398582458496, -1.297728419303894, -1.279613971710205]
750;[16.58233070373535, 1.6022422313690186, 1.462329387664795, 1.3921607732772827, 1.2184557914733887, 1.2028840780258179, 1.1984304189682007, 1.190025806427002, 1.1800336837768555, 1.1960529088974, 1.205847978591919, 1.19788658618927, 1.1885069608688354, 1.1752678155899048, 1.2018260955810547, 1.194048285484314, 1.1888704299926758, 1.1799429655075073, 1.1863971948623657, 1.1661229133605957, 1.1575452089309692];[1.5411678552627563, 0.14741010963916779, 0.11732769012451172, 0.09707904607057571, 0.005260748788714409, 0.004484844859689474, 0.003917951136827469, 0.004808691330254078, 0.0015742969699203968, 0.012639381922781467, 0.02299340069293976, 0.022843366488814354, 0.016764845699071884, 0.013969478197395802, 0.029471242800354958, 0.024353638291358948, 0.022814853116869926, 0.015627700835466385, 0.02061682753264904, 0.006083871237933636, 0.004591446369886398];[-132.3235321044922, -1.5730246305465698, -1.5078555345535278, -1.4509614706039429, -1.221099853515625, -1.2130872011184692, -1.213212013244629, -1.2154546976089478, -1.2072949409484863, -1.2342532873153687, -1.259060025215149, -1.2570383548736572, -1.2439581155776978, -1.2371418476104736, -1.2797404527664185, -1.2624692916870117, -1.2630419731140137, -1.238236665725708, -1.2510539293289185, -1.216861367225647, -1.210120439529419]
800;[16.590425491333008, 5.3567399978637695, 5.019256591796875, 4.9716668128967285, 4.968339920043945, 4.936898231506348, 1.413468599319458, 1.2675261497497559, 1.2288916110992432, 1.211398720741272, 1.244133472442627, 1.1921699047088623, 1.1968135833740234, 1.179905891418457, 1.1752254962921143, 1.1707440614700317, 1.1665163040161133, 1.1614724397659302, 1.1566733121871948, 1.1642920970916748, 1.1627511978149414];[1.546418309211731, 1.1358410120010376, 1.18190336227417, 1.2092417478561401, 1.2047858238220215, 1.217073678970337, 0.1445884108543396, 0.054983578622341156, 0.03323163837194443, 0.02523047849535942, 0.050582051277160645, 0.015012388117611408, 0.019007988274097443, 0.012697071768343449, 0.012777323834598064, 0.011977198533713818, 0.009546910412609577, 0.007274548523128033, 0.005015132017433643, 0.007869428023695946, 0.008154559880495071];[-133.2089385986328, -20.353015899658203, -19.083688735961914, -19.55628776550293, -20.757349014282227, -20.931093215942383, -1.621201753616333, -1.3489841222763062, -1.291115403175354, -1.2714698314666748, -1.3355401754379272, -1.234225869178772, -1.2521121501922607, -1.233364224433899, -1.2297537326812744, -1.2255871295928955, -1.2243965864181519, -1.214992642402649, -1.2065452337265015, -1.2171443700790405, -1.217644214630127]
850;[16.572786331176758, 1.6802884340286255, 1.6332992315292358, 1.6023895740509033, 1.2586246728897095, 1.2505559921264648, 1.2385777235031128, 1.2260253429412842, 1.2207062244415283, 1.2223117351531982, 1.2187191247940063, 1.1657646894454956, 1.1949357986450195, 1.1983842849731445, 1.210110068321228, 1.1895160675048828, 1.1840033531188965, 1.1827560663223267, 1.1784173250198364, 1.171513319015503, 1.1607246398925781];[1.5466210842132568, 0.19998151063919067, 0.21671007573604584, 0.22714656591415405, 0.029211129993200302, 0.03460263833403587, 0.03024757094681263, 0.026676764711737633, 0.0277289729565382, 0.03428133204579353, 0.035615693777799606, 0.004548361990600824, 0.019549159333109856, 0.028735138475894928, 0.032176047563552856, 0.021178951486945152, 0.015797479078173637, 0.014837474562227726, 0.016621137037873268, 0.011689660139381886, 0.00748782092705369];[-139.4109344482422, -1.6973670721054077, -1.767182469367981, -1.8187404870986938, -1.283842921257019, -1.291351318359375, -1.2790013551712036, -1.2712479829788208, -1.2727479934692383, -1.2931715250015259, -1.2893824577331543, -1.2081749439239502, -1.2466596364974976, -1.273087739944458, -1.282481074333191, -1.2575840950012207, -1.2379276752471924, -1.2462080717086792, -1.2465227842330933, -1.2301745414733887, -1.2210795879364014]
900;[16.586942672729492, 1.7014491558074951, 1.6114753484725952, 1.479073166847229, 1.3948472738265991, 1.378432273864746, 1.2366223335266113, 1.2200074195861816, 1.2780423164367676, 1.2145414352416992, 1.2100844383239746, 1.1841816902160645, 1.1816574335098267, 1.1839938163757324, 1.1717380285263062, 1.1645612716674805, 1.1719136238098145, 1.1905372142791748, 1.1741492748260498, 1.1804546117782593, 1.1442980766296387];[1.54471755027771, 0.19917626678943634, 0.20768773555755615, 0.1518358290195465, 0.1179569661617279, 0.11297538131475449, 0.03221522271633148, 0.025233149528503418, 0.06335484981536865, 0.029564645141363144, 0.026816146448254585, 0.010892447084188461, 0.013289637863636017, 0.014892847277224064, 0.008213210850954056, 0.007785026915371418, 0.011336002498865128, 0.02162802964448929, 0.012534444220364094, 0.01805851049721241, 0.0015127540100365877];[-134.47549438476562, -1.6899292469024658, -1.738847017288208, -1.5995274782180786, -1.5227503776550293, -1.506705641746521, -1.2893146276474, -1.263400912284851, -1.3641830682754517, -1.2736951112747192, -1.2691121101379395, -1.2356956005096436, -1.2339812517166138, -1.2429494857788086, -1.2198305130004883, -1.2180132865905762, -1.2229379415512085, -1.2551906108856201, -1.233066201210022, -1.245200514793396, -1.198238730430603]
950;[16.598041534423828, 1.7222384214401245, 1.5043507814407349, 1.3896042108535767, 1.2203037738800049, 1.1993119716644287, 1.183383584022522, 1.1871545314788818, 1.1944355964660645, 1.1752307415008545, 1.1775708198547363, 1.1835424900054932, 1.2178088426589966, 1.219456672668457, 1.2793158292770386, 1.2598557472229004, 1.2296615839004517, 1.2206120491027832, 1.202754020690918, 1.2030922174453735, 1.1802510023117065];[1.5453721284866333, 0.21689878404140472, 0.13866102695465088, 0.10070140659809113, 0.007225127890706062, 0.007950321771204472, 0.0028443324845284224, 0.002875444944947958, 0.010391230694949627, 0.004083313513547182, 0.006344201508909464, 0.009345711208879948, 0.03535699099302292, 0.03958655521273613, 0.07799296081066132, 0.06605076789855957, 0.04552844166755676, 0.04377896711230278, 0.032028280198574066, 0.030260369181632996, 0.020672379061579704];[-133.13565063476562, -1.7477837800979614, -1.5589549541473389, -1.4632728099822998, -1.2244573831558228, -1.2195155620574951, -1.2039108276367188, -1.2051804065704346, -1.2299621105194092, -1.2089552879333496, -1.2127299308776855, -1.2215231657028198, -1.297391414642334, -1.2998931407928467, -1.4064842462539673, -1.3788021802902222, -1.3229355812072754, -1.3167099952697754, -1.2867196798324585, -1.2826560735702515, -1.258296012878418]
1000;[16.55826759338379, 5.113708972930908, 1.688568115234375, 1.6486605405807495, 1.572180151939392, 1.5164908170700073, 1.2579041719436646, 1.2426409721374512, 1.2650879621505737, 1.2138888835906982, 1.2376173734664917, 1.226872205734253, 1.1942439079284668, 1.1875596046447754, 1.1861517429351807, 1.1791446208953857, 1.180050253868103, 1.1543388366699219, 1.1695306301116943, 1.1465264558792114, 1.1586329936981201];[1.5464508533477783, 1.1764097213745117, 0.2545146942138672, 0.25869256258010864, 0.217045858502388, 0.2005690038204193, 0.04149656742811203, 0.03936545178294182, 0.054363299161195755, 0.027557995170354843, 0.0451836958527565, 0.03627355024218559, 0.02078080177307129, 0.01640821062028408, 0.02014223113656044, 0.017355363816022873, 0.014889541082084179, 0.0015381085686385632, 0.011144835501909256, 0.0005969089106656611, 0.005919658578932285];[-124.95204162597656, -17.221059799194336, -1.8854695558547974, -1.892053484916687, -1.7998321056365967, -1.76637601852417, -1.3145185708999634, -1.3007025718688965, -1.3450980186462402, -1.2732642889022827, -1.3243006467819214, -1.2973042726516724, -1.257199764251709, -1.2415108680725098, -1.246876835823059, -1.2423596382141113, -1.2340779304504395, -1.201439380645752, -1.228539228439331, -1.1947853565216064, -1.214213490486145]
1050;[16.569786071777344, 5.309119701385498, 5.155963897705078, 5.076484203338623, 5.02552604675293, 1.5145877599716187, 1.3099298477172852, 1.3068206310272217, 1.2408150434494019, 1.2450313568115234, 1.2344970703125, 1.2377558946609497, 1.2237266302108765, 1.2013589143753052, 1.2181087732315063, 1.208246111869812, 1.225829839706421, 1.2067445516586304, 1.2045799493789673, 1.1755540370941162, 1.1763168573379517];[1.5453758239746094, 1.138553500175476, 1.158610463142395, 1.2039257287979126, 1.2033510208129883, 0.2025894969701767, 0.07892666012048721, 0.08268904685974121, 0.0395754873752594, 0.04615210369229317, 0.04600054770708084, 0.04702230542898178, 0.03881026804447174, 0.025935158133506775, 0.03954140841960907, 0.03170691058039665, 0.04517341032624245, 0.03439862281084061, 0.036528393626213074, 0.01544939074665308, 0.016032181680202484];[-128.80654907226562, -19.616352081298828, -21.200603485107422, -21.407482147216797, -21.70806312561035, -1.808286428451538, -1.420556664466858, -1.4291993379592896, -1.3093715906143188, -1.3237911462783813, -1.3219577074050903, -1.3296866416931152, -1.3043017387390137, -1.2720202207565308, -1.3102691173553467, -1.283024787902832, -1.3200790882110596, -1.2965353727340698, -1.3002216815948486, -1.2402135133743286, -1.241896629333496]
1100;[16.595863342285156, 1.9863733053207397, 1.9800591468811035, 1.6022170782089233, 1.3491575717926025, 1.3093844652175903, 1.269069790840149, 1.2007391452789307, 1.2304502725601196, 1.2132779359817505, 1.2099354267120361, 1.1998673677444458, 1.1740492582321167, 1.1817725896835327, 1.1857314109802246, 1.1951360702514648, 1.1839278936386108, 1.1766636371612549, 1.1846177577972412, 1.1922900676727295, 1.1765685081481934];[1.5452494621276855, 0.35101091861724854, 0.4254795014858246, 0.23250293731689453, 0.08824849873781204, 0.06787943094968796, 0.052302755415439606, 0.01413503848016262, 0.032160013914108276, 0.02637353353202343, 0.02852707915008068, 0.01973051391541958, 0.007494715973734856, 0.013459241017699242, 0.01695876568555832, 0.027096666395664215, 0.016558246687054634, 0.014588350430130959, 0.02028036117553711, 0.023905910551548004, 0.01936851441860199];[-133.3268280029297, -2.2513277530670166, -2.616546392440796, -1.8581948280334473, -1.4269318580627441, -1.3792529106140137, -1.3396732807159424, -1.2356970310211182, -1.2899105548858643, -1.2704017162322998, -1.2729705572128296, -1.2527515888214111, -1.2241781949996948, -1.2372138500213623, -1.2409840822219849, -1.2660772800445557, -1.2437562942504883, -1.2360421419143677, -1.248521327972412, -1.262816309928894, -1.2479431629180908]
1150;[16.56783676147461, 1.647088646888733, 1.5101159811019897, 1.419012427330017, 1.263376235961914, 1.295912504196167, 1.3265835046768188, 1.3003015518188477, 1.2650400400161743, 1.2329387664794922, 1.196549415588379, 1.1920785903930664, 1.2084673643112183, 1.183995008468628, 1.181238055229187, 1.182260513305664, 1.1939668655395508, 1.1830579042434692, 1.1936672925949097, 1.1830768585205078, 1.1717802286148071];[1.5415167808532715, 0.17007029056549072, 0.14645874500274658, 0.11573392897844315, 0.02927905134856701, 0.05917396396398544, 0.08368901163339615, 0.07282289862632751, 0.056502312421798706, 0.037544816732406616, 0.01814240962266922, 0.01943608745932579, 0.02780931070446968, 0.016402235254645348, 0.013976477086544037, 0.01480809599161148, 0.02090606279671192, 0.018775224685668945, 0.02451901137828827, 0.01925896480679512, 0.014080499298870564];[-135.54962158203125, -1.6210837364196777, -1.5853883028030396, -1.511667013168335, -1.2797160148620605, -1.3540050983428955, -1.4248584508895874, -1.4055367708206177, -1.3483701944351196, -1.301895022392273, -1.248144268989563, -1.2508338689804077, -1.2776358127593994, -1.2395745515823364, -1.2349392175674438, -1.239038109779358, -1.2579519748687744, -1.2535077333450317, -1.2647994756698608, -1.2509080171585083, -1.2373133897781372]
1200;[16.57986068725586, 1.7069091796875, 1.505271315574646, 1.441218614578247, 1.396000862121582, 1.388087272644043, 1.2445147037506104, 1.245813250541687, 1.2299214601516724, 1.1972576379776, 1.1847325563430786, 1.1884766817092896, 1.1734099388122559, 1.1631524562835693, 1.1575379371643066, 1.1559406518936157, 1.160164713859558, 1.1597034931182861, 1.1588655710220337, 1.1614612340927124, 1.157265543937683];[1.544623613357544, 0.19795936346054077, 0.1343286782503128, 0.1287786066532135, 0.11737780272960663, 0.11219490319490433, 0.041127149015665054, 0.03844131529331207, 0.03725166991353035, 0.013923675753176212, 0.010988261550664902, 0.015882916748523712, 0.008517606183886528, 0.00285389949567616, 0.004758677911013365, 0.0024933619424700737, 0.0027749657165259123, 0.004078573081642389, 0.006036521401256323, 0.00745993060991168, 0.007609069813042879];[-129.31773376464844, -1.700455665588379, -1.5576080083847046, -1.5330896377563477, -1.5158218145370483, -1.5182075500488281, -1.3068947792053223, -1.2976388931274414, -1.296295166015625, -1.2393097877502441, -1.2277288436889648, -1.2388854026794434, -1.2194983959197998, -1.2030251026153564, -1.2068078517913818, -1.2027976512908936, -1.205819845199585, -1.2058801651000977, -1.2109395265579224, -1.2170817852020264, -1.216199517250061]
1250;[16.55998992919922, 1.6931118965148926, 1.684943437576294, 1.2379437685012817, 1.2275335788726807, 1.2151215076446533, 1.215729832649231, 1.2224048376083374, 1.195277214050293, 1.2192585468292236, 1.2266488075256348, 1.1983201503753662, 1.1985468864440918, 1.1820262670516968, 1.1694947481155396, 1.1627259254455566, 1.163666009902954, 1.166589617729187, 1.1558406352996826, 1.1567542552947998, 1.1580785512924194];[1.5464980602264404, 0.18977321684360504, 0.24905458092689514, 0.007262060418725014, 0.013858890160918236, 0.014521853066980839, 0.018701322376728058, 0.024890489876270294, 0.015337066724896431, 0.031071798875927925, 0.03723897784948349, 0.02511562407016754, 0.023511219769716263, 0.01323090773075819, 0.0064837257377803326, 0.005877137184143066, 0.005420894827693701, 0.006809500977396965, 0.003686369163915515, 0.004568111151456833, 0.006676484830677509];[-128.5740203857422, -1.6982104778289795, -1.908328890800476, -1.225965142250061, -1.2379201650619507, -1.238006591796875, -1.2461594343185425, -1.2691056728363037, -1.2357460260391235, -1.2810391187667847, -1.2952239513397217, -1.2650302648544312, -1.2591606378555298, -1.2322486639022827, -1.2120847702026367, -1.2144511938095093, -1.2140415906906128, -1.2190444469451904, -1.204791784286499, -1.2135564088821411, -1.2152589559555054]
1300;[16.576372146606445, 1.725082516670227, 1.471885323524475, 1.350732445716858, 1.3416693210601807, 1.2668691873550415, 1.2198655605316162, 1.2155805826187134, 1.2023937702178955, 1.1889851093292236, 1.2094972133636475, 1.1743885278701782, 1.1744929552078247, 1.1817816495895386, 1.1629528999328613, 1.157586693763733, 1.1569545269012451, 1.1562786102294922, 1.1492390632629395, 1.1522228717803955, 1.1468489170074463];[1.546189308166504, 0.21126684546470642, 0.12516510486602783, 0.07595742493867874, 0.07856782525777817, 0.040950797498226166, 0.022711457684636116, 0.021087251603603363, 0.019848940894007683, 0.014340088702738285, 0.026638679206371307, 0.005041751079261303, 0.008012411184608936, 0.012479947879910469, 0.0033640319015830755, 0.0030066913459450006, 0.0013982325326651335, 0.0017353642033413053, 0.00019800066365860403, 0.0004695928073488176, 0.0008569484925828874];[-130.37168884277344, -1.724339485168457, -1.5374081134796143, -1.3982722759246826, -1.412829875946045, -1.3101495504379272, -1.2544276714324951, -1.2552976608276367, -1.2485636472702026, -1.2345852851867676, -1.2733609676361084, -1.212673544883728, -1.2156370878219604, -1.230017900466919, -1.2038772106170654, -1.2046974897384644, -1.2008322477340698, -1.2027205228805542, -1.1987950801849365, -1.19746732711792, -1.1973387002944946]
1350;[16.57489585876465, 5.026905536651611, 5.026528835296631, 1.881105899810791, 1.9019818305969238, 1.7676554918289185, 1.5567582845687866, 1.5385998487472534, 1.5182604789733887, 1.4822070598602295, 1.4566607475280762, 1.425218939781189, 1.3807827234268188, 1.3945027589797974, 1.3962608575820923, 1.3905798196792603, 1.3366343975067139, 1.2913918495178223, 1.3125425577163696, 1.2907919883728027, 1.2814747095108032];[1.542214035987854, 1.204801082611084, 1.2361246347427368, 0.40478360652923584, 0.4384976923465729, 0.3647422790527344, 0.23741813004016876, 0.23530380427837372, 0.22267042100429535, 0.19889670610427856, 0.1846270114183426, 0.17200332880020142, 0.13999898731708527, 0.15233948826789856, 0.15621453523635864, 0.15023618936538696, 0.11465161293745041, 0.08694181591272354, 0.10297389328479767, 0.08951831609010696, 0.08296932280063629];[-140.42291259765625, -15.110847473144531, -18.24561882019043, -2.432166814804077, -2.5681917667388916, -2.3175458908081055, -1.878444790840149, -1.8683418035507202, -1.832695722579956, -1.776112675666809, -1.7331137657165527, -1.6788324117660522, -1.594498634338379, -1.6240512132644653, -1.6454014778137207, -1.6291208267211914, -1.5258845090866089, -1.4447482824325562, -1.4937516450881958, -1.4475616216659546, -1.4347178936004639]
1400;[16.581317901611328, 1.6834704875946045, 1.6264548301696777, 1.605291485786438, 1.588687777519226, 1.5857796669006348, 1.5597755908966064, 1.3477751016616821, 1.364341139793396, 1.3394460678100586, 1.3597426414489746, 1.3583858013153076, 1.3464136123657227, 1.3173370361328125, 1.3207426071166992, 1.2580690383911133, 1.284963846206665, 1.293123483657837, 1.2695236206054688, 1.251754879951477, 1.2647836208343506];[1.5447834730148315, 0.18280185759067535, 0.2142518162727356, 0.23214462399482727, 0.2348816841840744, 0.24511833488941193, 0.23903171718120575, 0.10499902069568634, 0.11825395375490189, 0.10572321712970734, 0.1237914115190506, 0.12098850309848785, 0.11322599649429321, 0.09935900568962097, 0.10298537462949753, 0.06619319319725037, 0.08049742877483368, 0.08947177231311798, 0.07397612929344177, 0.06613082438707352, 0.07072275876998901];[-130.84068298339844, -1.6436254978179932, -1.7440414428710938, -1.840112566947937, -1.860203504562378, -1.9030215740203857, -1.8783236742019653, -1.4854443073272705, -1.5322157144546509, -1.4821337461471558, -1.5385667085647583, -1.5459508895874023, -1.5173171758651733, -1.4818035364151, -1.491043210029602, -1.3802801370620728, -1.4264588356018066, -1.4497184753417969, -1.402031421661377, -1.3784918785095215, -1.399701714515686]
1450;[16.598224639892578, 1.6776378154754639, 1.6830718517303467, 1.4070888757705688, 1.2602752447128296, 1.2251622676849365, 1.2559422254562378, 1.2286585569381714, 1.2040915489196777, 1.1845543384552002, 1.1821284294128418, 1.1754047870635986, 1.1646320819854736, 1.1638433933258057, 1.159624457359314, 1.155266523361206, 1.1574844121932983, 1.1639610528945923, 1.1623282432556152, 1.1641991138458252, 1.1582765579223633];[1.54408860206604, 0.18883591890335083, 0.2513400614261627, 0.1066780686378479, 0.031341973692178726, 0.018480807542800903, 0.04529343917965889, 0.02427477389574051, 0.022498970851302147, 0.011276323348283768, 0.012416469864547253, 0.004769616294652224, 0.0005567878251895308, 0.0033329694997519255, 0.0023892230819910765, 0.0005186885828152299, 0.004122582729905844, 0.006320459768176079, 0.004691130015999079, 0.006199572701007128, 0.005997541360557079];[-134.04428100585938, -1.6698760986328125, -1.9242457151412964, -1.4793392419815063, -1.2849715948104858, -1.249531865119934, -1.3051153421401978, -1.2715024948120117, -1.2592674493789673, -1.2256746292114258, -1.233887791633606, -1.2119425535202026, -1.1998234987258911, -1.2042008638381958, -1.2031360864639282, -1.194547176361084, -1.208060622215271, -1.2130279541015625, -1.2121973037719727, -1.2154192924499512, -1.2112771272659302]
1500;[16.581144332885742, 1.5501254796981812, 1.3239834308624268, 1.257819414138794, 1.2391225099563599, 1.2128334045410156, 1.1910126209259033, 1.1891605854034424, 1.181395173072815, 1.1851294040679932, 1.175943374633789, 1.1945263147354126, 1.1856940984725952, 1.1951980590820312, 1.1854476928710938, 1.194953441619873, 1.1815358400344849, 1.1815848350524902, 1.1783745288848877, 1.1659822463989258, 1.1640939712524414];[1.5434982776641846, 0.10202062875032425, 0.03744641691446304, 0.015827877447009087, 0.020797448232769966, 0.012243876233696938, 0.005200918298214674, 0.005399374756962061, 0.002010487951338291, 0.008330845274031162, 0.006485057529062033, 0.019437510520219803, 0.0181752797216177, 0.01819940283894539, 0.01837661862373352, 0.024556055665016174, 0.016879217699170113, 0.014696660451591015, 0.015499475412070751, 0.00902270246297121, 0.010062617249786854];[-133.0294189453125, -1.4676852226257324, -1.3061145544052124, -1.248599648475647, -1.2576439380645752, -1.2368574142456055, -1.2121225595474243, -1.2161747217178345, -1.2082414627075195, -1.2208436727523804, -1.217398762702942, -1.2506862878799438, -1.2464344501495361, -1.249895453453064, -1.2526462078094482, -1.271478295326233, -1.2429933547973633, -1.2426470518112183, -1.2407337427139282, -1.2257601022720337, -1.2255911827087402]
50;[19.60540008544922, 11.087657928466797, 3.293998956680298, 3.3685946464538574, 3.2748727798461914, 2.3206987380981445, 2.3146448135375977, 1.9032343626022339, 1.8391859531402588, 1.6409825086593628, 1.6421246528625488, 1.6846222877502441, 1.6318343877792358, 1.597193717956543, 1.6198233366012573, 1.6017022132873535, 1.592758059501648, 1.5505560636520386, 1.554990291595459, 1.5177747011184692, 1.549795389175415];[1.5033804178237915, 1.3278939723968506, 0.7255063056945801, 0.7820623517036438, 0.7593411207199097, 0.41791802644729614, 0.42824509739875793, 0.22132587432861328, 0.18915367126464844, 0.08999074250459671, 0.0958230197429657, 0.1192563846707344, 0.09092088788747787, 0.07758408039808273, 0.08604307472705841, 0.0803392231464386, 0.0778164267539978, 0.05366858094930649, 0.05622350797057152, 0.04177829250693321, 0.05465442314743996];[-152.5258026123047, -67.62777709960938, -4.742412567138672, -5.142493724822998, -5.214688301086426, -2.8414855003356934, -2.8691861629486084, -2.0626869201660156, -1.9649462699890137, -1.665597677230835, -1.6828726530075073, -1.7525570392608643, -1.681567668914795, -1.63177490234375, -1.6648906469345093, -1.642677903175354, -1.63916015625, -1.5710809230804443, -1.5767971277236938, -1.5362647771835327, -1.57514226436615]
100;[19.610395431518555, 10.93631362915039, 3.7895050048828125, 3.4976449012756348, 3.5372681617736816, 2.6905975341796875, 2.6554088592529297, 2.2431819438934326, 1.8818752765655518, 1.8789225816726685, 1.780357837677002, 1.7041926383972168, 1.6908191442489624, 1.6444038152694702, 1.5774112939834595, 1.5467102527618408, 1.5175105333328247, 1.518846869468689, 1.510175347328186, 1.508766531944275, 1.527255892753601];[1.5035954713821411, 1.3626126050949097, 0.9139301180839539, 0.8280302286148071, 0.8565137982368469, 0.5860785841941833, 0.5743806958198547, 0.39594924449920654, 0.21409370005130768, 0.21681882441043854, 0.16607406735420227, 0.12916235625743866, 0.1208171471953392, 0.09899122267961502, 0.06818418949842453, 0.049492087215185165, 0.0369001179933548, 0.039822593331336975, 0.03432513773441315, 0.03415992856025696, 0.04196938872337341];[-154.35015869140625, -65.0701904296875, -5.789552688598633, -5.820844650268555, -6.139974594116211, -3.62265682220459, -3.6039931774139404, -2.6722586154937744, -2.043076515197754, -2.034238815307617, -1.8857884407043457, -1.7777491807937622, -1.760459303855896, -1.6930432319641113, -1.6106010675430298, -1.5658373832702637, -1.521268606185913, -1.5314874649047852, -1.515356183052063, -1.517012119293213, -1.5335465669631958]
150;[19.606155395507812, 11.016082763671875, 10.890546798706055, 2.8057808876037598, 2.829751968383789, 2.4749915599823, 2.34964656829834, 1.9685146808624268, 1.810212254524231, 1.7752325534820557, 1.7411606311798096, 1.6056907176971436, 1.5861811637878418, 1.5800552368164062, 1.4752076864242554, 1.4729443788528442, 1.4618356227874756, 1.4612408876419067, 1.4683030843734741, 1.474829077720642, 1.476759910583496];[1.5014655590057373, 1.3478219509124756, 1.354082465171814, 0.6035024523735046, 0.6425257921218872, 0.49174144864082336, 0.43827149271965027, 0.24956248700618744, 0.17788982391357422, 0.16204173862934113, 0.14694325625896454, 0.0750884860754013, 0.0699920654296875, 0.07059245556592941, 0.013636604882776737, 0.013779607601463795, 0.010886644944548607, 0.01038629375398159, 0.010813563130795956, 0.01674666814506054, 0.01731807552278042];[-151.96873474121094, -65.38922882080078, -68.44071197509766, -3.7369561195373535, -3.8883328437805176, -3.0455620288848877, -2.881380558013916, -2.15525484085083, -1.9229497909545898, -1.8829606771469116, -1.8452987670898438, -1.6309471130371094, -1.6184147596359253, -1.6138006448745728, -1.4581068754196167, -1.458297848701477, -1.4489593505859375, -1.446523904800415, -1.4501415491104126, -1.4681727886199951, -1.4717046022415161]
200;[19.60989761352539, 10.882224082946777, 3.647944450378418, 3.2675914764404297, 3.0259511470794678, 2.2660393714904785, 2.261025905609131, 2.1989352703094482, 2.232926368713379, 2.290299892425537, 2.0627403259277344, 2.075963020324707, 2.0729761123657227, 1.9332983493804932, 1.8433538675308228, 1.7763397693634033, 1.7211363315582275, 1.7233396768569946, 1.6860554218292236, 1.6572130918502808, 1.610938310623169];[1.5061771869659424, 1.373124361038208, 0.9108973145484924, 0.7941612005233765, 0.6831445097923279, 0.3924766182899475, 0.39849522709846497, 0.3687914311885834, 0.3979913294315338, 0.4274379312992096, 0.3164384365081787, 0.3233271837234497, 0.32595133781433105, 0.25248661637306213, 0.20951783657073975, 0.17277729511260986, 0.14205284416675568, 0.14550364017486572, 0.12793612480163574, 0.10997894406318665, 0.09051547199487686];[-146.62501525878906, -61.485286712646484, -5.136847019195557, -4.781192779541016, -4.450106620788574, -2.6804451942443848, -2.7202506065368652, -2.6217048168182373, -2.7232112884521484, -2.8329384326934814, -2.4042506217956543, -2.406255006790161, -2.4277257919311523, -2.1734957695007324, -2.0323874950408936, -1.919191598892212, -1.8346518278121948, -1.8447767496109009, -1.7820990085601807, -1.735742449760437, -1.676580548286438]
