Seed;RMSE History;MMD History;Log-Likelihood History
650;[16.58536720275879, 2.730987787246704, 1.5023399591445923, 1.397383213043213, 1.4316494464874268, 1.7169071435928345, 1.6294355392456055, 1.572097659111023, 1.5476794242858887, 1.5322701930999756, 1.6214337348937988, 1.5699559450149536, 1.552559494972229, 1.5452964305877686, 1.5105630159378052, 1.4785010814666748, 1.4773367643356323, 1.781392216682434, 1.8758859634399414, 1.8633424043655396, 1.809855341911316];[1.5464317798614502, 0.4939228296279907, 0.19707317650318146, 0.14812979102134705, 0.1746731698513031, 0.3740597665309906, 0.31276917457580566, 0.2819848954677582, 0.26758521795272827, 0.25479456782341003, 0.317545086145401, 0.28183528780937195, 0.2726956903934479, 0.26900532841682434, 0.2462383210659027, 0.22508655488491058, 0.22038370370864868, 0.42443960905075073, 0.49061697721481323, 0.48245951533317566, 0.4481745958328247];[-133.75511169433594, -2.626140832901001, -1.753085970878601, -1.6348191499710083, -1.7145358324050903, -2.356837272644043, -2.168266534805298, -2.0727732181549072, -2.018660306930542, -1.9679479598999023, -2.183161497116089, -2.072463035583496, -2.0416746139526367, -2.0259690284729004, -1.944434642791748, -1.8688334226608276, -1.868431568145752, -2.703366279602051, -2.948451519012451, -2.9205358028411865, -2.763814687728882]
700;[16.59788703918457, 3.0428240299224854, 1.6695582866668701, 1.7386256456375122, 1.3423075675964355, 1.3233802318572998, 1.331671953201294, 1.318109393119812, 1.4802592992782593, 1.394721269607544, 1.3731138706207275, 1.3345509767532349, 1.3401691913604736, 1.3036353588104248, 1.3123948574066162, 1.2955267429351807, 1.2866909503936768, 1.303892970085144, 1.368302583694458, 1.3237066268920898, 1.3244274854660034];[1.5423442125320435, 0.617409884929657, 0.3011115789413452, 0.36801451444625854, 0.11838517338037491, 0.10561473667621613, 0.11636083573102951, 0.10910756886005402, 0.21752327680587769, 0.16591182351112366, 0.1462094634771347, 0.12878236174583435, 0.12891927361488342, 0.10448791831731796, 0.11174764484167099, 0.1032349169254303, 0.09263710677623749, 0.1058189645409584, 0.15534266829490662, 0.12383194267749786, 0.12248438596725464];[-129.7698211669922, -3.3825626373291016, -2.191971778869629, -2.4348559379577637, -1.5320876836776733, -1.5001764297485352, -1.5369561910629272, -1.517305612564087, -1.9199732542037964, -1.7139806747436523, -1.6586755514144897, -1.5814263820648193, -1.591011643409729, -1.5134801864624023, -1.5403220653533936, -1.5107934474945068, -1.4767762422561646, -1.5103296041488647, -1.6776232719421387, -1.5714538097381592, -1.575750470161438]
750;[16.58233070373535, 2.1804139614105225, 1.6385911703109741, 2.0909547805786133, 1.5550026893615723, 1.4891406297683716, 1.7695649862289429, 1.8142328262329102, 2.069254159927368, 2.236555576324463, 2.4312245845794678, 2.422968864440918, 2.5305542945861816, 2.6922106742858887, 2.629230260848999, 2.425292730331421, 2.358505964279175, 2.151872396469116, 2.235558271408081, 2.4073543548583984, 2.3867833614349365];[1.5411678552627563, 0.27778661251068115, 0.2835060954093933, 0.5948345065116882, 0.2559489607810974, 0.21886974573135376, 0.4052775502204895, 0.43935996294021606, 0.5877581238746643, 0.6933351159095764, 0.7879487872123718, 0.7777408361434937, 0.845340371131897, 0.9348158240318298, 0.898973822593689, 0.8088326454162598, 0.7731745839118958, 0.6586859822273254, 0.716603696346283, 0.8060364723205566, 0.7913157939910889];[-132.3235321044922, -1.9052841663360596, -2.1146817207336426, -3.2991907596588135, -1.9512673616409302, -1.8368568420410156, -2.5727698802948, -2.725468397140503, -3.5599124431610107, -4.061410427093506, -4.870038986206055, -4.912208557128906, -5.264955997467041, -5.849930286407471, -5.6388115882873535, -4.77528190612793, -4.5979509353637695, -3.8110427856445312, -4.036534786224365, -4.671124458312988, -4.685990810394287]
800;[16.590425491333008, 5.783865928649902, 1.4372498989105225, 1.6810424327850342, 1.8149819374084473, 1.8089555501937866, 1.494814395904541, 1.3873707056045532, 1.2699710130691528, 1.2561826705932617, 1.2280611991882324, 1.2367550134658813, 1.193118929862976, 1.2676804065704346, 1.3621412515640259, 1.3473697900772095, 1.3458731174468994, 1.312285304069519, 1.4134184122085571, 1.4681494235992432, 1.4437106847763062];[1.546418309211731, 1.1277008056640625, 0.13915018737316132, 0.32700255513191223, 0.4249193072319031, 0.4226553738117218, 0.22531583905220032, 0.15367817878723145, 0.07739537209272385, 0.06836222857236862, 0.05378463864326477, 0.05991293489933014, 0.033159736543893814, 0.08118967711925507, 0.14465928077697754, 0.13887274265289307, 0.13431838154792786, 0.1131545826792717, 0.18015849590301514, 0.21877969801425934, 0.20284904539585114];[-133.2089385986328, -20.056640625, -1.5862278938293457, -2.2102856636047363, -2.648111581802368, -2.759113073348999, -1.8867287635803223, -1.6496338844299316, -1.4133126735687256, -1.3902279138565063, -1.3463493585586548, -1.364226222038269, -1.2832880020141602, -1.4357233047485352, -1.6193881034851074, -1.5950719118118286, -1.5872175693511963, -1.527951955795288, -1.7603962421417236, -1.8645601272583008, -1.8166297674179077]
850;[16.572786331176758, 5.725401401519775, 1.5523937940597534, 1.3762881755828857, 1.4030243158340454, 1.191072940826416, 1.209565281867981, 1.1605830192565918, 1.1667288541793823, 1.1607866287231445, 1.2886691093444824, 1.2831310033798218, 1.2456810474395752, 1.3069183826446533, 1.2525502443313599, 1.2656586170196533, 1.264797329902649, 1.2566874027252197, 1.306063175201416, 1.397404432296753, 1.3877575397491455];[1.5466210842132568, 1.11844801902771, 0.21561883389949799, 0.13285590708255768, 0.15399014949798584, 0.020635781809687614, 0.03549935296177864, 0.006856060586869717, 0.011973431333899498, 0.00863109715282917, 0.09099684655666351, 0.09240461140871048, 0.06750895828008652, 0.11031488329172134, 0.07018065452575684, 0.07987048476934433, 0.07782061398029327, 0.07324328273534775, 0.11010289192199707, 0.17032989859580994, 0.16466540098190308];[-139.4109344482422, -19.58196258544922, -1.8379329442977905, -1.5768214464187622, -1.6566697359085083, -1.2547358274459839, -1.2968833446502686, -1.2168867588043213, -1.2327040433883667, -1.2198454141616821, -1.4623533487319946, -1.4617125988006592, -1.3955644369125366, -1.510217547416687, -1.4007141590118408, -1.4243546724319458, -1.4232662916183472, -1.4163687229156494, -1.5232765674591064, -1.7045692205429077, -1.6827995777130127]
900;[16.586942672729492, 7.238512992858887, 2.9887545108795166, 4.007323741912842, 4.769168376922607, 3.649070978164673, 3.0663318634033203, 2.551044225692749, 2.1367852687835693, 2.3712358474731445, 2.2893033027648926, 2.1491289138793945, 2.033426284790039, 1.7637823820114136, 1.5991827249526978, 1.4793727397918701, 1.3714807033538818, 1.3365843296051025, 1.3087408542633057, 1.2609710693359375, 1.2373367547988892];[1.54471755027771, 1.3048813343048096, 0.8142848014831543, 1.258285403251648, 1.4915105104446411, 1.2920645475387573, 1.0915168523788452, 0.8795587420463562, 0.6346538066864014, 0.7863928079605103, 0.7387235164642334, 0.654776930809021, 0.5805785655975342, 0.409766286611557, 0.3056434094905853, 0.2245543897151947, 0.15386438369750977, 0.12623190879821777, 0.10895626246929169, 0.07969235628843307, 0.06382584571838379];[-134.47549438476562, -36.06218338012695, -7.134512901306152, -12.277116775512695, -16.833362579345703, -9.856203079223633, -7.213548183441162, -4.978217124938965, -3.6666629314422607, -4.423232078552246, -4.1640825271606445, -3.7573401927948, -3.4118664264678955, -2.603421688079834, -2.1558032035827637, -1.8744611740112305, -1.6410937309265137, -1.5640827417373657, -1.5180563926696777, -1.4224084615707397, -1.376835584640503]
950;[16.598041534423828, 5.5612640380859375, 5.659066200256348, 2.1481688022613525, 2.1769025325775146, 2.153005599975586, 2.1440529823303223, 2.1537303924560547, 1.8644338846206665, 1.8116176128387451, 1.580916404724121, 1.5533342361450195, 1.6385997533798218, 1.7560224533081055, 1.7442981004714966, 1.650151252746582, 1.8250889778137207, 1.7572495937347412, 1.73134183883667, 1.5911691188812256, 1.5154876708984375];[1.5453721284866333, 1.1024742126464844, 1.2202105522155762, 0.5595153570175171, 0.5918358564376831, 0.5911533832550049, 0.5844355225563049, 0.5946049094200134, 0.45163145661354065, 0.4285341501235962, 0.29075947403907776, 0.27385810017585754, 0.3278672397136688, 0.4060339331626892, 0.3964667022228241, 0.34004461765289307, 0.4435858130455017, 0.41020625829696655, 0.3899131715297699, 0.3003286123275757, 0.25214990973472595];[-133.13565063476562, -17.747560501098633, -30.658462524414062, -3.593125820159912, -4.064875602722168, -4.064047813415527, -4.042684078216553, -4.154834747314453, -3.060469150543213, -2.8855884075164795, -2.193686008453369, -2.116373300552368, -2.3448243141174316, -2.669757604598999, -2.642972707748413, -2.368845224380493, -2.887167453765869, -2.715874671936035, -2.632857322692871, -2.2136757373809814, -2.0299718379974365]
1000;[16.55826759338379, 7.083056449890137, 2.770392417907715, 2.8029792308807373, 2.628615140914917, 2.0136196613311768, 1.6209989786148071, 1.3680691719055176, 1.2755645513534546, 1.3200035095214844, 1.4840681552886963, 1.7492583990097046, 2.030832529067993, 2.1005823612213135, 1.9695525169372559, 2.0026469230651855, 2.1963281631469727, 2.228367805480957, 2.1197845935821533, 1.9868016242980957, 1.9894471168518066];[1.5464508533477783, 1.2916691303253174, 0.7472915649414062, 0.8713396191596985, 0.7752387523651123, 0.5200793743133545, 0.30307289958000183, 0.14187750220298767, 0.08075330406427383, 0.10955487191677094, 0.22014889121055603, 0.40612509846687317, 0.5824314951896667, 0.6216263175010681, 0.5445595383644104, 0.5718069672584534, 0.6815885305404663, 0.6955711841583252, 0.6404392719268799, 0.5602125525474548, 0.5639634132385254];[-124.95204162597656, -34.29179763793945, -6.0944437980651855, -6.420015335083008, -5.996126174926758, -3.516011953353882, -2.242027759552002, -1.6303766965866089, -1.430525541305542, -1.5199579000473022, -1.8607019186019897, -2.5317392349243164, -3.4139766693115234, -3.668069839477539, -3.2183008193969727, -3.30460786819458, -3.9634945392608643, -4.076671600341797, -3.7042150497436523, -3.2789864540100098, -3.296105146408081]
1050;[16.569786071777344, 5.673028945922852, 1.3550723791122437, 1.2568424940109253, 1.2180095911026, 1.4143694639205933, 1.310127854347229, 1.4273834228515625, 1.352089285850525, 1.3423887491226196, 1.3067620992660522, 1.3222057819366455, 1.3339511156082153, 1.544416069984436, 1.669306993484497, 1.5965460538864136, 1.6773761510849, 1.6019200086593628, 1.5535497665405273, 1.6325024366378784, 1.7346234321594238];[1.5453758239746094, 1.1090489625930786, 0.08870982378721237, 0.05276775360107422, 0.038951482623815536, 0.1731041967868805, 0.10676910728216171, 0.18330179154872894, 0.12960310280323029, 0.1268712282180786, 0.1050724983215332, 0.11445651203393936, 0.12157134711742401, 0.2650538384914398, 0.3558836281299591, 0.30473142862319946, 0.35865768790245056, 0.3102288842201233, 0.2771945893764496, 0.33060523867607117, 0.3996087610721588];[-128.80654907226562, -18.492433547973633, -1.4410160779953003, -1.3463855981826782, -1.3011157512664795, -1.7313838005065918, -1.5120799541473389, -1.7414767742156982, -1.5775376558303833, -1.5675853490829468, -1.4997811317443848, -1.5357495546340942, -1.5507333278656006, -2.0213911533355713, -2.3256444931030273, -2.133239507675171, -2.3440535068511963, -2.177377939224243, -2.065908908843994, -2.2645010948181152, -2.575268507003784]
1100;[16.595863342285156, 6.777996063232422, 2.4046218395233154, 1.6157358884811401, 1.699459195137024, 2.0479612350463867, 1.738446831703186, 1.6215238571166992, 1.6621328592300415, 1.506813406944275, 1.4363077878952026, 1.506705641746521, 1.4351873397827148, 1.3506245613098145, 1.3865368366241455, 1.418408989906311, 1.417127251625061, 1.41025972366333, 1.3989323377609253, 1.4292726516723633, 1.4669830799102783];[1.5452494621276855, 1.2542191743850708, 0.635600209236145, 0.2816108465194702, 0.35299938917160034, 0.5651494860649109, 0.3864841163158417, 0.3127603828907013, 0.3376869857311249, 0.23939171433448792, 0.1933625191450119, 0.2400028258562088, 0.1977916657924652, 0.14107461273670197, 0.16368599236011505, 0.18710055947303772, 0.18205082416534424, 0.17912174761295319, 0.1739727258682251, 0.1904410868883133, 0.21676023304462433];[-133.3268280029297, -30.908832550048828, -4.349349498748779, -2.158616781234741, -2.3562700748443604, -3.4503939151763916, -2.5229604244232178, -2.2087106704711914, -2.334874391555786, -1.9933662414550781, -1.8188297748565674, -2.0025763511657715, -1.8223501443862915, -1.625856876373291, -1.6982102394104004, -1.7710449695587158, -1.7704756259918213, -1.747212529182434, -1.7304812669754028, -1.7969849109649658, -1.8681983947753906]
1150;[16.56783676147461, 7.4873199462890625, 5.684024810791016, 4.910423278808594, 4.640346527099609, 1.2875053882598877, 1.2177214622497559, 1.2379469871520996, 1.2150875329971313, 1.2009930610656738, 1.2072110176086426, 1.2071295976638794, 1.2109119892120361, 1.2512840032577515, 1.296006202697754, 1.3088955879211426, 1.5210108757019043, 1.3931336402893066, 1.2673349380493164, 1.2619210481643677, 1.2946380376815796];[1.5415167808532715, 1.3195003271102905, 1.2345200777053833, 1.1518378257751465, 1.1497024297714233, 0.0820988342165947, 0.04267122596502304, 0.05128120258450508, 0.04339088127017021, 0.03577462583780289, 0.039244145154953, 0.039471376687288284, 0.045108698308467865, 0.06945609301328659, 0.10077732056379318, 0.10926553606987, 0.2537652850151062, 0.17044800519943237, 0.08355975151062012, 0.07791707664728165, 0.1012728214263916];[-135.54962158203125, -38.34807586669922, -30.3563175201416, -23.33197784423828, -20.613298416137695, -1.4329982995986938, -1.313439965248108, -1.3489538431167603, -1.3188295364379883, -1.2978394031524658, -1.3108506202697754, -1.3101996183395386, -1.323580026626587, -1.3975132703781128, -1.496690034866333, -1.518261432647705, -2.02750301361084, -1.715663194656372, -1.4354668855667114, -1.424368143081665, -1.484533667564392]
1200;[16.57986068725586, 2.740039587020874, 1.5754183530807495, 1.3062916994094849, 1.1684086322784424, 1.1651111841201782, 1.1524447202682495, 1.1463788747787476, 1.1527434587478638, 1.3357713222503662, 1.348013162612915, 1.3434867858886719, 1.5735856294631958, 1.6371763944625854, 1.6184751987457275, 1.5723211765289307, 1.5433484315872192, 1.5124061107635498, 1.3841100931167603, 1.3390840291976929, 1.27088463306427];[1.544623613357544, 0.5073004364967346, 0.23042717576026917, 0.08551320433616638, 0.0080943014472723, 0.008233834989368916, 0.0007513123564422131, 0.0004217732057441026, 0.005601184908300638, 0.11849331110715866, 0.1326659917831421, 0.1323576271533966, 0.28455650806427, 0.32972022891044617, 0.3214518427848816, 0.2901492714881897, 0.26928451657295227, 0.2505742311477661, 0.1632647067308426, 0.13462665677070618, 0.08506985753774643];[-129.31773376464844, -2.6950769424438477, -1.890270709991455, -1.4380462169647217, -1.2169101238250732, -1.2193719148635864, -1.194177269935608, -1.1957945823669434, -1.2105602025985718, -1.5611984729766846, -1.5942106246948242, -1.59529447555542, -2.1651363372802734, -2.3446271419525146, -2.332404851913452, -2.1878397464752197, -2.0984532833099365, -2.0280921459198, -1.6956335306167603, -1.6143566370010376, -1.4485934972763062]
1250;[16.55998992919922, 1.9622458219528198, 2.2234504222869873, 3.595435380935669, 3.3880081176757812, 2.4900870323181152, 2.2322421073913574, 2.061781406402588, 1.914331078529358, 1.7059125900268555, 1.5625005960464478, 1.4311249256134033, 1.3854960203170776, 1.3139415979385376, 1.254561424255371, 1.2698032855987549, 1.1976158618927002, 1.2335838079452515, 1.2498481273651123, 1.251646637916565, 1.240453839302063];[1.5464980602264404, 0.179890438914299, 0.5823664665222168, 1.2441494464874268, 1.161798119544983, 0.8340378403663635, 0.7065584659576416, 0.6015546321868896, 0.5152072310447693, 0.3764406442642212, 0.2753793001174927, 0.18768317997455597, 0.15955911576747894, 0.10842375457286835, 0.07241303473711014, 0.08402595669031143, 0.03498786315321922, 0.05800870433449745, 0.07250437885522842, 0.07110056281089783, 0.06531703472137451];[-128.5740203857422, -1.6819247007369995, -3.8235623836517334, -9.085800170898438, -8.688143730163574, -4.738727569580078, -3.8528640270233154, -3.3361122608184814, -2.9388628005981445, -2.3926141262054443, -2.046391010284424, -1.7512544393539429, -1.6720422506332397, -1.5163949728012085, -1.4050602912902832, -1.443640947341919, -1.3007389307022095, -1.3662309646606445, -1.402936577796936, -1.404330849647522, -1.382340908050537]
1300;[16.576372146606445, 2.5852911472320557, 1.575516939163208, 1.517117977142334, 1.5535919666290283, 2.9298818111419678, 3.001760482788086, 2.124476432800293, 1.9500900506973267, 2.1071372032165527, 2.1997287273406982, 2.1872756481170654, 2.1664857864379883, 2.151817560195923, 2.5359246730804443, 2.304039478302002, 2.2819855213165283, 2.254112482070923, 2.0161948204040527, 1.7958898544311523, 1.772147536277771];[1.546189308166504, 0.4400094151496887, 0.24335423111915588, 0.2283419817686081, 0.2598569691181183, 0.9058626294136047, 0.9195814728736877, 0.5925710797309875, 0.5093454122543335, 0.5821682214736938, 0.6430348753929138, 0.6403378248214722, 0.6322009563446045, 0.6209815144538879, 0.7881229519844055, 0.6910306811332703, 0.6882717609405518, 0.676443338394165, 0.5618935227394104, 0.4317483603954315, 0.42424827814102173];[-130.37168884277344, -2.3902602195739746, -1.9337010383605957, -1.9175602197647095, -2.042625665664673, -7.4319963455200195, -8.05764389038086, -3.854658842086792, -3.3385565280914307, -3.9166676998138428, -4.203908920288086, -4.178791046142578, -4.102450847625732, -4.058380126953125, -5.769779682159424, -4.724732398986816, -4.568589210510254, -4.470048427581787, -3.5084478855133057, -2.7771036624908447, -2.6656694412231445]
1350;[16.57489585876465, 5.322304725646973, 5.270073890686035, 4.9598164558410645, 1.252469778060913, 1.2076340913772583, 1.366666555404663, 1.3935017585754395, 1.3449084758758545, 1.4936720132827759, 1.6163182258605957, 1.5621418952941895, 1.7344708442687988, 1.7039611339569092, 1.6594494581222534, 1.8565471172332764, 1.9525178670883179, 1.8356060981750488, 1.8917953968048096, 1.8151553869247437, 1.878104567527771];[1.542214035987854, 1.0864256620407104, 1.181321144104004, 1.1756622791290283, 0.05458394065499306, 0.02610662393271923, 0.13969190418720245, 0.15927721560001373, 0.12902455031871796, 0.23127813637256622, 0.3148953318595886, 0.27850186824798584, 0.39051705598831177, 0.37152621150016785, 0.34303757548332214, 0.47559306025505066, 0.5364599227905273, 0.4655279219150543, 0.5013699531555176, 0.4549298882484436, 0.491604208946228];[-140.42291259765625, -14.876009941101074, -26.049379348754883, -23.512807846069336, -1.3462951183319092, -1.27518630027771, -1.6119537353515625, -1.674428105354309, -1.5782709121704102, -1.9151601791381836, -2.1937878131866455, -2.085798740386963, -2.555753231048584, -2.5052216053009033, -2.379683017730713, -2.8684542179107666, -3.155062675476074, -2.808643102645874, -2.995445966720581, -2.7545580863952637, -2.9491379261016846]
1400;[16.581317901611328, 6.6896891593933105, 5.389028549194336, 1.6570101976394653, 1.6080862283706665, 1.4435442686080933, 1.4776345491409302, 1.5128579139709473, 1.4725261926651, 1.4850528240203857, 1.5794984102249146, 1.6196203231811523, 1.8416765928268433, 1.7655421495437622, 1.8760919570922852, 2.0642244815826416, 1.9487411975860596, 1.8405450582504272, 1.9448143243789673, 1.9132634401321411, 1.8790713548660278];[1.5447834730148315, 1.2490723133087158, 1.187180519104004, 0.3042035400867462, 0.2922773063182831, 0.18852443993091583, 0.21539080142974854, 0.23821265995502472, 0.2135581374168396, 0.22694240510463715, 0.2915937602519989, 0.31776800751686096, 0.455928236246109, 0.4141644537448883, 0.4805431067943573, 0.6031334400177002, 0.5374671816825867, 0.46770235896110535, 0.5324108600616455, 0.5135399103164673, 0.49124372005462646];[-130.84068298339844, -29.984731674194336, -27.249086380004883, -2.190574884414673, -2.1781280040740967, -1.7860301733016968, -1.8610632419586182, -1.9549652338027954, -1.859360694885254, -1.897637963294983, -2.1455883979797363, -2.2246694564819336, -2.855604887008667, -2.6532812118530273, -2.9887444972991943, -3.5358011722564697, -3.158620595932007, -2.828582763671875, -3.1647729873657227, -3.068505048751831, -2.972100019454956]
1450;[16.598224639892578, 6.413389205932617, 4.870957851409912, 4.421548843383789, 1.2897169589996338, 1.2490202188491821, 1.2321585416793823, 1.2258360385894775, 1.2018547058105469, 1.2606219053268433, 1.2831239700317383, 1.3541642427444458, 1.3937112092971802, 1.3131147623062134, 1.2735345363616943, 1.2752479314804077, 1.2268059253692627, 1.3583617210388184, 1.354286789894104, 1.2379306554794312, 1.340768575668335];[1.54408860206604, 1.212396502494812, 1.1394884586334229, 1.1216723918914795, 0.07676173746585846, 0.056492988020181656, 0.053188152611255646, 0.04503729194402695, 0.034697145223617554, 0.07449859380722046, 0.08382412046194077, 0.13519732654094696, 0.16770103573799133, 0.10939614474773407, 0.08500799536705017, 0.08662081509828568, 0.05622698739171028, 0.14292636513710022, 0.1384807527065277, 0.06455408036708832, 0.13186407089233398];[-134.04428100585938, -27.410255432128906, -21.9752197265625, -18.227174758911133, -1.4182648658752441, -1.3551766872406006, -1.3370202779769897, -1.3314807415008545, -1.2963186502456665, -1.4016234874725342, -1.4422881603240967, -1.592922568321228, -1.6905041933059692, -1.5211514234542847, -1.4509305953979492, -1.4532361030578613, -1.3550835847854614, -1.6073760986328125, -1.6008011102676392, -1.378733515739441, -1.5833860635757446]
1500;[16.581144332885742, 2.3738210201263428, 1.8270411491394043, 1.361964464187622, 1.849888563156128, 2.1970136165618896, 2.5573787689208984, 2.3309011459350586, 2.0322418212890625, 2.320517063140869, 2.2724781036376953, 2.113255262374878, 1.9743621349334717, 1.7530592679977417, 1.659523367881775, 1.5363956689834595, 1.489018201828003, 1.4552206993103027, 1.3571257591247559, 1.4381461143493652, 1.4012138843536377];[1.5434982776641846, 0.3678551912307739, 0.37556785345077515, 0.12379461526870728, 0.45325514674186707, 0.672781765460968, 0.8805251121520996, 0.7556160688400269, 0.5837560892105103, 0.760785698890686, 0.7342759966850281, 0.6434094905853271, 0.5497346520423889, 0.4094325304031372, 0.3484247624874115, 0.26646560430526733, 0.23274768888950348, 0.2084464430809021, 0.14386434853076935, 0.1994066685438156, 0.17412085831165314];[-133.0294189453125, -2.192692518234253, -2.5339536666870117, -1.5522457361221313, -2.654123306274414, -3.7687301635742188, -5.029375076293945, -4.289214134216309, -3.279146671295166, -4.206612586975098, -4.122163772583008, -3.6133108139038086, -3.2480685710906982, -2.562732219696045, -2.3347132205963135, -2.0242762565612793, -1.9190624952316284, -1.8419264554977417, -1.623264193534851, -1.8130252361297607, -1.7249705791473389]
50;[19.60540008544922, 11.326696395874023, 10.816960334777832, 10.750722885131836, 5.314727306365967, 2.977884292602539, 1.8653651475906372, 1.881779670715332, 1.743831992149353, 1.7215632200241089, 1.9958128929138184, 2.0087289810180664, 1.8478789329528809, 1.8702527284622192, 1.8329583406448364, 1.7670570611953735, 1.7298400402069092, 1.813411831855774, 1.7992268800735474, 1.8952752351760864, 1.8419740200042725];[1.5033804178237915, 1.3157744407653809, 1.5174822807312012, 1.4924873113632202, 1.2480055093765259, 0.7341688275337219, 0.2161310911178589, 0.22875866293907166, 0.15484663844108582, 0.1450730413198471, 0.29686805605888367, 0.300690233707428, 0.21598321199417114, 0.22943620383739471, 0.21176378428936005, 0.17456015944480896, 0.1561807543039322, 0.20295952260494232, 0.19297169148921967, 0.24635499715805054, 0.21775728464126587];[-152.5258026123047, -60.164581298828125, -61.90415954589844, -66.57898712158203, -14.384284973144531, -4.556196212768555, -2.047485113143921, -2.0947442054748535, -1.8784551620483398, -1.8517953157424927, -2.3103530406951904, -2.3485822677612305, -2.0677285194396973, -2.117811918258667, -2.0580925941467285, -1.9313621520996094, -1.882997989654541, -2.0330944061279297, -2.0033810138702393, -2.1815006732940674, -2.091669797897339]
100;[19.610395431518555, 11.095736503601074, 7.494049072265625, 5.457082748413086, 4.124199867248535, 3.425060510635376, 3.2253289222717285, 2.7026541233062744, 2.5732901096343994, 2.4491539001464844, 2.1530144214630127, 2.241816759109497, 2.4917609691619873, 2.845379590988159, 2.9758365154266357, 2.9930953979492188, 2.9138824939727783, 2.672262668609619, 2.3707633018493652, 2.3246946334838867, 2.173175573348999];[1.5035954713821411, 1.351320505142212, 1.590691328048706, 1.3306984901428223, 1.1061909198760986, 0.8774805665016174, 0.7920873165130615, 0.6227023005485535, 0.5718559622764587, 0.5186667442321777, 0.3749748170375824, 0.42331814765930176, 0.5493850111961365, 0.7041043639183044, 0.7489588260650635, 0.7574449181556702, 0.7172307372093201, 0.6244059205055237, 0.49600082635879517, 0.4748874604701996, 0.39557117223739624];[-154.35015869140625, -51.041316986083984, -19.053882598876953, -14.081826210021973, -8.164308547973633, -6.099694728851318, -5.678247451782227, -4.018753528594971, -3.7111597061157227, -3.4412763118743896, -2.691984176635742, -2.8412725925445557, -3.512387275695801, -4.528372764587402, -4.934894561767578, -4.97670316696167, -4.825538158416748, -4.082984447479248, -3.2430524826049805, -3.133913040161133, -2.767153263092041]
150;[19.606155395507812, 8.310744285583496, 4.686194896697998, 2.471710443496704, 2.6682193279266357, 2.4093689918518066, 2.161709785461426, 2.0426735877990723, 2.246955156326294, 2.793696403503418, 3.1855592727661133, 3.103196382522583, 3.3638417720794678, 3.239661455154419, 3.4242031574249268, 3.4816784858703613, 3.347858190536499, 3.120784044265747, 2.91086483001709, 2.783447504043579, 2.5563642978668213];[1.5014655590057373, 1.186381459236145, 1.1378668546676636, 0.5015431046485901, 0.6060572266578674, 0.4944535195827484, 0.3720681369304657, 0.31179600954055786, 0.42501845955848694, 0.7031419277191162, 0.8765942454338074, 0.8406466841697693, 0.9489640593528748, 0.9024305939674377, 0.9722925424575806, 1.0000369548797607, 0.9482201337814331, 0.8580567240715027, 0.7612424492835999, 0.7068822979927063, 0.5969826579093933];[-151.96873474121094, -22.867647171020508, -9.31421947479248, -3.011259078979492, -3.742621660232544, -3.1194961071014404, -2.5924980640411377, -2.3767995834350586, -2.8394243717193604, -4.048977851867676, -5.163492202758789, -4.9929046630859375, -5.786056041717529, -5.42690372467041, -6.0000224113464355, -6.205522060394287, -5.799614906311035, -5.132228851318359, -4.530007839202881, -4.224180698394775, -3.606809139251709]
200;[19.60989761352539, 8.331883430480957, 6.741727828979492, 4.729998588562012, 4.605410575866699, 3.392970085144043, 3.0287411212921143, 2.966546058654785, 3.041116714477539, 2.3986966609954834, 1.8465585708618164, 1.6628575325012207, 1.8363046646118164, 2.087404489517212, 2.459664821624756, 2.5289597511291504, 2.3693132400512695, 2.362065315246582, 2.2774553298950195, 2.1145241260528564, 2.1404812335968018];[1.5061771869659424, 1.1803803443908691, 1.3899105787277222, 1.132421612739563, 1.1022446155548096, 0.8420103192329407, 0.7166950702667236, 0.6966396570205688, 0.7419665455818176, 0.4889700412750244, 0.2151569426059723, 0.11664850264787674, 0.2117437720298767, 0.3430735766887665, 0.5197753310203552, 0.5501210689544678, 0.48015058040618896, 0.47847968339920044, 0.4381578862667084, 0.36010992527008057, 0.376822292804718];[-146.62501525878906, -22.100749969482422, -16.262496948242188, -11.290434837341309, -11.414497375488281, -6.183713436126709, -5.174187183380127, -4.998963832855225, -5.185966968536377, -3.2914018630981445, -2.065415382385254, -1.7641983032226562, -2.0755655765533447, -2.6187961101531982, -3.5840585231781006, -3.8036844730377197, -3.332305669784546, -3.309796094894409, -3.1068408489227295, -2.7198355197906494, -2.7856333255767822]
