Seed;RMSE History;MMD History;Log-Likelihood History
650;[16.616058349609375, 3.037844657897949, 1.7467137575149536, 1.4992239475250244, 1.443143606185913, 1.4252766370773315, 1.4287517070770264, 1.4190601110458374, 1.424004316329956, 1.4286270141601562, 1.4400067329406738, 1.447288155555725, 1.427230954170227, 1.4169416427612305, 1.4071062803268433, 1.4192285537719727, 1.426729679107666, 1.4117727279663086, 1.4056448936462402, 1.400488018989563, 1.3955185413360596];[1.5230711698532104, 0.5111935138702393, 0.2016720175743103, 0.06639106571674347, 0.025941867381334305, 0.019030258059501648, 0.024766022339463234, 0.019674651324748993, 0.02300018072128296, 0.024920692667365074, 0.03493088111281395, 0.04482174292206764, 0.028569482266902924, 0.02430656924843788, 0.022228948771953583, 0.02650228515267372, 0.026986099779605865, 0.023440880700945854, 0.02016080915927887, 0.008984149433672428, 0.008153215982019901];[-134.13743591308594, -3.505349636077881, -2.227292537689209, -1.8151288032531738, -1.722001075744629, -1.6988208293914795, -1.7208470106124878, -1.7199127674102783, -1.7215924263000488, -1.7457002401351929, -1.773692011833191, -1.7967833280563354, -1.7526942491531372, -1.7363455295562744, -1.72857666015625, -1.7309455871582031, -1.7590898275375366, -1.7301751375198364, -1.7118945121765137, -1.705149531364441, -1.6986559629440308]
700;[16.629026412963867, 2.723172664642334, 1.4434956312179565, 1.4343829154968262, 1.4664967060089111, 1.4372464418411255, 1.4194506406784058, 1.4206806421279907, 1.4296069145202637, 1.4131224155426025, 1.418488621711731, 1.4053916931152344, 1.408470869064331, 1.4653249979019165, 1.479007601737976, 1.456352949142456, 1.4588433504104614, 1.4352039098739624, 1.4295306205749512, 1.4274466037750244, 1.4090789556503296];[1.5208510160446167, 0.39508330821990967, 0.009453844279050827, 0.013396818190813065, 0.0406871996819973, 0.030045075342059135, 0.01662907376885414, 0.019226934760808945, 0.02453715354204178, 0.01933255046606064, 0.019298527389764786, 0.012934918515384197, 0.014220288023352623, 0.05793081223964691, 0.06665239483118057, 0.049527332186698914, 0.05058128014206886, 0.03493929281830788, 0.03422749415040016, 0.034082651138305664, 0.020436417311429977];[-130.12091064453125, -2.6946585178375244, -1.6190993785858154, -1.6722209453582764, -1.7604907751083374, -1.7225266695022583, -1.700767159461975, -1.7157245874404907, -1.72995924949646, -1.7045409679412842, -1.7155169248580933, -1.7004122734069824, -1.7108769416809082, -1.8339658975601196, -1.867976188659668, -1.8260656595230103, -1.834754467010498, -1.7897824048995972, -1.7670551538467407, -1.7685425281524658, -1.7250534296035767]
750;[16.616207122802734, 3.0383553504943848, 1.5648082494735718, 1.4718468189239502, 1.4667342901229858, 1.4668850898742676, 1.4592719078063965, 1.4515856504440308, 1.4455069303512573, 1.4187971353530884, 1.41579270362854, 1.4124435186386108, 1.4085476398468018, 1.4284929037094116, 1.4368658065795898, 1.4262925386428833, 1.4198492765426636, 1.4028353691101074, 1.4215331077575684, 1.4064446687698364, 1.4035099744796753];[1.5179802179336548, 0.5148469805717468, 0.08680098503828049, 0.041915688663721085, 0.03664607182145119, 0.04964906722307205, 0.045086946338415146, 0.040336474776268005, 0.03314793109893799, 0.021123411133885384, 0.017766429111361504, 0.016336560249328613, 0.01862923428416252, 0.02656288631260395, 0.034699905663728714, 0.02881401591002941, 0.024026980623602867, 0.0179422739893198, 0.02620360441505909, 0.00989642646163702, 0.010653737001121044];[-132.68051147460938, -3.370394229888916, -1.8692443370819092, -1.7555983066558838, -1.7662259340286255, -1.7994509935379028, -1.7948344945907593, -1.7843502759933472, -1.7717163562774658, -1.7165719270706177, -1.7110602855682373, -1.7119354009628296, -1.7207168340682983, -1.7483137845993042, -1.776595115661621, -1.753546953201294, -1.7410122156143188, -1.7113547325134277, -1.7415982484817505, -1.7113146781921387, -1.7170476913452148]
800;[16.626497268676758, 5.907352924346924, 1.4719207286834717, 1.4654929637908936, 1.4469311237335205, 1.4414373636245728, 1.4497288465499878, 1.444456934928894, 1.454114556312561, 1.4582144021987915, 1.4436813592910767, 1.4376745223999023, 1.403517723083496, 1.394655466079712, 1.393581748008728, 1.3969134092330933, 1.3969818353652954, 1.3926814794540405, 1.3995654582977295, 1.386928677558899, 1.395168662071228];[1.5228773355484009, 1.0671414136886597, 0.016420962288975716, 0.033105216920375824, 0.029855618253350258, 0.029822375625371933, 0.03866587579250336, 0.035588860511779785, 0.045619215816259384, 0.04991064965724945, 0.03914393484592438, 0.034295704215765, 0.01102259662002325, 0.009261342696845531, 0.00770967174321413, 0.010478075593709946, 0.008278492838144302, 0.007662019692361355, 0.009331670589745045, 0.006798831280320883, 0.008496214635670185];[-133.70233154296875, -20.562171936035156, -1.6434006690979004, -1.7251144647598267, -1.731038212776184, -1.7375009059906006, -1.759587287902832, -1.7676453590393066, -1.7989568710327148, -1.8135517835617065, -1.7786149978637695, -1.7646206617355347, -1.6968050003051758, -1.6867622137069702, -1.6911615133285522, -1.6865288019180298, -1.6946616172790527, -1.6894298791885376, -1.7002112865447998, -1.6749595403671265, -1.6910150051116943]
850;[16.601781845092773, 5.747377395629883, 5.073995590209961, 2.068213701248169, 1.9358634948730469, 1.8851960897445679, 1.5428358316421509, 1.5091867446899414, 1.5098774433135986, 1.4359564781188965, 1.4469141960144043, 1.4663162231445312, 1.4866981506347656, 1.4709035158157349, 1.4736037254333496, 1.4902476072311401, 1.4986785650253296, 1.4829306602478027, 1.4634929895401, 1.4673380851745605, 1.4586575031280518];[1.5224616527557373, 1.0372434854507446, 1.1570403575897217, 0.40033164620399475, 0.3362296223640442, 0.3093182444572449, 0.10235658288002014, 0.08027473092079163, 0.08307504653930664, 0.032726630568504333, 0.042084112763404846, 0.05144526809453964, 0.06624505668878555, 0.05904911458492279, 0.06120160594582558, 0.06588380038738251, 0.07984241843223572, 0.07184617221355438, 0.05546768754720688, 0.05646457523107529, 0.05418919026851654];[-139.79371643066406, -18.302291870117188, -22.17171859741211, -3.354779005050659, -3.081446886062622, -2.932976484298706, -1.9636844396591187, -1.9167201519012451, -1.920690655708313, -1.747239351272583, -1.7916786670684814, -1.8309305906295776, -1.874962329864502, -1.8476707935333252, -1.8584727048873901, -1.8999547958374023, -1.9271467924118042, -1.888360857963562, -1.8397845029830933, -1.8446029424667358, -1.843198299407959]
900;[16.633268356323242, 5.6983160972595215, 1.5584111213684082, 1.4417977333068848, 1.419766902923584, 1.4249552488327026, 1.4311823844909668, 1.4172097444534302, 1.4212456941604614, 1.4490116834640503, 1.4271420240402222, 1.3966516256332397, 1.4008314609527588, 1.3969933986663818, 1.4011578559875488, 1.4038379192352295, 1.4073406457901, 1.4158695936203003, 1.4095001220703125, 1.3955706357955933, 1.4126505851745605];[1.5213513374328613, 1.0484814643859863, 0.07702825218439102, 0.017805833369493484, 0.012550069019198418, 0.016984429210424423, 0.025646038353443146, 0.012359858490526676, 0.023995215073227882, 0.03931682929396629, 0.026146644726395607, 0.00778712285682559, 0.006507568527013063, 0.007040935102850199, 0.010523322969675064, 0.012625016272068024, 0.012508717365562916, 0.017703307792544365, 0.018484124913811684, 0.012373123317956924, 0.025519276037812233];[-135.15379333496094, -18.9483585357666, -1.8165227174758911, -1.678624153137207, -1.6805702447891235, -1.7003756761550903, -1.724653720855713, -1.6975096464157104, -1.7237368822097778, -1.7824745178222656, -1.745611548423767, -1.6887750625610352, -1.688677191734314, -1.6965246200561523, -1.7049707174301147, -1.7058131694793701, -1.7117645740509033, -1.728447437286377, -1.7214239835739136, -1.7007081508636475, -1.737634539604187]
950;[16.638181686401367, 6.152972221374512, 1.7766964435577393, 1.7658360004425049, 1.7983779907226562, 1.5200027227401733, 1.4177709817886353, 1.3987104892730713, 1.3964059352874756, 1.4044854640960693, 1.395434856414795, 1.3997089862823486, 1.3897324800491333, 1.3934588432312012, 1.4103397130966187, 1.4070680141448975, 1.3964844942092896, 1.401609182357788, 1.4030003547668457, 1.3886700868606567, 1.3991341590881348];[1.5219247341156006, 1.1020596027374268, 0.20510773360729218, 0.23655855655670166, 0.2644727826118469, 0.08611682057380676, 0.010764303617179394, 0.0053972601890563965, 0.005768453702330589, 0.006715135648846626, 0.005649387836456299, 0.0060972291976213455, 0.005793567281216383, 0.007732726167887449, 0.01601407676935196, 0.019394848495721817, 0.00838205311447382, 0.013011877425014973, 0.01002582162618637, 0.008224213495850563, 0.007904845289885998];[-133.61383056640625, -22.8950138092041, -2.2374274730682373, -2.484086513519287, -2.6035654544830322, -1.9094123840332031, -1.689262866973877, -1.664381504058838, -1.6711088418960571, -1.6930423974990845, -1.6766045093536377, -1.6918251514434814, -1.672998309135437, -1.6742351055145264, -1.7221962213516235, -1.7230054140090942, -1.696421504020691, -1.7102199792861938, -1.710198163986206, -1.6809312105178833, -1.6975346803665161]
1000;[16.592567443847656, 5.573163032531738, 2.1138651371002197, 2.064134120941162, 2.0147476196289062, 1.648290991783142, 1.4913346767425537, 1.5265313386917114, 1.4989335536956787, 1.4761977195739746, 1.422524094581604, 1.4485230445861816, 1.456836223602295, 1.5012707710266113, 1.486472487449646, 1.4856985807418823, 1.4648300409317017, 1.471095323562622, 1.4641525745391846, 1.4427920579910278, 1.4218639135360718];[1.5229628086090088, 1.032834529876709, 0.4210457503795624, 0.43317341804504395, 0.4057430028915405, 0.1799018830060959, 0.06952875107526779, 0.09611497819423676, 0.07571142166852951, 0.05875423923134804, 0.024768227711319923, 0.038583818823099136, 0.047099992632865906, 0.08277574181556702, 0.07354635000228882, 0.07330335676670074, 0.05779781937599182, 0.0624164342880249, 0.054417215287685394, 0.044729094952344894, 0.024798216298222542];[-125.31295776367188, -16.801584243774414, -3.1327805519104004, -3.1926519870758057, -3.112628221511841, -2.2121944427490234, -1.8574965000152588, -1.9461506605148315, -1.902799129486084, -1.8461073637008667, -1.737291693687439, -1.790497899055481, -1.81516432762146, -1.9113214015960693, -1.8874847888946533, -1.8864578008651733, -1.843788743019104, -1.8644006252288818, -1.840063214302063, -1.8109225034713745, -1.7435699701309204]
1050;[16.601688385009766, 5.56955099105835, 1.9784365892410278, 1.755492091178894, 1.7730120420455933, 1.7052967548370361, 1.6962696313858032, 1.4912571907043457, 1.464406132698059, 1.4884623289108276, 1.4348946809768677, 1.4261291027069092, 1.3974595069885254, 1.4040968418121338, 1.420754075050354, 1.428908348083496, 1.426925539970398, 1.4129704236984253, 1.4008558988571167, 1.4087976217269897, 1.414454460144043];[1.522090196609497, 1.0290169715881348, 0.3322025537490845, 0.22936713695526123, 0.24828024208545685, 0.20368444919586182, 0.20382726192474365, 0.06230509281158447, 0.05165833607316017, 0.06960982829332352, 0.033018819987773895, 0.03208344802260399, 0.009193910285830498, 0.013799342326819897, 0.02451702207326889, 0.03198165073990822, 0.032880619168281555, 0.014607453718781471, 0.012836809270083904, 0.015475244261324406, 0.020814308896660805];[-129.16891479492188, -17.259021759033203, -2.7508814334869385, -2.405712842941284, -2.501314163208008, -2.3752572536468506, -2.377626419067383, -1.863466501235962, -1.819374680519104, -1.8736581802368164, -1.757479190826416, -1.7420846223831177, -1.6894598007202148, -1.7082343101501465, -1.7445625066757202, -1.762107491493225, -1.764137864112854, -1.7263474464416504, -1.7039403915405273, -1.7202078104019165, -1.729853630065918]
1100;[16.64256477355957, 5.633838653564453, 5.058286190032959, 1.5111714601516724, 1.41765558719635, 1.4281636476516724, 1.4149785041809082, 1.4173533916473389, 1.414515495300293, 1.4125556945800781, 1.3924071788787842, 1.3951088190078735, 1.4039310216903687, 1.4000604152679443, 1.4437386989593506, 1.440518856048584, 1.4829996824264526, 1.4725903272628784, 1.4660290479660034, 1.4787274599075317, 1.4669359922409058];[1.522599220275879, 1.030613899230957, 1.1766630411148071, 0.06211666017770767, 0.016859114170074463, 0.02139761857688427, 0.01516786776483059, 0.02177346684038639, 0.014312643557786942, 0.01565396785736084, 0.00532748457044363, 0.0063558644615113735, 0.013055256567895412, 0.009962799958884716, 0.03903350234031677, 0.0437733456492424, 0.06647484004497528, 0.06382720172405243, 0.06119932234287262, 0.06863245368003845, 0.05915762484073639];[-133.95269775390625, -17.801284790039062, -21.88439178466797, -1.8095943927764893, -1.6742830276489258, -1.7095673084259033, -1.6939753293991089, -1.7112880945205688, -1.702864408493042, -1.7117185592651367, -1.6714171171188354, -1.6769272089004517, -1.701501727104187, -1.6961899995803833, -1.78715181350708, -1.7976893186569214, -1.8771560192108154, -1.861439824104309, -1.852952003479004, -1.8783215284347534, -1.8447567224502563]
1150;[16.604598999023438, 5.689616680145264, 5.137845039367676, 5.076259136199951, 5.014092445373535, 1.790165662765503, 1.7479231357574463, 1.751033067703247, 1.6108670234680176, 1.4519587755203247, 1.4022520780563354, 1.4030605554580688, 1.4307986497879028, 1.4268896579742432, 1.4265550374984741, 1.4185476303100586, 1.425950050354004, 1.4107699394226074, 1.409482717514038, 1.4129201173782349, 1.4069910049438477];[1.5187335014343262, 1.0356948375701904, 1.1542553901672363, 1.1805884838104248, 1.13944411277771, 0.25681278109550476, 0.23231159150600433, 0.24018751084804535, 0.15311023592948914, 0.03739194944500923, 0.007461022585630417, 0.011549800634384155, 0.030553875491023064, 0.028133254498243332, 0.0276451725512743, 0.022264165803790092, 0.02776499278843403, 0.02196849323809147, 0.02106691151857376, 0.02095848321914673, 0.018588440492749214];[-135.99569702148438, -18.592815399169922, -23.120317459106445, -23.087299346923828, -23.559648513793945, -2.643733501434326, -2.524749994277954, -2.5639073848724365, -2.179749011993408, -1.7798115015029907, -1.6857385635375977, -1.69696843624115, -1.755738377571106, -1.755845069885254, -1.7556812763214111, -1.7376399040222168, -1.756392240524292, -1.7319228649139404, -1.731143832206726, -1.7361531257629395, -1.7207996845245361]
1200;[16.613950729370117, 2.9380524158477783, 1.9874669313430786, 1.7447580099105835, 1.6888927221298218, 1.7122453451156616, 2.0720791816711426, 1.9571949243545532, 1.9289655685424805, 1.8358834981918335, 1.7915818691253662, 1.666155219078064, 1.6714086532592773, 1.6695129871368408, 1.6498939990997314, 1.615635871887207, 1.57387375831604, 1.5520684719085693, 1.483453392982483, 1.5030828714370728, 1.4871488809585571];[1.5213873386383057, 0.4668802320957184, 0.33821818232536316, 0.21399836242198944, 0.19025470316410065, 0.21292100846767426, 0.41469523310661316, 0.354056179523468, 0.34487849473953247, 0.2974788546562195, 0.26082682609558105, 0.19495147466659546, 0.195823535323143, 0.19287905097007751, 0.18279287219047546, 0.16229723393917084, 0.12949377298355103, 0.1188582107424736, 0.07047872245311737, 0.08248281478881836, 0.07381407916545868];[-129.72317504882812, -3.065457820892334, -2.9956541061401367, -2.3993747234344482, -2.3041751384735107, -2.417963743209839, -3.6141605377197266, -3.231294870376587, -3.144801616668701, -2.8490941524505615, -2.7302799224853516, -2.3721132278442383, -2.3899590969085693, -2.3750784397125244, -2.3190298080444336, -2.243856430053711, -2.1115965843200684, -2.0734243392944336, -1.88799250125885, -1.9362053871154785, -1.9020119905471802]
1250;[16.59735107421875, 3.0147016048431396, 1.768892526626587, 1.7190115451812744, 1.6305896043777466, 1.6335539817810059, 1.6372325420379639, 1.5423083305358887, 1.4876971244812012, 1.5689219236373901, 1.5161961317062378, 1.5062477588653564, 1.4901928901672363, 1.4757132530212402, 1.4919912815093994, 1.473605751991272, 1.4527026414871216, 1.454640507698059, 1.4250280857086182, 1.4239065647125244, 1.4130624532699585];[1.5218197107315063, 0.5042176246643066, 0.21327829360961914, 0.20608212053775787, 0.1535729020833969, 0.16206888854503632, 0.16664327681064606, 0.10384644567966461, 0.07023174315690994, 0.12356393784284592, 0.09125088900327682, 0.08598682284355164, 0.07765462249517441, 0.0628737062215805, 0.07305816560983658, 0.06317560374736786, 0.046334534883499146, 0.04990241676568985, 0.03201465681195259, 0.02437678538262844, 0.024791289120912552];[-129.0819854736328, -3.3288817405700684, -2.2682383060455322, -2.3047988414764404, -2.155954599380493, -2.199233293533325, -2.2394652366638184, -2.0056650638580322, -1.877363681793213, -2.0714781284332275, -1.9486451148986816, -1.9402042627334595, -1.9054663181304932, -1.8613624572753906, -1.895471215248108, -1.8697656393051147, -1.814408302307129, -1.8203186988830566, -1.7676652669906616, -1.7508435249328613, -1.7323230504989624]
1300;[16.615434646606445, 3.0258255004882812, 1.5705453157424927, 1.6022955179214478, 1.6208295822143555, 1.6121846437454224, 1.5049655437469482, 1.40484619140625, 1.401063084602356, 1.3983708620071411, 1.4036283493041992, 1.3984100818634033, 1.4063133001327515, 1.3870608806610107, 1.3873839378356934, 1.3924801349639893, 1.4001214504241943, 1.390736699104309, 1.40421724319458, 1.3947126865386963, 1.3899900913238525];[1.5241820812225342, 0.49269503355026245, 0.09343808144330978, 0.13239938020706177, 0.14971384406089783, 0.13972853124141693, 0.0769304633140564, 0.009478055872023106, 0.008913902565836906, 0.006808097939938307, 0.0064543914049863815, 0.006944400258362293, 0.0145832858979702, 0.006879338063299656, 0.006075937766581774, 0.005622680298984051, 0.008680528029799461, 0.008153739385306835, 0.01158562395721674, 0.010074924677610397, 0.006741287652403116];[-130.82994079589844, -3.2259302139282227, -1.886141061782837, -2.0522847175598145, -2.128587007522583, -2.1334192752838135, -1.8827874660491943, -1.6783456802368164, -1.6801272630691528, -1.675455927848816, -1.6874502897262573, -1.6917080879211426, -1.7014873027801514, -1.6721017360687256, -1.6756781339645386, -1.681394338607788, -1.7001913785934448, -1.6803632974624634, -1.7109551429748535, -1.7016948461532593, -1.6910793781280518]
1350;[16.600143432617188, 5.26064920425415, 5.2437744140625, 2.989579200744629, 2.6658742427825928, 2.2333414554595947, 2.215693712234497, 2.1661956310272217, 2.0829355716705322, 2.0348219871520996, 2.05619215965271, 2.049633502960205, 1.8507566452026367, 1.7818820476531982, 1.7407232522964478, 1.6285747289657593, 1.569687843322754, 1.5440244674682617, 1.531364917755127, 1.5078256130218506, 1.5225492715835571];[1.5213971138000488, 1.0331454277038574, 1.3493318557739258, 0.8858707547187805, 0.7483326196670532, 0.5423490405082703, 0.5339924097061157, 0.5092880129814148, 0.4584566056728363, 0.43189606070518494, 0.43951451778411865, 0.44018155336380005, 0.3206176459789276, 0.2781125009059906, 0.24677275121212006, 0.1701921671628952, 0.1303456574678421, 0.10878129303455353, 0.10343436896800995, 0.09213952720165253, 0.09351520240306854];[-140.59400939941406, -12.171360969543457, -20.34191131591797, -6.415942192077637, -5.4237494468688965, -3.8582210540771484, -3.8545525074005127, -3.714606285095215, -3.503235101699829, -3.388350486755371, -3.4531922340393066, -3.4497601985931396, -2.828213691711426, -2.623063564300537, -2.5161056518554688, -2.21610951423645, -2.077666759490967, -2.0243537425994873, -2.002413272857666, -1.9509844779968262, -1.9763211011886597]
1400;[16.614906311035156, 5.660678863525391, 1.8608512878417969, 1.645889163017273, 1.629166603088379, 1.5925332307815552, 1.5144308805465698, 1.552831768989563, 1.5323694944381714, 1.483760952949524, 1.465609073638916, 1.463841199874878, 1.4592788219451904, 1.4361679553985596, 1.426400899887085, 1.4166477918624878, 1.415718674659729, 1.4172204732894897, 1.3951016664505005, 1.402068018913269, 1.4187909364700317];[1.5228484869003296, 1.0366421937942505, 0.2540607452392578, 0.15362390875816345, 0.1569792479276657, 0.1342938393354416, 0.0827091783285141, 0.11184747517108917, 0.09668724983930588, 0.07225499302148819, 0.05591272935271263, 0.052468474954366684, 0.04624062031507492, 0.04237997159361839, 0.025924820452928543, 0.021241674199700356, 0.02112988941371441, 0.023399734869599342, 0.009865089319646358, 0.010844068601727486, 0.023228054866194725];[-131.2574462890625, -18.202617645263672, -2.4926483631134033, -2.1282477378845215, -2.149844169616699, -2.0899758338928223, -1.9063187837600708, -2.015394449234009, -1.9730095863342285, -1.877983570098877, -1.830008864402771, -1.820329189300537, -1.8072493076324463, -1.7785851955413818, -1.74544358253479, -1.740018367767334, -1.739359736442566, -1.7355657815933228, -1.696284294128418, -1.70253586769104, -1.7489707469940186]
1450;[16.628917694091797, 5.789125919342041, 5.117198944091797, 5.064919948577881, 4.871232986450195, 5.012556076049805, 5.114600658416748, 4.895402908325195, 1.4827560186386108, 1.4587020874023438, 1.4804010391235352, 1.466770052909851, 1.424879789352417, 1.4317970275878906, 1.431707501411438, 1.4132503271102905, 1.4001097679138184, 1.4116990566253662, 1.4042757749557495, 1.4095081090927124, 1.4084467887878418];[1.5216741561889648, 1.0526849031448364, 1.147495985031128, 1.15592622756958, 1.1641769409179688, 1.1621346473693848, 1.161739706993103, 1.12916100025177, 0.06452562659978867, 0.05233730748295784, 0.05752721428871155, 0.053781021386384964, 0.034926824271678925, 0.03276987746357918, 0.03280467167496681, 0.018952233716845512, 0.01079859770834446, 0.014718308113515377, 0.013755475170910358, 0.01613052561879158, 0.016121961176395416];[-134.41610717773438, -19.653762817382812, -23.059776306152344, -23.434904098510742, -21.32394790649414, -23.330408096313477, -24.91314125061035, -23.0023250579834, -1.857704520225525, -1.8101561069488525, -1.8595678806304932, -1.8405091762542725, -1.7566397190093994, -1.75687837600708, -1.763597846031189, -1.7231686115264893, -1.701420545578003, -1.7141033411026, -1.7129886150360107, -1.7237015962600708, -1.719529151916504]
1500;[16.613460540771484, 3.411865234375, 2.040130853652954, 1.6706972122192383, 1.485184669494629, 1.4986038208007812, 1.4465539455413818, 1.4164481163024902, 1.4006458520889282, 1.4007071256637573, 1.3939101696014404, 1.421913504600525, 1.4156569242477417, 1.406809687614441, 1.407294750213623, 1.4014582633972168, 1.4005488157272339, 1.4045692682266235, 1.4023361206054688, 1.404067873954773, 1.4110403060913086];[1.520970106124878, 0.6246030330657959, 0.3864039182662964, 0.17100012302398682, 0.05541973561048508, 0.07295316457748413, 0.03677045926451683, 0.013529401272535324, 0.005610938183963299, 0.005909906234592199, 0.005578917916864157, 0.02450062334537506, 0.01854921504855156, 0.01560395210981369, 0.013861346058547497, 0.008761593140661716, 0.009196995757520199, 0.012802842073142529, 0.013148593716323376, 0.013403158634901047, 0.01481288205832243];[-133.37060546875, -3.9905219078063965, -2.974926710128784, -2.1619479656219482, -1.8060625791549683, -1.8702750205993652, -1.7554644346237183, -1.6977161169052124, -1.678713083267212, -1.6762192249298096, -1.676649570465088, -1.7394496202468872, -1.7256590127944946, -1.7177610397338867, -1.7079875469207764, -1.6981474161148071, -1.7012783288955688, -1.7111968994140625, -1.7028790712356567, -1.714403510093689, -1.7362977266311646]
50;[19.657913208007812, 11.554413795471191, 6.150305271148682, 3.6710867881774902, 2.818211078643799, 2.265507698059082, 2.1912431716918945, 2.166327476501465, 2.0259971618652344, 1.961521029472351, 1.93048095703125, 1.9043208360671997, 1.8713502883911133, 1.8846162557601929, 1.9131181240081787, 1.9464678764343262, 1.888574481010437, 1.8501757383346558, 1.9110106229782104, 1.9162689447402954, 1.896977186203003];[1.4905939102172852, 1.3006800413131714, 1.1971758604049683, 0.8259106278419495, 0.521902859210968, 0.27167293429374695, 0.23957668244838715, 0.2294250726699829, 0.15348011255264282, 0.11981648206710815, 0.10979931056499481, 0.09203580766916275, 0.07255716621875763, 0.0803661122918129, 0.09714313596487045, 0.11777134239673615, 0.08850590884685516, 0.07417383044958115, 0.1011105328798294, 0.10429280251264572, 0.0906858891248703];[-152.95281982421875, -63.80360412597656, -16.546424865722656, -6.326239585876465, -3.986557722091675, -2.7528836727142334, -2.6500918865203857, -2.625267267227173, -2.3645758628845215, -2.2476742267608643, -2.1952402591705322, -2.164123296737671, -2.1090147495269775, -2.136384963989258, -2.195749521255493, -2.2461776733398438, -2.1669793128967285, -2.092705011367798, -2.2034337520599365, -2.203028678894043, -2.176543951034546]
100;[19.661670684814453, 11.507088661193848, 10.94611930847168, 10.912476539611816, 10.874794960021973, 5.688638210296631, 2.6028337478637695, 2.1209206581115723, 1.8582005500793457, 1.806898593902588, 1.7780749797821045, 1.7623862028121948, 1.7704763412475586, 1.7728407382965088, 1.7706482410430908, 1.7667148113250732, 1.7685599327087402, 1.7560521364212036, 1.7388441562652588, 1.75055730342865, 1.7471085786819458];[1.4938719272613525, 1.2908241748809814, 1.3763067722320557, 1.3876782655715942, 1.4060547351837158, 1.0877057313919067, 0.4081321656703949, 0.19753006100654602, 0.06255891919136047, 0.03350101783871651, 0.022982271388173103, 0.013035480864346027, 0.013692161999642849, 0.01506787445396185, 0.01861514523625374, 0.015967732295393944, 0.018642360344529152, 0.009867916814982891, 0.008345004171133041, 0.01298652682453394, 0.010509831830859184];[-154.89759826660156, -61.936012268066406, -71.18659973144531, -71.97283935546875, -73.2075424194336, -18.693965911865234, -3.710505485534668, -2.5748398303985596, -2.0629847049713135, -1.9750419855117798, -1.947849988937378, -1.9191985130310059, -1.9344631433486938, -1.933808445930481, -1.9352113008499146, -1.9343042373657227, -1.9415545463562012, -1.915758490562439, -1.8957825899124146, -1.9191266298294067, -1.9119808673858643]
150;[19.654085159301758, 8.567853927612305, 6.901353359222412, 6.764062881469727, 2.8219616413116455, 2.220015048980713, 1.9732599258422852, 2.136669635772705, 1.9051649570465088, 1.966763973236084, 1.8528807163238525, 1.808935284614563, 1.787748098373413, 1.7793241739273071, 1.7644836902618408, 1.7487214803695679, 1.7561180591583252, 1.746250867843628, 1.7360948324203491, 1.7629927396774292, 1.7633153200149536];[1.4920892715454102, 1.1356110572814941, 1.334293246269226, 1.2977293729782104, 0.5248663425445557, 0.24972572922706604, 0.12186626344919205, 0.21102303266525269, 0.08766388893127441, 0.1208978071808815, 0.06171788275241852, 0.03914816305041313, 0.029986867681145668, 0.022415263578295708, 0.015532779507339, 0.0106161804869771, 0.010480992496013641, 0.010335633531212807, 0.006356558762490749, 0.013598215766251087, 0.012464654631912708];[-152.41929626464844, -25.10352325439453, -17.435073852539062, -23.427064895629883, -3.914900302886963, -2.6789352893829346, -2.2446584701538086, -2.5895392894744873, -2.1418204307556152, -2.2505805492401123, -2.0619471073150635, -1.9914013147354126, -1.9627058506011963, -1.9536515474319458, -1.9327340126037598, -1.9147578477859497, -1.9208035469055176, -1.9058940410614014, -1.8931825160980225, -1.929842472076416, -1.9328513145446777]
200;[19.6588191986084, 8.326728820800781, 6.760858058929443, 2.717587471008301, 2.0247790813446045, 2.0686371326446533, 2.0162384510040283, 1.9629958868026733, 1.964676856994629, 1.9721665382385254, 2.2329721450805664, 2.280733585357666, 2.2429535388946533, 2.245145082473755, 2.2479097843170166, 2.2549514770507812, 2.018710136413574, 2.0651140213012695, 2.032775640487671, 2.0229523181915283, 1.9205822944641113];[1.4919252395629883, 1.1305466890335083, 1.310422658920288, 0.46668165922164917, 0.1392660290002823, 0.16398416459560394, 0.14733320474624634, 0.11520084738731384, 0.11993371695280075, 0.1278056651353836, 0.2617970108985901, 0.2883341908454895, 0.26921963691711426, 0.26916584372520447, 0.2710762023925781, 0.2783128023147583, 0.1597270369529724, 0.181211456656456, 0.16973665356636047, 0.15950044989585876, 0.10291820764541626];[-147.0408172607422, -23.188810348510742, -16.875568389892578, -3.5190036296844482, -2.2662594318389893, -2.395085573196411, -2.332167625427246, -2.238776683807373, -2.2617886066436768, -2.2851760387420654, -2.8592355251312256, -2.982555866241455, -2.909560203552246, -2.910205602645874, -2.9571194648742676, -2.9565701484680176, -2.430307388305664, -2.5189743041992188, -2.4652276039123535, -2.43294095993042, -2.2336738109588623]
