Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1300;[3.4729998111724854, 3.52054762840271, 3.5575311183929443, 3.5760138034820557, 3.5638256072998047, 3.588460683822632];[0.4191039800643921, 0.4387117326259613, 0.43897560238838196, 0.43820327520370483, 0.4608713388442993, 0.4385216236114502];[-2.148639678955078, -2.2035770416259766, -2.1993296146392822, -2.1907076835632324, -2.242628335952759, -2.2526631355285645];[];328.92006826400757
1350;[3.4616544246673584, 3.645686626434326, 3.610136032104492, 3.5343210697174072, 3.371873378753662, 3.2409558296203613];[0.43835362792015076, 0.4522743225097656, 0.45995792746543884, 0.4384738504886627, 0.4273204505443573, 0.4352159798145294];[-2.1895406246185303, -2.2592062950134277, -2.2558467388153076, -2.2760202884674072, -2.186831474304199, -2.211825370788574];[];547.5580849647522
1400;[3.5098540782928467, 3.374094009399414, 3.4115982055664062, 3.5418310165405273, 3.5076005458831787, 3.6120879650115967];[0.44667667150497437, 0.4200490415096283, 0.4395752251148224, 0.44351622462272644, 0.487688273191452, 0.4733695685863495];[-2.196889638900757, -2.12041974067688, -2.1856112480163574, -2.2301933765411377, -2.294424057006836, -2.3089301586151123];[];317.06662344932556
1450;[3.398092031478882, 3.6098506450653076, 3.427823543548584, 3.445239305496216, 3.225841999053955, 3.2297797203063965];[0.4274410307407379, 0.43459582328796387, 0.42476189136505127, 0.4220360517501831, 0.38911697268486023, 0.3854641020298004];[-2.136824607849121, -2.2538511753082275, -2.161482334136963, -2.1479732990264893, -2.043968915939331, -2.046499729156494];[];319.13749980926514
1500;[3.3999791145324707, 3.656566858291626, 3.6498491764068604, 3.4557361602783203, 3.490297317504883, 3.37322998046875];[0.42848700284957886, 0.4668422341346741, 0.46500125527381897, 0.4228273332118988, 0.40018898248672485, 0.4059162437915802];[-2.1453912258148193, -2.2717928886413574, -2.2461845874786377, -2.1409473419189453, -2.1268606185913086, -2.0486068725585938];[];773.5283567905426
1550;[3.435685157775879, 3.7107739448547363, 3.9084126949310303, 4.103809833526611, 4.246850490570068, 4.0254807472229];[0.42411941289901733, 0.46342119574546814, 0.5288214683532715, 0.5658678412437439, 0.5838783979415894, 0.5844767093658447];[-2.1512887477874756, -2.3089613914489746, -2.4974734783172607, -2.603756904602051, -2.6508896350860596, -2.684696912765503];[];329.6535723209381
1600;[3.5344862937927246, 3.568399429321289, 3.4856464862823486, 3.6321961879730225, 3.69836688041687, 3.6945102214813232];[0.437140554189682, 0.4863224923610687, 0.4963059723377228, 0.5064110159873962, 0.48132002353668213, 0.5418907999992371];[-2.198368787765503, -2.2909672260284424, -2.304617166519165, -2.3815438747406006, -2.3734238147735596, -2.4452333450317383];[];329.5262985229492
1650;[3.3729896545410156, 3.5249297618865967, 3.284090280532837, 3.542128562927246, 3.4456214904785156, 3.3843419551849365];[0.4261898100376129, 0.4474693536758423, 0.41731348633766174, 0.45935478806495667, 0.4341776371002197, 0.4201127290725708];[-2.128889560699463, -2.2056562900543213, -2.1101443767547607, -2.1854586601257324, -2.144423246383667, -2.1542398929595947];[];325.5809609889984
1700;[3.3907694816589355, 3.28730845451355, 3.3700437545776367, 3.690951108932495, 3.430140972137451, 3.332003116607666];[0.41682669520378113, 0.4232156276702881, 0.4313260018825531, 0.4622531235218048, 0.4132828116416931, 0.4288223087787628];[-2.115798234939575, -2.1258528232574463, -2.1609487533569336, -2.2563345432281494, -2.138669729232788, -2.1115527153015137];[];431.90074610710144
1750;[3.4865918159484863, 3.4840738773345947, 3.7450361251831055, 3.5737411975860596, 3.8646364212036133, 4.045839786529541];[0.43417859077453613, 0.41961726546287537, 0.4750646948814392, 0.4324004352092743, 0.48876339197158813, 0.4962303042411804];[-2.1764469146728516, -2.1566810607910156, -2.280776262283325, -2.17024302482605, -2.297098159790039, -2.3619558811187744];[];362.64671564102173
1800;[3.542616844177246, 3.4479482173919678, 3.5268988609313965, 3.3866772651672363, 3.2575690746307373, 3.4611196517944336];[0.43504461646080017, 0.41061779856681824, 0.46970102190971375, 0.44865259528160095, 0.45531007647514343, 0.49288704991340637];[-2.2129921913146973, -2.138784170150757, -2.287327766418457, -2.206695795059204, -2.177204132080078, -2.3617136478424072];[];321.2458734512329
