Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1700;[3.3907694816589355, 3.5382723808288574, 3.761305332183838, 3.622422456741333, 3.7657673358917236, 3.7695486545562744];[0.41682669520378113, 0.8214178085327148, 0.9163285493850708, 0.9660497307777405, 0.9755170345306396, 0.9954771399497986];[-2.115798234939575, -4.273795127868652, -5.741237640380859, -6.083268642425537, -6.681082725524902, -6.8669819831848145];[1.6701213121414185, 0.7698643207550049, 0.6090959310531616, 0.7455430626869202, 0.5451697111129761];412.21424865722656
1750;[3.4865918159484863, 4.539341926574707, 4.996685981750488, 4.829237461090088, 4.8620686531066895, 4.647376537322998];[0.43417859077453613, 0.8689748048782349, 1.0229945182800293, 0.9696006178855896, 1.0500518083572388, 1.0293811559677124];[-2.1764469146728516, -5.173766613006592, -7.560812473297119, -7.231508255004883, -8.049644470214844, -7.913078784942627];[2.0539963245391846, 1.1920946836471558, 0.9201317429542542, 0.6915785074234009, 0.560070812702179];399.43856954574585
1800;[3.542616844177246, 2.6015310287475586, 2.371259927749634, 2.6221530437469482, 2.379394292831421, 2.421556234359741];[0.43504461646080017, 0.3119865357875824, 0.3199281096458435, 0.3481940031051636, 0.29901212453842163, 0.28303074836730957];[-2.2129921913146973, -1.8989287614822388, -1.8871091604232788, -2.0743558406829834, -1.9108351469039917, -1.8820343017578125];[2.0956878662109375, 1.2575585842132568, 0.9510869979858398, 0.7510924339294434, 0.8899424076080322];391.0376515388489
1850;[3.523024320602417, 2.821288824081421, 2.8171470165252686, 2.9260356426239014, 2.835810899734497, 2.7328200340270996];[0.43340134620666504, 0.6279866695404053, 0.6349941492080688, 0.7053206562995911, 0.680171012878418, 0.7100169658660889];[-2.2051966190338135, -2.909135341644287, -3.1361162662506104, -3.5330708026885986, -3.4942703247070312, -3.6301140785217285];[1.713031530380249, 0.905433714389801, 0.661821722984314, 0.6767813563346863, 0.4524235427379608];393.78453540802
1900;[3.5153372287750244, 2.830247163772583, 2.5830202102661133, 2.5078890323638916, 2.498403310775757, 2.5022356510162354];[0.4438469111919403, 0.34642302989959717, 0.37657326459884644, 0.34969478845596313, 0.3320482075214386, 0.31521299481391907];[-2.202637195587158, -2.0000994205474854, -2.022341728210449, -1.9923923015594482, -1.9851208925247192, -1.9214158058166504];[2.506030797958374, 1.6190495491027832, 1.0906678438186646, 0.9496889114379883, 1.0194998979568481];403.39653611183167
1950;[3.449302911758423, 4.199248790740967, 4.073611736297607, 4.111310958862305, 4.004948616027832, 3.9616880416870117];[0.4420658349990845, 0.8636438250541687, 0.9109973311424255, 0.9727590084075928, 0.9817214608192444, 1.0064994096755981];[-2.188352108001709, -4.976748943328857, -5.71441650390625, -6.5742058753967285, -6.583446502685547, -6.8220295906066895];[2.066718578338623, 1.0918365716934204, 1.0591403245925903, 0.6490980386734009, 0.6403680443763733];400.9682457447052
2000;[3.5128579139709473, 2.6728429794311523, 2.386464834213257, 2.4848835468292236, 2.4436769485473633, 2.5630524158477783];[0.43277543783187866, 0.30731600522994995, 0.29500624537467957, 0.3104134202003479, 0.32094502449035645, 0.3389309346675873];[-2.1851656436920166, -1.888210654258728, -1.8633309602737427, -2.0315113067626953, -2.065688133239746, -2.242781400680542];[1.842687964439392, 1.3389382362365723, 1.0436384677886963, 0.8191774487495422, 0.7289628386497498];429.19949412345886
2050;[3.4718825817108154, 2.620448350906372, 2.5278866291046143, 2.321967601776123, 2.3115804195404053, 2.5191879272460938];[0.435119092464447, 0.3024388551712036, 0.3189128339290619, 0.3005530536174774, 0.30932310223579407, 0.3433854877948761];[-2.168713331222534, -1.8833495378494263, -1.9009928703308105, -1.9217404127120972, -1.9630249738693237, -2.1870665550231934];[1.9777864217758179, 1.0425416231155396, 1.0460792779922485, 0.7445439100265503, 0.5388830304145813];393.5075068473816
2100;[3.4577395915985107, 2.4731974601745605, 2.532179355621338, 2.5087215900421143, 2.4693639278411865, 2.398080587387085];[0.4313388168811798, 0.4519936144351959, 0.4539698362350464, 0.5049746632575989, 0.48887476325035095, 0.48740294575691223];[-2.1701595783233643, -2.2373125553131104, -2.3606300354003906, -2.491990327835083, -2.49564790725708, -2.485589027404785];[2.477932929992676, 0.7738598585128784, 0.8568054437637329, 0.5118536353111267, 0.5548610687255859];408.47278213500977
2150;[3.5250561237335205, 2.533848524093628, 2.711221694946289, 2.4705893993377686, 2.4931857585906982, 2.290191173553467];[0.42883846163749695, 0.29791781306266785, 0.34126630425453186, 0.28823354840278625, 0.2783091962337494, 0.2598116397857666];[-2.201998710632324, -1.8165695667266846, -1.9997224807739258, -1.8412190675735474, -1.8587692975997925, -1.7733983993530273];[1.5561680793762207, 1.5966829061508179, 1.3139785528182983, 1.0303763151168823, 0.7372444868087769];396.7054703235626
