Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
600;[4.563321113586426, 4.048223495483398, 3.0504636764526367, 3.203911066055298, 3.07126522064209, 2.8848252296447754];[0.19733910262584686, 0.18828101456165314, 0.1443079560995102, 0.1904989629983902, 0.20266090333461761, 0.20851334929466248];[-3.2397382259368896, -4.711343288421631, -4.108215808868408, -4.729234218597412, -4.9718122482299805, -4.937726020812988];[1.4240550994873047, 0.7999298572540283, 0.39874058961868286, 0.2199741154909134, 0.1399368792772293];295.82382321357727
650;[3.680776834487915, 3.2252838611602783, 2.040675401687622, 2.0924410820007324, 2.0453689098358154, 2.1379663944244385];[0.2660680115222931, 0.501142144203186, 0.21248477697372437, 0.31857413053512573, 0.3410714268684387, 0.37641435861587524];[-2.624011516571045, -3.6903936862945557, -2.8618602752685547, -4.101057052612305, -4.638820171356201, -4.997322082519531];[1.4594218730926514, 0.8719162344932556, 0.4537648856639862, 0.298259437084198, 0.17610639333724976];295.7239396572113
650;[4.647861480712891, 3.8357362747192383, 3.169867515563965, 3.1454761028289795, 3.029568910598755, 3.1947360038757324];[0.20702391862869263, 0.2374286949634552, 0.137736514210701, 0.18057188391685486, 0.18922817707061768, 0.23610733449459076];[-3.303933620452881, -4.66682767868042, -3.9232587814331055, -4.477653980255127, -4.617427825927734, -5.469839096069336];[1.4594218730926514, 0.8658439517021179, 0.4428977966308594, 0.3027878403663635, 0.22113962471485138];285.98839688301086
700;[3.6097609996795654, 3.0126914978027344, 2.6859309673309326, 2.4011471271514893, 2.188145637512207, 2.0198800563812256];[0.26129427552223206, 0.4063628613948822, 0.45619428157806396, 0.43213069438934326, 0.3847140669822693, 0.27645978331565857];[-2.6213600635528564, -3.2833688259124756, -4.113214492797852, -4.448035717010498, -4.396732807159424, -3.5946171283721924];[1.3925169706344604, 0.8444024324417114, 0.37811025977134705, 0.24984535574913025, 0.15882690250873566];296.2777693271637
700;[4.549201965332031, 3.8715744018554688, 4.354154109954834, 3.6141979694366455, 3.2954068183898926, 3.2663679122924805];[0.20686805248260498, 0.2329186499118805, 0.4198974370956421, 0.3510693609714508, 0.32238736748695374, 0.25687873363494873];[-3.2490110397338867, -4.879646301269531, -12.515669822692871, -9.187605857849121, -8.592867851257324, -7.358363151550293];[1.3925169706344604, 0.8571683764457703, 0.43182340264320374, 0.24144531786441803, 0.15978798270225525];281.0940327644348
750;[3.6174590587615967, 2.830217123031616, 2.05712628364563, 2.0374045372009277, 2.0536000728607178, 2.1439974308013916];[0.27185893058776855, 0.2963229715824127, 0.16963256895542145, 0.21838654577732086, 0.253863662481308, 0.2938954830169678];[-2.628617763519287, -3.0799787044525146, -2.6723318099975586, -3.05820894241333, -3.3180654048919678, -3.676070213317871];[1.4034637212753296, 0.7791974544525146, 0.34601616859436035, 0.20483823120594025, 0.16527163982391357];282.6632113456726
750;[4.464746475219727, 3.82674503326416, 3.50376033782959, 3.371751070022583, 3.2647173404693604, 3.3708746433258057];[0.2118217796087265, 0.18776217103004456, 0.22107332944869995, 0.23926261067390442, 0.2428075224161148, 0.25180140137672424];[-3.257805109024048, -4.79867696762085, -5.927020072937012, -6.461727619171143, -6.567954063415527, -7.28333854675293];[1.4034637212753296, 0.7887462973594666, 0.3585588335990906, 0.2592635452747345, 0.19213208556175232];283.352411031723
800;[3.689725637435913, 2.615870475769043, 1.769506812095642, 1.7769312858581543, 1.6610705852508545, 1.6571340560913086];[0.26083558797836304, 0.28082188963890076, 0.08450920134782791, 0.09802226722240448, 0.1009078249335289, 0.10626249760389328];[-2.595075845718384, -2.968463182449341, -2.3945305347442627, -2.4873342514038086, -2.6059422492980957, -2.681128978729248];[1.4197908639907837, 0.7437404990196228, 0.3363869786262512, 0.21572546660900116, 0.1549166738986969];301.79774618148804
800;[4.729539394378662, 3.4646942615509033, 3.1639492511749268, 3.2893307209014893, 3.0615272521972656, 3.0533945560455322];[0.19635504484176636, 0.17256271839141846, 0.16303905844688416, 0.1706329584121704, 0.18930315971374512, 0.18598181009292603];[-3.3301219940185547, -4.544638156890869, -4.217260360717773, -4.558858871459961, -4.608199119567871, -4.684955596923828];[1.4197908639907837, 0.7438672780990601, 0.33801642060279846, 0.23838937282562256, 0.1708792746067047];293.19179368019104
850;[3.485654354095459, 3.262129306793213, 2.9841322898864746, 2.9441304206848145, 2.5577127933502197, 2.338352680206299];[0.2553580105304718, 0.5643913745880127, 0.5994231104850769, 0.630084753036499, 0.4989882707595825, 0.4557984173297882];[-2.545236825942993, -5.285428047180176, -6.482970237731934, -6.781844139099121, -5.682344913482666, -5.418330192565918];[1.4117730855941772, 0.8483260869979858, 0.3614972233772278, 0.22065642476081848, 0.1563049852848053];286.65600657463074
850;[4.289032459259033, 3.979353904724121, 3.899904727935791, 3.831266403198242, 3.61453914642334, 3.288111925125122];[0.20825296640396118, 0.4528255760669708, 0.5480247735977173, 0.5616182088851929, 0.47054195404052734, 0.4409863352775574];[-3.125176429748535, -5.801990985870361, -7.091005802154541, -7.546975135803223, -6.828897476196289, -6.505605697631836];[1.4117730855941772, 0.8503475785255432, 0.3641073703765869, 0.21826164424419403, 0.15268534421920776];281.56469893455505
900;[3.6521084308624268, 2.530428886413574, 1.9853578805923462, 2.1858322620391846, 2.313894033432007, 2.2078335285186768];[0.26608631014823914, 0.2712728977203369, 0.1448563188314438, 0.32023078203201294, 0.40260833501815796, 0.40398210287094116];[-2.5824172496795654, -2.9686334133148193, -2.50321102142334, -3.688547372817993, -4.5748982429504395, -4.842424392700195];[1.4822183847427368, 0.8210886716842651, 0.33380410075187683, 0.22324040532112122, 0.16481178998947144];280.5998423099518
900;[4.568271636962891, 3.3003602027893066, 3.234191417694092, 3.05629301071167, 3.0791075229644775, 2.886934995651245];[0.2045658826828003, 0.16026438772678375, 0.1436062753200531, 0.1603870987892151, 0.17968665063381195, 0.17447689175605774];[-3.25089693069458, -4.229052543640137, -4.207669258117676, -4.426779747009277, -4.840643882751465, -4.675567150115967];[1.4822183847427368, 0.8115490078926086, 0.37842586636543274, 0.26971104741096497, 0.19343246519565582];284.9470145702362
950;[3.6300199031829834, 3.1297779083251953, 2.2364115715026855, 1.7854640483856201, 1.6779682636260986, 1.6743351221084595];[0.2616720199584961, 0.4463997781276703, 0.3102298378944397, 0.11117485910654068, 0.07926258444786072, 0.08030428737401962];[-2.5981719493865967, -3.2297863960266113, -3.1738407611846924, -2.489180326461792, -2.4594130516052246, -2.532796859741211];[1.3763808012008667, 0.9306463003158569, 0.46381592750549316, 0.28975406289100647, 0.17062543332576752];288.4655842781067
950;[4.594725608825684, 3.7566802501678467, 3.603433132171631, 3.269322156906128, 3.1927297115325928, 3.240555763244629];[0.20112431049346924, 0.2033083587884903, 0.2998356223106384, 0.21917398273944855, 0.20163322985172272, 0.2100124955177307];[-3.283466339111328, -4.032345294952393, -7.156713962554932, -5.321317195892334, -5.234781265258789, -5.5417280197143555];[1.3763808012008667, 0.9137879014015198, 0.4412960410118103, 0.3310488164424896, 0.17277948558330536];300.0324590206146
1000;[3.622077465057373, 2.7515511512756348, 1.9694255590438843, 1.848265528678894, 1.8322097063064575, 1.8975552320480347];[0.2682129442691803, 0.26852384209632874, 0.15421871840953827, 0.15882697701454163, 0.1867808848619461, 0.19854342937469482];[-2.6014387607574463, -3.0966908931732178, -2.7499992847442627, -2.786301851272583, -2.9716432094573975, -3.108719825744629];[1.4298933744430542, 0.7815641760826111, 0.3502237796783447, 0.23617137968540192, 0.1419641375541687];303.93807578086853
