Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2050;[3.4718825817108154, 2.5727620124816895, 2.437725782394409, 2.0206313133239746, 2.1245956420898438, 1.907177448272705];[0.435119092464447, 0.534652590751648, 0.5215804576873779, 0.3322460651397705, 0.34887760877609253, 0.3184494078159332];[-2.168713331222534, -2.710580348968506, -3.1461188793182373, -2.794255256652832, -3.21528959274292, -2.915146827697754];[];361.0800778865814
2100;[3.4577395915985107, 2.322357416152954, 1.825588583946228, 2.185403347015381, 1.894073247909546, 1.9190529584884644];[0.4313388168811798, 0.4332047700881958, 0.20910339057445526, 0.3331029415130615, 0.30098941922187805, 0.3400734066963196];[-2.1701595783233643, -2.315561294555664, -1.9129647016525269, -2.7840092182159424, -2.5979814529418945, -2.8170888423919678];[];329.20501017570496
2150;[3.5250561237335205, 2.8634371757507324, 2.6323578357696533, 2.1592905521392822, 2.1427078247070312, 1.8070733547210693];[0.42883846163749695, 0.43993252515792847, 0.477923184633255, 0.40614524483680725, 0.43089377880096436, 0.4074613153934479];[-2.201998710632324, -2.170366048812866, -2.286761999130249, -2.4211044311523438, -2.7168331146240234, -2.4719347953796387];[];319.5312542915344
2200;[3.4772369861602783, 3.133359670639038, 3.2681922912597656, 1.9820468425750732, 1.861636757850647, 1.8169705867767334];[0.43342170119285583, 0.41439008712768555, 0.5660367608070374, 0.19983066618442535, 0.27725860476493835, 0.24081337451934814];[-2.167332649230957, -2.1205708980560303, -2.5972900390625, -1.6388659477233887, -2.1631152629852295, -2.173384666442871];[];334.5868237018585
2250;[3.447732448577881, 2.801201820373535, 2.4067091941833496, 2.0668952465057373, 1.9485715627670288, 2.070685863494873];[0.42744630575180054, 0.5432905554771423, 0.46529605984687805, 0.3109038770198822, 0.27868324518203735, 0.30023321509361267];[-2.1626577377319336, -2.58066987991333, -2.8289549350738525, -2.7278597354888916, -2.7463436126708984, -3.1024255752563477];[];331.0358612537384
2300;[3.4258675575256348, 4.038228988647461, 3.3057260513305664, 1.8577327728271484, 1.7298469543457031, 1.5599045753479004];[0.43996262550354004, 0.7521937489509583, 0.6056285500526428, 0.20223325490951538, 0.21569183468818665, 0.16377410292625427];[-2.155377149581909, -3.6131680011749268, -2.7217509746551514, -1.660580039024353, -1.8682465553283691, -1.7188071012496948];[];326.0404944419861
2350;[3.479848861694336, 2.396063804626465, 2.0358457565307617, 2.045109510421753, 2.0117201805114746, 2.041999101638794];[0.4281454086303711, 0.3230780363082886, 0.32194072008132935, 0.34602078795433044, 0.3270200788974762, 0.35141000151634216];[-2.1800904273986816, -2.1507937908172607, -2.7258381843566895, -3.048264503479004, -3.0250463485717773, -3.3896355628967285];[];350.8087351322174
2400;[3.453928232192993, 2.8993163108825684, 2.5344250202178955, 2.2873828411102295, 2.046308755874634, 2.1268436908721924];[0.42348501086235046, 0.38993775844573975, 0.46003058552742004, 0.44105100631713867, 0.3185863792896271, 0.3376616835594177];[-2.1593546867370605, -2.050205707550049, -2.922726631164551, -3.344480514526367, -3.0149154663085938, -3.3978655338287354];[];340.60601019859314
2450;[3.443373441696167, 2.722134828567505, 2.5679736137390137, 2.595954418182373, 2.4849205017089844, 2.4582767486572266];[0.4253566563129425, 0.3684520125389099, 0.5413824915885925, 0.5540969371795654, 0.5373185276985168, 0.48619699478149414];[-2.157527446746826, -2.2401785850524902, -4.543213367462158, -5.265100955963135, -5.479269504547119, -5.549108028411865];[];338.4976463317871
2500;[3.500199317932129, 2.815345048904419, 2.755697250366211, 2.481621742248535, 2.4415998458862305, 2.1993696689605713];[0.4217135012149811, 0.49907153844833374, 0.6315064430236816, 0.5383582711219788, 0.49178346991539, 0.4171445369720459];[-2.151613235473633, -2.686258316040039, -4.9208221435546875, -4.742278575897217, -5.119126796722412, -4.6138997077941895];[];333.966317653656
2550;[3.422832489013672, 3.0847370624542236, 2.2249670028686523, 2.258929967880249, 1.7549426555633545, 1.3981356620788574];[0.439088374376297, 0.5096629858016968, 0.4955328404903412, 0.5944690108299255, 0.2868761718273163, 0.08743887394666672];[-2.157212495803833, -2.3827757835388184, -2.4981634616851807, -3.435009241104126, -2.187944173812866, -1.4203139543533325];[];327.044926404953
2600;[3.394423484802246, 2.807638645172119, 2.6717090606689453, 2.188819646835327, 1.9037359952926636, 1.844300627708435];[0.44063636660575867, 0.5097207427024841, 0.6310301423072815, 0.357260137796402, 0.26812705397605896, 0.27163127064704895];[-2.1647140979766846, -2.508909225463867, -3.101292371749878, -2.4374494552612305, -2.423072576522827, -2.4673452377319336];[];444.0311710834503
2650;[3.442821979522705, 2.415801525115967, 2.4143686294555664, 2.3716421127319336, 2.4089486598968506, 2.309748649597168];[0.4292795956134796, 0.34287554025650024, 0.4467490613460541, 0.43603479862213135, 0.4934358298778534, 0.4994966387748718];[-2.150250196456909, -2.123319149017334, -3.6510114669799805, -3.9682209491729736, -4.690572738647461, -4.720329284667969];[];328.0005352497101
2700;[3.5615553855895996, 3.103304147720337, 3.0561044216156006, 2.6956076622009277, 2.4380829334259033, 2.3089520931243896];[0.4321097135543823, 0.6443120241165161, 0.857455849647522, 0.7559956908226013, 0.7197174429893494, 0.6659266948699951];[-2.211458683013916, -2.850051164627075, -4.567187309265137, -4.568193435668945, -4.456301689147949, -4.149113178253174];[];344.4848976135254
