Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1700;[3.3907694816589355, 2.455986261367798, 2.458320379257202, 2.2432758808135986, 2.3623898029327393, 2.3946967124938965];[0.41682669520378113, 0.2948101758956909, 0.31852856278419495, 0.30020633339881897, 0.3353061079978943, 0.35537177324295044];[-2.115798234939575, -1.8210402727127075, -2.0859932899475098, -1.9808255434036255, -2.2447190284729004, -2.390019178390503];[1.6701213121414185, 0.9563159942626953, 0.9580288529396057, 0.5939443111419678, 0.528327226638794];392.6102192401886
1750;[3.4865918159484863, 2.5552988052368164, 2.3991148471832275, 2.4681451320648193, 2.2271430492401123, 2.390042781829834];[0.43417859077453613, 0.31727367639541626, 0.3439660668373108, 0.33861762285232544, 0.30829256772994995, 0.3456934094429016];[-2.1764469146728516, -1.8755390644073486, -1.9208630323410034, -2.0732719898223877, -1.9312403202056885, -2.200698137283325];[2.0539963245391846, 0.9817211627960205, 0.8802239298820496, 0.5492174029350281, 0.6799474954605103];394.59343814849854
1800;[3.542616844177246, 2.75192928314209, 2.3588900566101074, 2.505615234375, 2.279440402984619, 2.4032089710235596];[0.43504461646080017, 0.34173932671546936, 0.299155056476593, 0.3154117166996002, 0.30680930614471436, 0.34708067774772644];[-2.2129921913146973, -1.9853713512420654, -1.8554774522781372, -1.9747791290283203, -1.8537160158157349, -2.0277037620544434];[2.0956878662109375, 1.3248097896575928, 0.7563679814338684, 0.6479801535606384, 0.5680534839630127];390.294406414032
1850;[3.523024320602417, 2.5599656105041504, 2.579270124435425, 2.5213074684143066, 2.5226306915283203, 2.3151543140411377];[0.43340134620666504, 0.31209060549736023, 0.3105609118938446, 0.32215189933776855, 0.33193662762641907, 0.3027494549751282];[-2.2051966190338135, -1.8458893299102783, -1.9092942476272583, -1.927641749382019, -1.9878745079040527, -1.9232375621795654];[1.713031530380249, 1.5298770666122437, 0.924647867679596, 0.9098594188690186, 0.9417373538017273];393.0813398361206
1900;[3.5153372287750244, 2.7271738052368164, 2.4040732383728027, 2.2352821826934814, 2.2459988594055176, 2.3069517612457275];[0.4438469111919403, 0.3007282614707947, 0.3203801214694977, 0.2718460261821747, 0.26855435967445374, 0.28416889905929565];[-2.202637195587158, -1.8951925039291382, -1.904049277305603, -1.8003044128417969, -1.800632119178772, -1.8633978366851807];[2.506030797958374, 1.4725463390350342, 0.7997148633003235, 0.6797171831130981, 0.6582459211349487];398.670428276062
1950;[3.449302911758423, 2.468156337738037, 2.4880645275115967, 2.4546265602111816, 2.254556894302368, 2.1428444385528564];[0.4420658349990845, 0.3111259639263153, 0.3013073205947876, 0.2918485403060913, 0.26323962211608887, 0.25275251269340515];[-2.188352108001709, -1.853636384010315, -1.8727810382843018, -1.8464422225952148, -1.7262401580810547, -1.654191255569458];[2.066718578338623, 1.0001589059829712, 0.9873607754707336, 0.9916552305221558, 1.0071425437927246];396.4443006515503
2000;[3.5128579139709473, 2.5004689693450928, 2.150217056274414, 2.210172414779663, 2.193021059036255, 2.2325074672698975];[0.43277543783187866, 0.285212904214859, 0.26529639959335327, 0.2702730596065521, 0.29582929611206055, 0.2970438599586487];[-2.1851656436920166, -1.8151981830596924, -1.7357920408248901, -1.8102415800094604, -1.937064528465271, -1.9762613773345947];[1.842687964439392, 0.9436700940132141, 0.6625905632972717, 0.6147863268852234, 0.6554340124130249];390.9913911819458
2050;[3.4718825817108154, 2.5677833557128906, 2.394379138946533, 2.2444229125976562, 2.1784284114837646, 2.293931722640991];[0.435119092464447, 0.29383641481399536, 0.3169381618499756, 0.35297891497612, 0.3337920010089874, 0.34795284271240234];[-2.168713331222534, -1.8457145690917969, -1.8989087343215942, -2.017866849899292, -2.0154244899749756, -2.205739736557007];[1.9777864217758179, 1.2320218086242676, 0.9345007538795471, 0.8394823670387268, 0.6115570664405823];392.29075384140015
2100;[3.4577395915985107, 2.4929938316345215, 2.587977886199951, 2.5254764556884766, 2.405818223953247, 2.350776195526123];[0.4313388168811798, 0.4350447654724121, 0.5186779499053955, 0.5635702610015869, 0.5344060659408569, 0.5217373371124268];[-2.1701595783233643, -2.154735803604126, -2.5930957794189453, -2.7568984031677246, -2.7064437866210938, -2.664482593536377];[2.477932929992676, 0.9230165481567383, 0.6032939553260803, 0.6341255903244019, 0.3946097493171692];394.1036341190338
2150;[3.5250561237335205, 2.573061227798462, 2.6768910884857178, 2.4156088829040527, 2.4724724292755127, 2.1606035232543945];[0.42883846163749695, 0.2925090491771698, 0.3179199695587158, 0.2752573490142822, 0.27987873554229736, 0.24879556894302368];[-2.201998710632324, -1.8058322668075562, -1.9194979667663574, -1.817740559577942, -1.9097365140914917, -1.805746078491211];[1.5561680793762207, 1.4791591167449951, 1.0518406629562378, 0.8305314779281616, 0.784296452999115];396.99220514297485
