Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
4700;[3.5076494216918945, 3.1061856746673584, 3.0410776138305664, 2.69814133644104, 2.8542754650115967, 2.946908712387085];[0.32202816009521484, 0.27682483196258545, 0.2534639835357666, 0.2457749992609024, 0.34685760736465454, 0.4589868187904358];[-2.3289403915405273, -2.238311529159546, -2.1814639568328857, -2.223726987838745, -2.6727943420410156, -3.2390854358673096];[1.4566947221755981, 1.265398621559143, 1.1688623428344727, 0.9755409955978394, 0.9119911193847656];317.5551087856293
4700;[3.7828967571258545, 3.3837854862213135, 3.382822036743164, 3.037997007369995, 3.086139678955078, 2.819364070892334];[0.28003156185150146, 0.23554359376430511, 0.18392311036586761, 0.16577452421188354, 0.18887591361999512, 0.17156141996383667];[-2.364377737045288, -2.2562508583068848, -2.1936726570129395, -2.289886474609375, -2.4980921745300293, -2.3818039894104004];[1.4566947221755981, 1.2263747453689575, 1.2500848770141602, 0.9763795733451843, 0.9074702262878418];321.3749313354492
4750;[3.493110179901123, 2.8367841243743896, 2.542484760284424, 2.583750009536743, 2.438671588897705, 2.3006482124328613];[0.32312458753585815, 0.23625582456588745, 0.23812726140022278, 0.2668028175830841, 0.27677425742149353, 0.2598596215248108];[-2.340907335281372, -2.137711524963379, -2.22696852684021, -2.462089776992798, -2.6035544872283936, -2.5575122833251953];[1.4229375123977661, 1.0945417881011963, 0.9046497344970703, 0.7743978500366211, 0.7406201362609863];313.0620188713074
4750;[3.760512113571167, 3.113494634628296, 2.8398356437683105, 2.937103271484375, 2.762937307357788, 2.619415760040283];[0.28784966468811035, 0.19192853569984436, 0.16250942647457123, 0.18710866570472717, 0.2002009153366089, 0.18982532620429993];[-2.343585968017578, -2.1399805545806885, -2.2858083248138428, -2.6529293060302734, -2.888500928878784, -2.886836051940918];[1.4229375123977661, 1.102893590927124, 0.9315139651298523, 0.7915652394294739, 0.7258104085922241];309.9535036087036
4800;[3.675821542739868, 2.845163106918335, 2.8868048191070557, 3.018599510192871, 3.637272834777832, 4.359685897827148];[0.32509845495224, 0.2342313677072525, 0.22471730411052704, 0.2391745001077652, 0.4273622930049896, 0.7174986600875854];[-2.386042594909668, -2.068369150161743, -2.0830397605895996, -2.1598422527313232, -2.8285350799560547, -4.999668598175049];[1.4324054718017578, 1.301790475845337, 1.2283265590667725, 1.140854835510254, 1.1285394430160522];313.82908296585083
4800;[4.009711742401123, 2.9957239627838135, 3.133033275604248, 3.2994401454925537, 3.2922935485839844, 3.383739471435547];[0.2729131281375885, 0.15924641489982605, 0.20338420569896698, 0.2563540041446686, 0.26637423038482666, 0.3051108419895172];[-2.436307191848755, -2.1192538738250732, -2.3089802265167236, -2.5599286556243896, -2.6033031940460205, -2.7818591594696045];[1.4324054718017578, 1.182748556137085, 1.0087660551071167, 1.069420337677002, 1.0708670616149902];318.525110244751
4850;[3.557636260986328, 3.40582537651062, 3.8382158279418945, 4.094886302947998, 4.146317481994629, 4.451665878295898];[0.3118250072002411, 0.24465514719486237, 0.420456200838089, 0.6839939951896667, 0.7622767686843872, 0.833433985710144];[-2.3486292362213135, -2.1118228435516357, -2.7725963592529297, -4.633174896240234, -5.568717956542969, -6.465196132659912];[1.401949405670166, 1.9077261686325073, 1.278774380683899, 1.005218505859375, 0.9121768474578857];314.96185302734375
4850;[3.865370988845825, 3.1511070728302, 3.4586808681488037, 4.094534873962402, 4.679413318634033, 5.243961334228516];[0.2654394209384918, 0.15661342442035675, 0.15943516790866852, 0.4446317255496979, 0.7021364569664001, 0.8340643644332886];[-2.384904623031616, -2.068563938140869, -2.1038875579833984, -2.9570515155792236, -5.0278167724609375, -7.004095554351807];[1.401949405670166, 1.4115750789642334, 1.2910596132278442, 1.2308480739593506, 0.9868170022964478];313.83701968193054
4900;[3.564361333847046, 3.2583858966827393, 2.7192742824554443, 2.56190824508667, 2.601308584213257, 2.6620123386383057];[0.3264492452144623, 0.2600150406360626, 0.21638385951519012, 0.25674477219581604, 0.3207058310508728, 0.35405415296554565];[-2.3481202125549316, -2.1850576400756836, -2.0749318599700928, -2.314321517944336, -2.6458635330200195, -2.7988970279693604];[1.4528001546859741, 1.498037576675415, 1.1024564504623413, 0.8965657353401184, 0.8161778450012207];309.2950186729431
4900;[3.849071979522705, 3.453314781188965, 2.9430081844329834, 2.9090371131896973, 3.015266180038452, 3.1708505153656006];[0.2822108268737793, 0.1984630972146988, 0.17998795211315155, 0.2497718185186386, 0.32480067014694214, 0.36823558807373047];[-2.3816041946411133, -2.2007219791412354, -2.1793034076690674, -2.417436361312866, -2.7639050483703613, -2.9994497299194336];[1.4528001546859741, 1.3973774909973145, 1.0037450790405273, 0.9017639756202698, 0.8630214929580688];313.57725191116333
4950;[3.669503927230835, 3.2128489017486572, 3.1950953006744385, 3.9835877418518066, 4.817193984985352, 5.211800575256348];[0.33433979749679565, 0.26842206716537476, 0.2520453631877899, 0.48021215200424194, 0.7909560203552246, 0.9044851064682007];[-2.3873438835144043, -2.1909260749816895, -2.1521074771881104, -3.0023372173309326, -5.5905842781066895, -7.198034286499023];[1.477205514907837, 1.4443191289901733, 1.4400842189788818, 1.2573151588439941, 1.0086357593536377];311.34618163108826
4950;[3.986457586288452, 3.363107919692993, 3.2579407691955566, 3.417048454284668, 3.287510395050049, 3.1401920318603516];[0.28340497612953186, 0.19616375863552094, 0.24373814463615417, 0.2735634744167328, 0.2891945242881775, 0.276509553194046];[-2.4314661026000977, -2.303449869155884, -2.4787113666534424, -2.7015976905822754, -2.6670899391174316, -2.5183143615722656];[1.477205514907837, 1.205248475074768, 1.1911205053329468, 1.0417687892913818, 1.0153394937515259];311.7724757194519
5000;[3.515542984008789, 2.951430559158325, 3.0979955196380615, 2.949467420578003, 3.223097562789917, 4.026378631591797];[0.31484517455101013, 0.2903132736682892, 0.3338622450828552, 0.2606814503669739, 0.30987468361854553, 0.6483426094055176];[-2.318916082382202, -2.2113921642303467, -2.3687288761138916, -2.1567509174346924, -2.35174560546875, -4.286695957183838];[1.4226378202438354, 1.2607460021972656, 1.2474784851074219, 1.3830839395523071, 1.3051140308380127];311.9745056629181
5000;[3.8120102882385254, 3.1438074111938477, 3.4661998748779297, 3.42694354057312, 3.570952892303467, 3.685403823852539];[0.276386022567749, 0.2374037206172943, 0.38395875692367554, 0.4126887619495392, 0.4722941815853119, 0.501594603061676];[-2.3439841270446777, -2.395923137664795, -3.0746891498565674, -3.099144697189331, -3.5760059356689453, -3.8221993446350098];[1.4226378202438354, 1.129957675933838, 1.0252498388290405, 1.0051817893981934, 1.0119731426239014];307.10949659347534
