Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
550;[3.4279885292053223, 2.771883249282837, 2.429213762283325, 2.569995403289795, 2.4290430545806885, 2.421529531478882];[0.31024667620658875, 0.24211499094963074, 0.2415507435798645, 0.2700677514076233, 0.29081493616104126, 0.30597546696662903];[-2.2929978370666504, -2.228370189666748, -2.327472448348999, -2.478778600692749, -2.6157760620117188, -2.7177910804748535];[];277.24194717407227
550;[3.6865522861480713, 3.0495193004608154, 2.7377431392669678, 2.9541327953338623, 2.7556979656219482, 2.7837464809417725];[0.27847549319267273, 0.1526682823896408, 0.16058923304080963, 0.17768439650535583, 0.2032686471939087, 0.23297946155071259];[-2.3015549182891846, -2.1240804195404053, -2.1722967624664307, -2.3828208446502686, -2.42261004447937, -2.584038019180298];[];287.92303800582886
600;[3.540910005569458, 3.185065507888794, 3.5242855548858643, 3.5525295734405518, 3.716221332550049, 3.839778423309326];[0.31453534960746765, 0.3112563192844391, 0.49296656250953674, 0.5939781665802002, 0.634377658367157, 0.7513180375099182];[-2.319356679916382, -2.3350296020507812, -3.088886022567749, -3.8019962310791016, -4.123337745666504, -5.011850357055664];[];296.53586173057556
600;[3.8338539600372314, 3.4931371212005615, 3.354414463043213, 3.2719130516052246, 3.5198254585266113, 3.4636127948760986];[0.2677205502986908, 0.26970842480659485, 0.3227505385875702, 0.41908717155456543, 0.45513322949409485, 0.5532171130180359];[-2.3706183433532715, -2.373777151107788, -2.5064406394958496, -2.9662814140319824, -3.3739805221557617, -3.768143653869629];[];283.2378797531128
650;[3.604032278060913, 2.775893211364746, 2.8690884113311768, 2.8986783027648926, 2.804797410964966, 3.0745365619659424];[0.32569724321365356, 0.363440603017807, 0.4218006432056427, 0.5104966759681702, 0.524567723274231, 0.6134771704673767];[-2.375779390335083, -2.8327395915985107, -3.1417813301086426, -3.760434150695801, -3.9378695487976074, -4.461276531219482];[];291.04831314086914
650;[3.9040536880493164, 2.9486138820648193, 2.9736337661743164, 2.9908885955810547, 2.8437392711639404, 3.0375592708587646];[0.2791663408279419, 0.19844035804271698, 0.21632345020771027, 0.300273597240448, 0.3053955137729645, 0.3627806603908539];[-2.4164435863494873, -2.2557075023651123, -2.4317798614501953, -2.78116512298584, -2.807199239730835, -3.156221866607666];[];285.3274540901184
700;[3.5309722423553467, 3.619870662689209, 3.9569807052612305, 4.237203121185303, 4.646838665008545, 4.981982707977295];[0.3201204836368561, 0.5842303037643433, 0.7186844944953918, 0.7582345008850098, 0.8721755146980286, 0.9283173680305481];[-2.3599231243133545, -3.7506494522094727, -4.903253078460693, -5.381053924560547, -6.55072546005249, -7.439609050750732];[];313.1318197250366
700;[3.8213300704956055, 4.060853481292725, 4.486996173858643, 4.863220691680908, 5.268766403198242, 5.625946998596191];[0.2770443856716156, 0.5923475623130798, 0.7433426380157471, 0.7893301248550415, 0.8936535716056824, 0.9413604140281677];[-2.3834190368652344, -4.017549514770508, -5.535975933074951, -6.283361911773682, -7.818600177764893, -8.934603691101074];[];262.80990743637085
750;[3.5392649173736572, 2.98055362701416, 2.894444227218628, 2.836338758468628, 2.95021653175354, 3.652573347091675];[0.3328361511230469, 0.259731262922287, 0.24224789440631866, 0.21790741384029388, 0.2923179566860199, 0.5532412528991699];[-2.3656411170959473, -2.1530258655548096, -2.15663480758667, -2.119866132736206, -2.341137170791626, -3.5614781379699707];[];288.7051956653595
750;[3.797492265701294, 3.1772170066833496, 3.1071085929870605, 3.0606939792633057, 2.827427625656128, 2.9066452980041504];[0.289719820022583, 0.17133386433124542, 0.1694713830947876, 0.16586749255657196, 0.1380014270544052, 0.13569903373718262];[-2.391772985458374, -2.223954677581787, -2.3398241996765137, -2.352992534637451, -2.17222261428833, -2.2083168029785156];[];255.9872453212738
