Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2350;[3.479848861694336, 2.0884265899658203, 2.1313326358795166, 1.9507838487625122, 1.6768301725387573, 1.6986232995986938];[0.4281454086303711, 0.27317583560943604, 0.31953057646751404, 0.2910101115703583, 0.23989734053611755, 0.2161063700914383];[-2.1800904273986816, -1.884093165397644, -2.3914637565612793, -2.2518413066864014, -1.9616777896881104, -1.8784254789352417];[1.4287128448486328, 0.7389634251594543, 0.461993932723999, 0.3180442750453949, 0.20861250162124634];386.7570059299469
2400;[3.453928232192993, 2.507276773452759, 2.1638708114624023, 2.091825485229492, 1.9450777769088745, 2.1046111583709717];[0.42348501086235046, 0.41192081570625305, 0.5109748244285583, 0.47700411081314087, 0.4290039539337158, 0.4609932601451874];[-2.1593546867370605, -2.2351367473602295, -3.004150152206421, -3.034271717071533, -2.821699857711792, -3.1312735080718994];[1.4247595071792603, 0.8299329280853271, 0.512184202671051, 0.33839917182922363, 0.19817370176315308];379.28713607788086
2450;[3.443373441696167, 2.522102117538452, 2.2637624740600586, 2.096683979034424, 1.9921671152114868, 1.971121072769165];[0.4253566563129425, 0.3690330982208252, 0.4543454051017761, 0.44465160369873047, 0.4088536500930786, 0.388681024312973];[-2.157527446746826, -2.241800308227539, -3.228940486907959, -3.13871169090271, -2.9059672355651855, -2.827409505844116];[1.5208905935287476, 0.795814037322998, 0.4872199594974518, 0.3323335349559784, 0.22009819746017456];375.26883602142334
2500;[3.500199317932129, 2.159242630004883, 2.1125128269195557, 1.9480221271514893, 1.7367478609085083, 1.5439265966415405];[0.4217135012149811, 0.29156890511512756, 0.32266923785209656, 0.30694475769996643, 0.2534042298793793, 0.2023291140794754];[-2.151613235473633, -1.98451828956604, -2.516771078109741, -2.393387794494629, -2.046066999435425, -1.7380766868591309];[1.3893779516220093, 0.7446591258049011, 0.4961809515953064, 0.33332884311676025, 0.2577483654022217];376.46094012260437
2550;[3.422832489013672, 2.2712836265563965, 2.0677707195281982, 1.8940829038619995, 1.904779076576233, 1.6611049175262451];[0.439088374376297, 0.29629096388816833, 0.3508882224559784, 0.3374710977077484, 0.30878597497940063, 0.24749606847763062];[-2.157212495803833, -1.964661955833435, -2.6322882175445557, -2.5523521900177, -2.4366955757141113, -2.0525975227355957];[1.3986759185791016, 0.7937424182891846, 0.4940372109413147, 0.3119329512119293, 0.20357392728328705];379.110741853714
2600;[3.394423484802246, 3.2964556217193604, 3.5941033363342285, 3.27915096282959, 3.0881612300872803, 3.022733449935913];[0.44063636660575867, 0.8203392624855042, 1.170181155204773, 1.1649314165115356, 1.1249552965164185, 1.1755070686340332];[-2.1647140979766846, -3.355015516281128, -7.958935737609863, -9.039775848388672, -9.382131576538086, -11.251489639282227];[1.3757927417755127, 0.9623528122901917, 0.6870930790901184, 0.4989743232727051, 0.35575535893440247];375.10191464424133
2650;[3.442821979522705, 2.240913152694702, 1.9807378053665161, 1.754465103149414, 1.6348607540130615, 1.6337119340896606];[0.4292795956134796, 0.3127158284187317, 0.3122110962867737, 0.25522100925445557, 0.22254936397075653, 0.223164364695549];[-2.150250196456909, -2.120112657546997, -2.3158557415008545, -1.9976001977920532, -1.8692761659622192, -1.9245755672454834];[1.4356052875518799, 0.738227903842926, 0.4451136589050293, 0.257174015045166, 0.1618407666683197];383.5962779521942
2700;[3.5615553855895996, 2.5744001865386963, 1.9404492378234863, 1.7466503381729126, 1.627699613571167, 1.5731182098388672];[0.4321097135543823, 0.3763290345668793, 0.3068994879722595, 0.28904932737350464, 0.26286521553993225, 0.24709002673625946];[-2.211458683013916, -2.571011781692505, -2.2358975410461426, -2.022610664367676, -1.8594610691070557, -1.815530776977539];[1.381988525390625, 0.7377170920372009, 0.4323386251926422, 0.29514655470848083, 0.20550858974456787];371.4433579444885
2750;[3.5089309215545654, 2.1451148986816406, 2.0195162296295166, 1.7994513511657715, 1.6965240240097046, 1.651817798614502];[0.43499210476875305, 0.2826031744480133, 0.2954215705394745, 0.2572924494743347, 0.22565415501594543, 0.21031799912452698];[-2.196744441986084, -1.982174277305603, -2.3012170791625977, -2.055694341659546, -1.8559175729751587, -1.8315588235855103];[1.5251234769821167, 0.7263997793197632, 0.4895256757736206, 0.30882716178894043, 0.23675182461738586];378.71317172050476
2800;[3.548353433609009, 2.2298970222473145, 1.9798908233642578, 1.862392544746399, 1.6975566148757935, 1.6964572668075562];[0.42625173926353455, 0.3256325125694275, 0.31883925199508667, 0.29795581102371216, 0.27457600831985474, 0.2510873079299927];[-2.2053003311157227, -2.195068359375, -2.3217172622680664, -2.2138659954071045, -2.0545670986175537, -1.9887677431106567];[1.415387749671936, 0.7283222675323486, 0.4624031186103821, 0.29924526810646057, 0.19435656070709229];379.7100067138672
