Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1900;[3.5153372287750244, 2.522916555404663, 1.5380269289016724, 1.4673627614974976, 1.3119937181472778, 1.2965500354766846];[0.4438469111919403, 0.32767170667648315, 0.10241164267063141, 0.07304786890745163, 0.058905500918626785, 0.06438834965229034];[-2.202637195587158, -2.0945403575897217, -1.3115975856781006, -1.2900493144989014, -1.1816210746765137, -1.1942085027694702];[1.3942899703979492, 0.826164960861206, 0.39054784178733826, 0.23306122422218323, 0.15406163036823273];274.7038354873657
1950;[3.449302911758423, 2.3120718002319336, 1.4013454914093018, 1.3123900890350342, 1.3026841878890991, 1.2804341316223145];[0.4420658349990845, 0.33555296063423157, 0.05181886628270149, 0.031845856457948685, 0.032514069229364395, 0.034921739250421524];[-2.188352108001709, -2.0533201694488525, -1.1784119606018066, -1.1144713163375854, -1.1468031406402588, -1.1327418088912964];[1.430879831314087, 0.8344258069992065, 0.3997819721698761, 0.276856005191803, 0.18346452713012695];270.3344957828522
2000;[3.5128579139709473, 2.3814759254455566, 1.6796597242355347, 1.4971727132797241, 1.482725739479065, 1.4218113422393799];[0.43277543783187866, 0.2919919192790985, 0.20631062984466553, 0.18472954630851746, 0.17908313870429993, 0.2268974483013153];[-2.1851656436920166, -1.8854680061340332, -1.583563208580017, -1.5163383483886719, -1.5563163757324219, -1.6317354440689087];[1.4451537132263184, 0.8490179777145386, 0.4027661979198456, 0.24662895500659943, 0.16163235902786255];270.0483498573303
2050;[3.4718825817108154, 2.331624984741211, 1.684861421585083, 1.3851550817489624, 1.4686673879623413, 1.437147617340088];[0.435119092464447, 0.3168686330318451, 0.20597083866596222, 0.17175869643688202, 0.12442369759082794, 0.11636772006750107];[-2.168713331222534, -1.998301386833191, -1.611667513847351, -1.431770920753479, -1.4063597917556763, -1.394167423248291];[1.3899706602096558, 0.8145761489868164, 0.35972803831100464, 0.22763437032699585, 0.16040053963661194];269.14574003219604
2100;[3.4577395915985107, 2.2628157138824463, 1.9662593603134155, 1.920583963394165, 1.6625707149505615, 1.517329216003418];[0.4313388168811798, 0.4241064786911011, 0.48759588599205017, 0.5801745057106018, 0.36728835105895996, 0.21211902797222137];[-2.1701595783233643, -2.188554525375366, -2.6082875728607178, -3.0455877780914307, -2.1915717124938965, -1.6833102703094482];[1.4028916358947754, 0.7782467603683472, 0.34847840666770935, 0.20699158310890198, 0.14498594403266907];277.18060660362244
2150;[3.5250561237335205, 2.392357349395752, 1.3774129152297974, 1.3076411485671997, 1.2964435815811157, 1.2189573049545288];[0.42883846163749695, 0.32392165064811707, 0.04692738130688667, 0.028962278738617897, 0.05205947160720825, 0.022613223642110825];[-2.201998710632324, -1.9759089946746826, -1.1414403915405273, -1.1266783475875854, -1.1674342155456543, -1.0824687480926514];[1.469148874282837, 0.8620890378952026, 0.38055655360221863, 0.2355996072292328, 0.1593693345785141];277.8333594799042
2200;[3.4772369861602783, 2.4240353107452393, 1.7192456722259521, 1.293303370475769, 1.2444108724594116, 1.2708895206451416];[0.43342170119285583, 0.2916170358657837, 0.15808624029159546, 0.02193847857415676, 0.04952818527817726, 0.07186806946992874];[-2.167332649230957, -1.806391954421997, -1.4584202766418457, -1.0670301914215088, -1.1142386198043823, -1.1979247331619263];[1.5389820337295532, 0.966920793056488, 0.49458906054496765, 0.2914715111255646, 0.2049461454153061];271.3385078907013
2250;[3.447732448577881, 2.5501396656036377, 1.5729725360870361, 1.3983691930770874, 1.241128921508789, 1.1875288486480713];[0.42744630575180054, 0.3915751278400421, 0.10420229285955429, 0.08936276286840439, 0.059571851044893265, 0.00717626279219985];[-2.1626577377319336, -2.047459363937378, -1.2893530130386353, -1.2434437274932861, -1.118143916130066, -1.0337432622909546];[1.4969102144241333, 0.9120927453041077, 0.5269235372543335, 0.28565552830696106, 0.17864437401294708];273.2611153125763
2300;[3.4258675575256348, 2.3209261894226074, 1.6144864559173584, 1.461567759513855, 1.4403189420700073, 1.4514269828796387];[0.43996262550354004, 0.31747016310691833, 0.10682995617389679, 0.10137175023555756, 0.09633566439151764, 0.10742763429880142];[-2.155377149581909, -2.0136775970458984, -1.3670192956924438, -1.3021453619003296, -1.325260043144226, -1.3817126750946045];[1.3730943202972412, 0.7842870354652405, 0.3668215274810791, 0.2547664940357208, 0.15787962079048157];281.11244797706604
2350;[3.479848861694336, 2.1647818088531494, 1.6320894956588745, 1.4571726322174072, 1.3421680927276611, 1.4019237756729126];[0.4281454086303711, 0.2689007520675659, 0.14676319062709808, 0.10567784309387207, 0.11017538607120514, 0.12455026060342789];[-2.1800904273986816, -1.7735522985458374, -1.4287521839141846, -1.3453742265701294, -1.3144892454147339, -1.4086544513702393];[1.4287128448486328, 0.8520380854606628, 0.38563409447669983, 0.25637418031692505, 0.17835000157356262];268.31919956207275
2400;[3.453928232192993, 2.46040415763855, 1.3500161170959473, 1.307445764541626, 1.2717413902282715, 1.3960484266281128];[0.42348501086235046, 0.358469694852829, 0.06147389858961105, 0.05427155643701553, 0.04720515012741089, 0.07353027909994125];[-2.1593546867370605, -2.0517566204071045, -1.1298612356185913, -1.1362321376800537, -1.132232427597046, -1.2768012285232544];[1.4247595071792603, 0.8561119437217712, 0.39411890506744385, 0.2461358904838562, 0.1589333415031433];269.8728039264679
2450;[3.443373441696167, 2.498506784439087, 1.4068846702575684, 1.2884342670440674, 1.2616016864776611, 1.2617508172988892];[0.4253566563129425, 0.35374680161476135, 0.06656226515769958, 0.04313228651881218, 0.03202473372220993, 0.029638027772307396];[-2.157527446746826, -2.182326555252075, -1.1864564418792725, -1.111091136932373, -1.112854242324829, -1.1047065258026123];[1.5208905935287476, 0.7988464832305908, 0.35694485902786255, 0.226690873503685, 0.13491065800189972];271.06341099739075
2500;[3.500199317932129, 2.2460176944732666, 1.6079370975494385, 1.3901418447494507, 1.2998219728469849, 1.223030686378479];[0.4217135012149811, 0.3013794720172882, 0.1593671441078186, 0.10058259218931198, 0.08512527495622635, 0.06875111162662506];[-2.151613235473633, -1.8817286491394043, -1.4567934274673462, -1.2961175441741943, -1.229338526725769, -1.16599702835083];[1.3893779516220093, 0.8159469962120056, 0.37883925437927246, 0.23028120398521423, 0.1519191712141037];269.0682797431946
2550;[3.422832489013672, 2.2844579219818115, 1.5207879543304443, 1.3648850917816162, 1.4483298063278198, 1.3690382242202759];[0.439088374376297, 0.2957956790924072, 0.12363152951002121, 0.08905573934316635, 0.09930822253227234, 0.10364586114883423];[-2.157212495803833, -1.9337106943130493, -1.3725879192352295, -1.2362332344055176, -1.3411763906478882, -1.327478051185608];[1.3986759185791016, 0.8088525533676147, 0.3451075255870819, 0.24034829437732697, 0.15010571479797363];271.97561979293823
2600;[3.394423484802246, 3.1439764499664307, 2.5796849727630615, 1.6683449745178223, 1.3966456651687622, 1.2870782613754272];[0.44063636660575867, 0.7198598980903625, 0.7207325100898743, 0.24687674641609192, 0.10094789415597916, 0.08649974316358566];[-2.1647140979766846, -2.9877591133117676, -3.342900276184082, -1.7108012437820435, -1.316387414932251, -1.247015118598938];[1.3757927417755127, 0.9595085978507996, 0.5567077398300171, 0.2800993025302887, 0.1656172275543213];282.7083992958069
2650;[3.442821979522705, 2.2614338397979736, 1.5026084184646606, 1.3920891284942627, 1.332814335823059, 1.3501887321472168];[0.4292795956134796, 0.3156677186489105, 0.13082972168922424, 0.10416197776794434, 0.08307192474603653, 0.08356716483831406];[-2.150250196456909, -2.0868799686431885, -1.3747199773788452, -1.2940257787704468, -1.248420000076294, -1.2684663534164429];[1.4356052875518799, 0.7630138397216797, 0.3417874574661255, 0.23917585611343384, 0.14456132054328918];269.3094506263733
2700;[3.5615553855895996, 2.699190616607666, 1.6567195653915405, 1.5208923816680908, 1.4101202487945557, 1.315898060798645];[0.4321097135543823, 0.3718584477901459, 0.2192687690258026, 0.23365817964076996, 0.16183994710445404, 0.10341738909482956];[-2.211458683013916, -2.2645349502563477, -1.6411752700805664, -1.6694473028182983, -1.4615182876586914, -1.3044743537902832];[1.381988525390625, 0.8652868866920471, 0.3681146800518036, 0.23387670516967773, 0.16931237280368805];272.0629782676697
2750;[3.5089309215545654, 2.229796886444092, 1.6345696449279785, 1.439639687538147, 1.388740062713623, 1.3914568424224854];[0.43499210476875305, 0.2865404188632965, 0.18829596042633057, 0.1453341394662857, 0.09206987917423248, 0.08074940741062164];[-2.196744441986084, -1.841937780380249, -1.5433096885681152, -1.406256079673767, -1.3013938665390015, -1.287485122680664];[1.5251234769821167, 0.8127545714378357, 0.36490151286125183, 0.23288342356681824, 0.16169950366020203];269.5780379772186
2800;[3.548353433609009, 2.3416593074798584, 1.6873078346252441, 1.5229662656784058, 1.4356693029403687, 1.4520810842514038];[0.42625173926353455, 0.3273371458053589, 0.24624785780906677, 0.17926570773124695, 0.19260236620903015, 0.17675194144248962];[-2.2053003311157227, -2.0157320499420166, -1.7049415111541748, -1.5311057567596436, -1.5547131299972534, -1.5519850254058838];[1.415387749671936, 0.8171801567077637, 0.3546915650367737, 0.24153810739517212, 0.14540518820285797];268.3448450565338
2850;[3.4069786071777344, 2.250077486038208, 1.7453935146331787, 1.6160399913787842, 1.5884997844696045, 1.4867658615112305];[0.42313840985298157, 0.44073158502578735, 0.34517601132392883, 0.21789376437664032, 0.18662875890731812, 0.16980023682117462];[-2.1496262550354004, -2.3094708919525146, -1.9721379280090332, -1.6801854372024536, -1.627376675605774, -1.5649144649505615];[1.4206163883209229, 0.7606697678565979, 0.35529887676239014, 0.22107866406440735, 0.1551659107208252];267.84716606140137
2900;[3.4786903858184814, 2.4036386013031006, 1.6195440292358398, 1.5442992448806763, 1.3754587173461914, 1.2891428470611572];[0.4198276996612549, 0.28335657715797424, 0.17206640541553497, 0.1871628761291504, 0.06358011066913605, 0.04356782138347626];[-2.169485092163086, -1.8597519397735596, -1.4908803701400757, -1.5044149160385132, -1.229080080986023, -1.1572904586791992];[1.5595101118087769, 0.9307717084884644, 0.439955472946167, 0.27131590247154236, 0.1939140111207962];270.2612771987915
