Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2300;[3.4258675575256348, 2.7755439281463623, 2.8091049194335938, 2.9904587268829346, 2.8704230785369873, 3.0400009155273438];[0.43996262550354004, 0.33865562081336975, 0.49188366532325745, 0.6321465969085693, 0.6456586718559265, 0.7411942481994629];[-2.155377149581909, -1.9321138858795166, -2.3698160648345947, -3.000598192214966, -3.0968434810638428, -3.597043991088867];[1.3730943202972412, 1.1483451128005981, 0.9499799013137817, 0.8588036894798279, 0.8522739410400391];313.1338770389557
2350;[3.479848861694336, 3.8501358032226562, 3.9435932636260986, 3.8618428707122803, 3.972011089324951, 4.15142822265625];[0.4281454086303711, 0.8094885945320129, 0.8857458829879761, 0.9547207355499268, 0.9603429436683655, 1.026016354560852];[-2.1800904273986816, -4.272426605224609, -5.082334518432617, -5.796963691711426, -6.309101581573486, -7.1581926345825195];[1.4287128448486328, 0.8895188570022583, 0.8942152261734009, 0.8447192311286926, 0.834071695804596];308.5067489147186
2400;[3.453928232192993, 2.6358120441436768, 2.4517858028411865, 2.5228629112243652, 2.493889808654785, 2.5544257164001465];[0.42348501086235046, 0.3170553147792816, 0.3092045187950134, 0.3111248314380646, 0.31582215428352356, 0.39093834161758423];[-2.1593546867370605, -1.8792874813079834, -1.879469394683838, -1.8993765115737915, -1.9118733406066895, -2.0744338035583496];[1.4247595071792603, 1.1005263328552246, 0.9847356677055359, 0.9349671006202698, 0.9539299607276917];313.6368682384491
2450;[3.443373441696167, 2.7383205890655518, 2.6655611991882324, 2.710697650909424, 2.684730052947998, 2.497304916381836];[0.4253566563129425, 0.31926894187927246, 0.3568495512008667, 0.4014395475387573, 0.40284252166748047, 0.3941504955291748];[-2.157527446746826, -1.8933830261230469, -2.1882972717285156, -2.4485392570495605, -2.5965662002563477, -2.6114938259124756];[1.5208905935287476, 1.2016242742538452, 0.8585414886474609, 0.8047087788581848, 0.7506398558616638];312.41055965423584
2500;[3.500199317932129, 2.6171138286590576, 2.695707082748413, 2.6670758724212646, 2.601771354675293, 2.8631644248962402];[0.4217135012149811, 0.34505632519721985, 0.3503095507621765, 0.3703717589378357, 0.466280460357666, 0.5699982643127441];[-2.151613235473633, -1.9204310178756714, -1.9923558235168457, -2.038362979888916, -2.2589781284332275, -2.668694496154785];[1.3893779516220093, 0.9889320135116577, 0.9638476371765137, 0.9128751754760742, 0.935599684715271];312.1809301376343
2550;[3.422832489013672, 2.7303779125213623, 2.379324197769165, 2.481668710708618, 2.1344738006591797, 2.442209005355835];[0.439088374376297, 0.3505706191062927, 0.32231560349464417, 0.3647048771381378, 0.35043883323669434, 0.4164508283138275];[-2.157212495803833, -1.9441335201263428, -1.9445405006408691, -2.195925712585449, -2.0181167125701904, -2.382362127304077];[1.3986759185791016, 1.0698062181472778, 0.8532151579856873, 0.7760656476020813, 0.7597518563270569];310.7558763027191
2600;[3.394423484802246, 3.8793222904205322, 3.819753646850586, 4.002577781677246, 4.147432804107666, 4.5251641273498535];[0.44063636660575867, 0.8285388946533203, 0.9020975232124329, 0.9556978940963745, 0.9965149164199829, 1.0516767501831055];[-2.1647140979766846, -4.594048500061035, -5.2984232902526855, -6.090927600860596, -6.775108814239502, -7.7191925048828125];[1.3757927417755127, 0.9146644473075867, 0.8603359460830688, 0.8640012741088867, 0.8409832119941711];310.4425916671753
2650;[3.442821979522705, 2.673041343688965, 2.443244695663452, 2.541379928588867, 2.4732179641723633, 2.405379056930542];[0.4292795956134796, 0.3245317041873932, 0.31609922647476196, 0.34459927678108215, 0.3498982787132263, 0.347052663564682];[-2.150250196456909, -1.9010695219039917, -1.964627981185913, -2.1948320865631104, -2.255993604660034, -2.2142372131347656];[1.4356052875518799, 1.0802347660064697, 0.8873100876808167, 0.8541215658187866, 0.8413761854171753];315.6735646724701
2700;[3.5615553855895996, 4.351129531860352, 4.8065714836120605, 5.1339850425720215, 5.37526798248291, 5.7858710289001465];[0.4321097135543823, 0.8227066993713379, 1.0110177993774414, 1.036298394203186, 1.092569351196289, 1.1615779399871826];[-2.211458683013916, -4.534221649169922, -7.256685733795166, -8.158870697021484, -9.234837532043457, -10.771381378173828];[1.381988525390625, 0.9494592547416687, 0.9046943187713623, 0.8838216662406921, 0.9034555554389954];313.04892897605896
2750;[3.5089309215545654, 3.3196680545806885, 3.35567307472229, 3.396132230758667, 3.57559871673584, 3.5910117626190186];[0.43499210476875305, 0.758871853351593, 0.804398775100708, 0.8339498043060303, 0.8555432558059692, 0.9129655957221985];[-2.196744441986084, -3.746128559112549, -4.313457489013672, -4.748453140258789, -5.2084221839904785, -5.5963053703308105];[1.5251234769821167, 0.847876787185669, 0.7626133561134338, 0.7726399302482605, 0.793226420879364];311.28375458717346
2800;[3.548353433609009, 2.675036668777466, 2.5407984256744385, 2.641221046447754, 2.812305212020874, 3.011699676513672];[0.42625173926353455, 0.35299623012542725, 0.3935394883155823, 0.47401171922683716, 0.583942711353302, 0.7218055129051208];[-2.2053003311157227, -1.9792590141296387, -2.0927608013153076, -2.344791889190674, -2.754910707473755, -3.4823687076568604];[1.415387749671936, 1.0174188613891602, 0.8906177878379822, 0.8440340757369995, 0.8601961135864258];313.35300493240356
2850;[3.4069786071777344, 2.8739984035491943, 2.9967710971832275, 2.923825979232788, 2.784254550933838, 2.7771310806274414];[0.42313840985298157, 0.43980780243873596, 0.46696335077285767, 0.467290997505188, 0.4710339903831482, 0.471975713968277];[-2.1496262550354004, -2.144540786743164, -2.3022303581237793, -2.272310256958008, -2.331345319747925, -2.429713487625122];[1.4206163883209229, 1.1647846698760986, 1.019728183746338, 0.9979411959648132, 0.909949004650116];312.24516201019287
2900;[3.4786903858184814, 2.5587494373321533, 2.4748125076293945, 2.5364747047424316, 2.2168290615081787, 2.1860694885253906];[0.4198276996612549, 0.2973024249076843, 0.34720417857170105, 0.36660394072532654, 0.3186572790145874, 0.3523295521736145];[-2.169485092163086, -1.8461289405822754, -1.9829903841018677, -2.1005029678344727, -1.8816970586776733, -1.9587421417236328];[1.5595101118087769, 0.9982778429985046, 0.9581252932548523, 0.8957685828208923, 0.8837041258811951];311.348592042923
2950;[3.457639694213867, 2.644845724105835, 2.3450615406036377, 2.3966128826141357, 2.3353323936462402, 2.3615074157714844];[0.41961294412612915, 0.364301472902298, 0.40232646465301514, 0.4117961823940277, 0.46105507016181946, 0.47593361139297485];[-2.1645867824554443, -1.962333083152771, -2.117558002471924, -2.2847237586975098, -2.395920753479004, -2.5703797340393066];[1.4005879163742065, 1.0172739028930664, 0.7934134006500244, 0.7257171273231506, 0.7404875159263611];314.0680351257324
