Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1100;[3.5694146156311035, 2.70778226852417, 2.859729766845703, 2.7701151371002197, 2.815998077392578, 3.073091745376587];[0.4306790828704834, 0.31792014837265015, 0.4017118513584137, 0.4551416337490082, 0.5225575566291809, 0.6745328307151794];[-2.2354342937469482, -1.855147123336792, -2.044976234436035, -2.2269065380096436, -2.4925930500030518, -3.158825159072876];[1.4891663789749146, 1.2962876558303833, 1.0953879356384277, 0.9378191232681274, 0.8960767388343811];310.51329493522644
1150;[3.4858319759368896, 2.694472312927246, 2.6113061904907227, 2.6456894874572754, 2.6180062294006348, 2.8490138053894043];[0.43737438321113586, 0.35117581486701965, 0.3367578387260437, 0.3131945729255676, 0.32294079661369324, 0.3808977007865906];[-2.1709494590759277, -1.9702651500701904, -1.9434174299240112, -1.8864521980285645, -1.8802361488342285, -2.049492120742798];[1.4211032390594482, 1.229370355606079, 1.050803542137146, 1.0266369581222534, 1.0540683269500732];313.4105396270752
1200;[3.437978982925415, 2.816549301147461, 2.7303578853607178, 2.515002965927124, 2.305574417114258, 2.420498847961426];[0.4222293496131897, 0.41127049922943115, 0.3899471163749695, 0.38489803671836853, 0.3703637719154358, 0.3964114487171173];[-2.1453921794891357, -2.1448209285736084, -2.20518159866333, -2.165472984313965, -2.211822748184204, -2.378004789352417];[1.4090831279754639, 1.0060821771621704, 0.9024843573570251, 0.837465226650238, 0.7848889231681824];316.41850090026855
1250;[3.4220948219299316, 2.8730454444885254, 2.6363773345947266, 2.6006758213043213, 2.6589908599853516, 2.3110508918762207];[0.4305312931537628, 0.3458619713783264, 0.31804347038269043, 0.3422395586967468, 0.34901899099349976, 0.30200737714767456];[-2.1536736488342285, -1.98859703540802, -1.9849629402160645, -2.168419599533081, -2.2432608604431152, -2.0028560161590576];[1.4425804615020752, 1.1377662420272827, 0.917374312877655, 0.8769333958625793, 0.8204065561294556];313.7379765510559
1300;[3.4729998111724854, 2.6785168647766113, 2.632845878601074, 2.99324369430542, 2.889133930206299, 3.027775764465332];[0.4191039800643921, 0.30943718552589417, 0.3771137595176697, 0.5391747355461121, 0.6816142797470093, 0.7560979723930359];[-2.148639678955078, -1.8994941711425781, -2.0929460525512695, -2.6341092586517334, -3.221924304962158, -3.780931234359741];[1.4331846237182617, 1.158888339996338, 0.872025191783905, 0.8514953255653381, 0.79988694190979];310.48619866371155
1350;[3.4616544246673584, 2.5104897022247314, 2.6940293312072754, 2.639024496078491, 2.6789116859436035, 2.952537775039673];[0.43835362792015076, 0.302356481552124, 0.3717345595359802, 0.44590505957603455, 0.57319176197052, 0.7046175599098206];[-2.1895406246185303, -1.816625952720642, -2.0862433910369873, -2.2628602981567383, -2.7240335941314697, -3.4190945625305176];[1.4399313926696777, 1.056991457939148, 0.9235222935676575, 0.8797121047973633, 0.8865163922309875];310.61593532562256
1400;[3.5098540782928467, 2.851332664489746, 2.5340206623077393, 2.359792947769165, 2.358577013015747, 2.3064868450164795];[0.44667667150497437, 0.34522685408592224, 0.3337835967540741, 0.2924756109714508, 0.28516700863838196, 0.28051823377609253];[-2.196889638900757, -1.9878344535827637, -2.0389130115509033, -1.918243646621704, -1.9764264822006226, -1.9508012533187866];[1.5062978267669678, 1.2782930135726929, 0.8998830914497375, 0.8608714938163757, 0.7948774695396423];315.8767855167389
1450;[3.398092031478882, 2.540299892425537, 2.8377954959869385, 2.420342206954956, 2.5112435817718506, 2.3481287956237793];[0.4274410307407379, 0.30333492159843445, 0.3737545907497406, 0.3231639564037323, 0.33210787177085876, 0.3142542541027069];[-2.136824607849121, -1.8387413024902344, -2.2061173915863037, -2.00170636177063, -2.0720369815826416, -1.99819815158844];[1.4827321767807007, 1.0810874700546265, 0.9057412147521973, 0.891959547996521, 0.8664848804473877];313.1837239265442
1500;[3.3999791145324707, 2.5763051509857178, 2.6329400539398193, 2.571692943572998, 2.88533878326416, 2.9260599613189697];[0.42848700284957886, 0.3121754229068756, 0.4126269519329071, 0.5063892006874084, 0.6501327753067017, 0.6934110522270203];[-2.1453912258148193, -1.8541393280029297, -2.1944222450256348, -2.428607940673828, -3.1252126693725586, -3.4934489727020264];[1.4814077615737915, 1.0850757360458374, 0.8882417678833008, 0.8451533913612366, 0.8232969045639038];312.8020007610321
1550;[3.435685157775879, 2.9222612380981445, 2.6731863021850586, 2.857907295227051, 2.88273549079895, 3.081423759460449];[0.42411941289901733, 0.34939897060394287, 0.45372840762138367, 0.562120258808136, 0.6439967155456543, 0.7186691761016846];[-2.1512887477874756, -1.9864816665649414, -2.2617549896240234, -2.7014713287353516, -3.140552520751953, -3.699420213699341];[1.4545917510986328, 1.2294055223464966, 0.9104732275009155, 0.8542273640632629, 0.804191529750824];319.02456402778625
