Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2100;[3.4577395915985107, 3.161349058151245, 3.494014024734497, 3.4419922828674316, 3.514580011367798, 3.272152900695801];[0.4313388168811798, 0.4246317148208618, 0.4864636957645416, 0.48870527744293213, 0.46790096163749695, 0.43653324246406555];[-2.1701595783233643, -2.1038742065429688, -2.3389973640441895, -2.2849459648132324, -2.28019380569458, -2.1987431049346924];[1.4028916358947754, 1.2740540504455566, 1.3024230003356934, 1.3269128799438477, 1.317705512046814];1377.2756056785583
2150;[3.5250561237335205, 3.3007590770721436, 3.4700422286987305, 3.509993076324463, 3.4792447090148926, 3.639364719390869];[0.42883846163749695, 0.41986748576164246, 0.4363783001899719, 0.43010058999061584, 0.4498385787010193, 0.48573869466781616];[-2.201998710632324, -2.110177516937256, -2.178908348083496, -2.1786327362060547, -2.2174887657165527, -2.3118174076080322];[1.469148874282837, 1.3937797546386719, 1.4353985786437988, 1.4717243909835815, 1.3854442834854126];997.2187066078186
2200;[3.4772369861602783, 3.534457206726074, 3.3198132514953613, 3.200868844985962, 3.1246981620788574, 3.1535773277282715];[0.43342170119285583, 0.4487597346305847, 0.37398838996887207, 0.35993167757987976, 0.35173946619033813, 0.34413716197013855];[-2.167332649230957, -2.1835787296295166, -2.06001353263855, -1.9695289134979248, -1.953147053718567, -1.9356162548065186];[1.5389820337295532, 1.4722026586532593, 1.4043062925338745, 1.4314574003219604, 1.4135421514511108];4137.359793663025
2250;[3.447732448577881, 3.5123608112335205, 3.596714973449707, 3.658947229385376, 3.6903157234191895, 3.5924201011657715];[0.42744630575180054, 0.49822449684143066, 0.5277227759361267, 0.5523539781570435, 0.5722466707229614, 0.5203325152397156];[-2.1626577377319336, -2.3004462718963623, -2.444396495819092, -2.5242388248443604, -2.530524253845215, -2.4110267162323];[1.4969102144241333, 1.344559907913208, 1.3033642768859863, 1.3766194581985474, 1.314727783203125];426.98882508277893
2300;[3.4258675575256348, 3.2895445823669434, 3.4562084674835205, 3.071739435195923, 3.125284194946289, 3.174866199493408];[0.43996262550354004, 0.39974266290664673, 0.3888457417488098, 0.3539028465747833, 0.3442196846008301, 0.34741055965423584];[-2.155377149581909, -2.0846080780029297, -2.109593152999878, -1.9607645273208618, -1.9578169584274292, -1.9948796033859253];[1.3730943202972412, 1.4407120943069458, 1.4557907581329346, 1.3711210489273071, 1.4905792474746704];407.263370513916
2350;[3.479848861694336, 3.261171340942383, 3.6064438819885254, 3.5575673580169678, 3.5234034061431885, 3.633944034576416];[0.4281454086303711, 0.3890819251537323, 0.4531420171260834, 0.4256582260131836, 0.4360383152961731, 0.42799514532089233];[-2.1800904273986816, -2.0568788051605225, -2.2405972480773926, -2.1770713329315186, -2.1584243774414062, -2.194134473800659];[1.4287128448486328, 1.4486591815948486, 1.7095234394073486, 1.4749813079833984, 1.5367783308029175];396.59746956825256
2400;[3.453928232192993, 3.2812092304229736, 3.061966896057129, 3.0554864406585693, 3.14776349067688, 3.502992868423462];[0.42348501086235046, 0.4150565564632416, 0.3853151798248291, 0.37842831015586853, 0.3922060430049896, 0.4387112855911255];[-2.1593546867370605, -2.0935871601104736, -1.997408151626587, -2.001516103744507, -2.0373034477233887, -2.2411937713623047];[1.4247595071792603, 1.3746713399887085, 1.3520199060440063, 1.3562109470367432, 1.4473910331726074];410.9357078075409
2450;[3.443373441696167, 3.3591175079345703, 3.456585168838501, 3.6186182498931885, 3.457859516143799, 3.352633237838745];[0.4253566563129425, 0.4160277843475342, 0.4542452096939087, 0.4748443365097046, 0.4311034679412842, 0.4189337193965912];[-2.157527446746826, -2.11539888381958, -2.205092191696167, -2.250368118286133, -2.169600248336792, -2.1326522827148438];[1.5208905935287476, 1.443169355392456, 1.38120698928833, 1.4658092260360718, 1.4628790616989136];423.16685032844543
2500;[3.500199317932129, 3.4519639015197754, 3.5033316612243652, 3.7355616092681885, 3.695120096206665, 3.6864795684814453];[0.4217135012149811, 0.46256524324417114, 0.4703540503978729, 0.5097466707229614, 0.5192059278488159, 0.5218086838722229];[-2.151613235473633, -2.222109079360962, -2.275830030441284, -2.384413242340088, -2.3806893825531006, -2.367357015609741];[1.3893779516220093, 1.3333972692489624, 1.3305388689041138, 1.5603066682815552, 1.3319343328475952];423.28865242004395
2550;[3.422832489013672, 3.4868738651275635, 3.4232656955718994, 3.4440248012542725, 3.7347261905670166, 3.7755544185638428];[0.439088374376297, 0.4666927456855774, 0.44672486186027527, 0.46894147992134094, 0.4909708797931671, 0.515443742275238];[-2.157212495803833, -2.2506325244903564, -2.2124037742614746, -2.221621036529541, -2.3322246074676514, -2.380195379257202];[1.3986759185791016, 1.4345791339874268, 1.4437777996063232, 1.357115387916565, 1.4424875974655151];404.66118931770325
